Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 584, 462, 631, 27663, 0.481, 0.558, 0.517, 0.926, 12.482
ArgoUML, 648, 398, 546, 27748, 0.543, 0.620, 0.579, 0.934, 14.223
Columba, 798, 248, 508, 27786, 0.611, 0.763, 0.679, 0.942, 16.139
EMF, 713, 333, 613, 27681, 0.538, 0.682, 0.601, 0.934, 14.083
Hibernate, 759, 287, 616, 27678, 0.552, 0.726, 0.627, 0.935, 14.483
JEdit, 586, 460, 1917, 26377, 0.234, 0.560, 0.330, 0.848, 5.567
JFreeChart, 761, 285, 1345, 26949, 0.361, 0.728, 0.483, 0.901, 9.136
JMeter, 746, 300, 434, 27860, 0.632, 0.713, 0.670, 0.944, 16.733
JRuby, 779, 267, 355, 27939, 0.687, 0.745, 0.715, 0.948, 18.269
SQuirrel, 770, 276, 600, 27694, 0.562, 0.736, 0.637, 0.937, 14.765
Dubbo, 685, 361, 691, 27603, 0.498, 0.655, 0.566, 0.928, 12.964
Gradle, 566, 480, 471, 27823, 0.546, 0.541, 0.543, 0.935, 14.310
Groovy, 702, 344, 432, 27862, 0.619, 0.671, 0.644, 0.942, 16.364
Maven, 638, 408, 664, 27630, 0.490, 0.610, 0.543, 0.927, 12.745
Poi, 807, 239, 449, 27845, 0.643, 0.772, 0.701, 0.945, 17.022
SpringFramework, 738, 308, 420, 27874, 0.637, 0.706, 0.670, 0.944, 16.876
Storm, 741, 305, 507, 27787, 0.594, 0.708, 0.646, 0.940, 15.655
Tomcat, 820, 226, 585, 27709, 0.584, 0.784, 0.669, 0.939, 15.371
Zookeeper, 672, 374, 491, 27803, 0.578, 0.642, 0.608, 0.938, 15.208
