Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 79, 12, 1037, 2510, 0.071, 0.868, 0.131, 0.647, 1.830
ArgoUML, 69, 22, 1028, 2519, 0.063, 0.758, 0.116, 0.602, 1.515
Columba, 79, 12, 1156, 2391, 0.064, 0.868, 0.119, 0.609, 1.557
EMF, 69, 22, 732, 2815, 0.086, 0.758, 0.155, 0.710, 2.444
Hibernate, 72, 19, 728, 2819, 0.090, 0.791, 0.162, 0.722, 2.598
JEdit, 82, 9, 1499, 2048, 0.052, 0.901, 0.098, 0.518, 1.073
JFreeChart, 69, 22, 749, 2798, 0.084, 0.758, 0.152, 0.703, 2.372
JMeter, 58, 33, 756, 2791, 0.071, 0.637, 0.128, 0.649, 1.849
JRuby, 78, 13, 941, 2606, 0.077, 0.857, 0.141, 0.673, 2.060
SQuirrel, 75, 16, 930, 2617, 0.075, 0.824, 0.137, 0.665, 1.983
Dubbo, 73, 18, 1190, 2357, 0.058, 0.802, 0.108, 0.567, 1.311
Gradle, 74, 17, 698, 2849, 0.096, 0.813, 0.171, 0.739, 2.832
Groovy, 71, 20, 1033, 2514, 0.064, 0.780, 0.119, 0.611, 1.571
Hive, 76, 15, 892, 2655, 0.079, 0.835, 0.144, 0.681, 2.139
Maven, 78, 13, 1117, 2430, 0.065, 0.857, 0.121, 0.617, 1.609
Poi, 77, 14, 910, 2637, 0.078, 0.846, 0.143, 0.679, 2.119
SpringFramework, 79, 12, 1105, 2442, 0.067, 0.868, 0.124, 0.625, 1.667
Storm, 78, 13, 860, 2687, 0.083, 0.857, 0.152, 0.699, 2.324
Tomcat, 77, 14, 990, 2557, 0.072, 0.846, 0.133, 0.653, 1.885
Zookeeper, 75, 16, 808, 2739, 0.085, 0.824, 0.154, 0.706, 2.396
