Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 119, 16, 291, 792, 0.290, 0.881, 0.437, 0.618, 1.619
ArgoUML, 111, 24, 344, 739, 0.244, 0.822, 0.376, 0.546, 1.201
Columba, 121, 14, 306, 777, 0.283, 0.896, 0.431, 0.609, 1.557
EMF, 116, 19, 212, 871, 0.354, 0.859, 0.501, 0.687, 2.191
Hibernate, 108, 27, 272, 811, 0.284, 0.800, 0.419, 0.610, 1.564
JEdit, 129, 6, 417, 666, 0.236, 0.956, 0.379, 0.531, 1.132
JFreeChart, 111, 24, 213, 870, 0.343, 0.822, 0.484, 0.676, 2.091
JMeter, 106, 29, 249, 834, 0.299, 0.785, 0.433, 0.629, 1.694
JRuby, 119, 16, 297, 786, 0.286, 0.881, 0.432, 0.613, 1.581
SQuirrel, 112, 23, 252, 831, 0.308, 0.830, 0.449, 0.640, 1.776
Dubbo, 117, 18, 312, 771, 0.273, 0.867, 0.415, 0.594, 1.461
Gradle, 115, 20, 253, 830, 0.312, 0.852, 0.457, 0.645, 1.819
Groovy, 116, 19, 284, 799, 0.290, 0.859, 0.434, 0.618, 1.616
Hive, 110, 25, 264, 819, 0.294, 0.815, 0.432, 0.623, 1.654
Maven, 127, 8, 253, 830, 0.334, 0.941, 0.493, 0.668, 2.015
Poi, 124, 11, 286, 797, 0.302, 0.919, 0.455, 0.634, 1.729
SpringFramework, 125, 10, 334, 749, 0.272, 0.926, 0.421, 0.593, 1.457
Storm, 103, 32, 253, 830, 0.289, 0.763, 0.420, 0.617, 1.610
Tomcat, 116, 19, 266, 817, 0.304, 0.859, 0.449, 0.635, 1.740
Zookeeper, 111, 24, 238, 845, 0.318, 0.822, 0.459, 0.652, 1.870
