Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 526, 91, 3289, 11126, 0.138, 0.853, 0.237, 0.702, 2.359
ArgoUML, 469, 148, 3909, 10506, 0.107, 0.760, 0.188, 0.617, 1.610
Columba, 487, 130, 4226, 10189, 0.103, 0.789, 0.183, 0.603, 1.517
EMF, 492, 125, 2045, 12370, 0.194, 0.797, 0.312, 0.788, 3.725
Hibernate, 492, 125, 2556, 11859, 0.161, 0.797, 0.268, 0.746, 2.933
JEdit, 535, 82, 5870, 8545, 0.084, 0.867, 0.152, 0.509, 1.035
JFreeChart, 504, 113, 2531, 11884, 0.166, 0.817, 0.276, 0.753, 3.046
JMeter, 506, 111, 3040, 11375, 0.143, 0.820, 0.243, 0.712, 2.477
JRuby, 526, 91, 3780, 10635, 0.122, 0.853, 0.214, 0.664, 1.976
SQuirrel, 516, 101, 4427, 9988, 0.104, 0.836, 0.186, 0.607, 1.543
Dubbo, 504, 113, 4365, 10050, 0.104, 0.817, 0.184, 0.603, 1.522
Gradle, 481, 136, 2874, 11541, 0.143, 0.780, 0.242, 0.714, 2.493
Groovy, 522, 95, 3928, 10487, 0.117, 0.846, 0.206, 0.650, 1.858
Hive, 491, 126, 2829, 11586, 0.148, 0.796, 0.249, 0.722, 2.603
Maven, 534, 83, 3804, 10611, 0.123, 0.865, 0.216, 0.667, 1.999
Poi, 587, 30, 3307, 11108, 0.151, 0.951, 0.260, 0.728, 2.673
SpringFramework, 539, 78, 3643, 10772, 0.129, 0.874, 0.225, 0.682, 2.140
Storm, 525, 92, 3355, 11060, 0.135, 0.851, 0.233, 0.697, 2.297
Tomcat, 541, 76, 4200, 10215, 0.114, 0.877, 0.202, 0.640, 1.780
Zookeeper, 535, 82, 3043, 11372, 0.150, 0.867, 0.255, 0.725, 2.643
