Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 229, 19, 1176, 3010, 0.163, 0.923, 0.277, 0.657, 1.914
ArgoUML, 195, 53, 1398, 2788, 0.122, 0.786, 0.212, 0.543, 1.189
Columba, 217, 31, 1304, 2882, 0.143, 0.875, 0.245, 0.608, 1.551
EMF, 210, 38, 766, 3420, 0.215, 0.847, 0.343, 0.740, 2.847
Hibernate, 212, 36, 713, 3473, 0.229, 0.855, 0.361, 0.756, 3.098
JEdit, 228, 20, 1766, 2420, 0.114, 0.919, 0.203, 0.511, 1.044
JFreeChart, 201, 47, 1104, 3082, 0.154, 0.810, 0.259, 0.637, 1.754
JMeter, 213, 35, 1113, 3073, 0.161, 0.859, 0.271, 0.652, 1.872
JRuby, 229, 19, 1281, 2905, 0.152, 0.923, 0.261, 0.631, 1.711
SQuirrel, 212, 36, 1058, 3128, 0.167, 0.855, 0.279, 0.665, 1.985
Dubbo, 207, 41, 1457, 2729, 0.124, 0.835, 0.217, 0.550, 1.224
Gradle, 197, 51, 1115, 3071, 0.150, 0.794, 0.253, 0.628, 1.685
Groovy, 233, 15, 1016, 3170, 0.187, 0.940, 0.311, 0.700, 2.335
Hive, 209, 39, 939, 3247, 0.182, 0.843, 0.299, 0.693, 2.255
Maven, 207, 41, 1304, 2882, 0.137, 0.835, 0.235, 0.592, 1.449
Poi, 229, 19, 1442, 2744, 0.137, 0.923, 0.239, 0.592, 1.450
SpringFramework, 226, 22, 1363, 2823, 0.142, 0.911, 0.246, 0.607, 1.543
Storm, 219, 29, 980, 3206, 0.183, 0.883, 0.303, 0.694, 2.266
Tomcat, 225, 23, 1383, 2803, 0.140, 0.907, 0.242, 0.600, 1.502
Zookeeper, 219, 29, 846, 3340, 0.206, 0.883, 0.334, 0.728, 2.677
