Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 24, 39, 24, 2604, 0.500, 0.381, 0.432, 0.953, 20.357
ArgoUML, 19, 44, 40, 2588, 0.322, 0.302, 0.311, 0.927, 12.755
Columba, 27, 36, 18, 2610, 0.600, 0.429, 0.500, 0.961, 24.629
EMF, 21, 42, 20, 2608, 0.512, 0.333, 0.404, 0.954, 20.878
Hibernate, 27, 36, 50, 2578, 0.351, 0.429, 0.386, 0.933, 13.978
JEdit, 19, 44, 76, 2552, 0.200, 0.302, 0.241, 0.883, 7.543
JFreeChart, 28, 35, 40, 2588, 0.412, 0.444, 0.427, 0.943, 16.588
JMeter, 21, 42, 22, 2606, 0.488, 0.333, 0.396, 0.952, 19.860
JRuby, 34, 29, 28, 2600, 0.548, 0.540, 0.544, 0.957, 22.424
SQuirrel, 24, 39, 18, 2610, 0.571, 0.381, 0.457, 0.959, 23.408
Dubbo, 20, 43, 23, 2605, 0.465, 0.317, 0.377, 0.950, 18.867
Gradle, 23, 40, 18, 2610, 0.561, 0.365, 0.442, 0.958, 22.962
Groovy, 24, 39, 27, 2601, 0.471, 0.381, 0.421, 0.950, 19.101
Hive, 26, 37, 18, 2610, 0.591, 0.413, 0.486, 0.960, 24.240
Maven, 24, 39, 46, 2582, 0.343, 0.381, 0.361, 0.932, 13.645
Poi, 28, 35, 14, 2614, 0.667, 0.444, 0.533, 0.965, 27.476
SpringFramework, 20, 43, 12, 2616, 0.625, 0.317, 0.421, 0.963, 25.696
Storm, 27, 36, 23, 2605, 0.540, 0.429, 0.478, 0.957, 22.066
Tomcat, 30, 33, 10, 2618, 0.750, 0.476, 0.583, 0.969, 31.036
