Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 124, 197, 80, 2923, 0.608, 0.386, 0.472, 0.841, 5.294
ArgoUML, 210, 111, 192, 2811, 0.522, 0.654, 0.581, 0.815, 4.409
Columba, 226, 95, 128, 2875, 0.638, 0.704, 0.670, 0.849, 5.611
EMF, 231, 90, 119, 2884, 0.660, 0.720, 0.689, 0.854, 5.834
Hibernate, 250, 71, 175, 2828, 0.588, 0.779, 0.670, 0.836, 5.091
JEdit, 164, 157, 178, 2825, 0.480, 0.511, 0.495, 0.799, 3.966
JFreeChart, 235, 86, 207, 2796, 0.532, 0.732, 0.616, 0.818, 4.506
JMeter, 230, 91, 122, 2881, 0.653, 0.717, 0.684, 0.852, 5.766
JRuby, 231, 90, 130, 2873, 0.640, 0.720, 0.677, 0.849, 5.626
SQuirrel, 230, 91, 128, 2875, 0.642, 0.717, 0.677, 0.850, 5.653
Dubbo, 140, 181, 57, 2946, 0.711, 0.436, 0.541, 0.864, 6.359
Groovy, 191, 130, 83, 2920, 0.697, 0.595, 0.642, 0.861, 6.218
Hive, 208, 113, 113, 2890, 0.648, 0.648, 0.648, 0.851, 5.710
Maven, 203, 118, 150, 2853, 0.575, 0.632, 0.602, 0.832, 4.955
Poi, 219, 102, 119, 2884, 0.648, 0.682, 0.665, 0.851, 5.709
SpringFramework, 191, 130, 97, 2906, 0.663, 0.595, 0.627, 0.854, 5.867
Storm, 205, 116, 113, 2890, 0.645, 0.639, 0.642, 0.850, 5.675
Tomcat, 191, 130, 100, 2903, 0.656, 0.595, 0.624, 0.853, 5.797
Zookeeper, 157, 164, 67, 2936, 0.701, 0.489, 0.576, 0.862, 6.258
