Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 612, 433, 1475, 26819, 0.293, 0.586, 0.391, 0.879, 7.233
ArgoUML, 726, 319, 4570, 23724, 0.137, 0.695, 0.229, 0.740, 2.849
Columba, 691, 354, 3167, 25127, 0.179, 0.661, 0.282, 0.801, 4.029
EMF, 778, 267, 3122, 25172, 0.199, 0.744, 0.315, 0.821, 4.601
Hibernate, 750, 295, 2604, 25690, 0.224, 0.718, 0.341, 0.841, 5.278
JEdit, 774, 271, 3139, 25155, 0.198, 0.741, 0.312, 0.820, 4.553
JFreeChart, 673, 372, 1940, 26354, 0.258, 0.644, 0.368, 0.862, 6.231
JMeter, 754, 291, 1866, 26428, 0.288, 0.722, 0.411, 0.876, 7.080
JRuby, 746, 299, 2561, 25733, 0.226, 0.714, 0.343, 0.842, 5.333
SQuirrel, 758, 287, 2126, 26168, 0.263, 0.725, 0.386, 0.864, 6.379
Dubbo, 389, 656, 1716, 26578, 0.185, 0.372, 0.247, 0.807, 4.188
Gradle, 273, 772, 1323, 26971, 0.171, 0.261, 0.207, 0.792, 3.802
Groovy, 479, 566, 1223, 27071, 0.281, 0.458, 0.349, 0.873, 6.901
Hive, 851, 194, 956, 27338, 0.471, 0.814, 0.597, 0.924, 12.222
Maven, 304, 741, 2865, 25429, 0.096, 0.291, 0.144, 0.629, 1.693
Poi, 654, 391, 1502, 26792, 0.303, 0.626, 0.409, 0.883, 7.516
SpringFramework, 660, 385, 1787, 26507, 0.270, 0.632, 0.378, 0.868, 6.572
Storm, 790, 255, 2425, 25869, 0.246, 0.756, 0.371, 0.855, 5.899
Tomcat, 693, 352, 1866, 26428, 0.271, 0.663, 0.385, 0.868, 6.603
Zookeeper, 583, 462, 1918, 26376, 0.233, 0.558, 0.329, 0.847, 5.545
