Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 86, 15, 343, 2607, 0.200, 0.851, 0.325, 0.835, 5.056
ArgoUML, 58, 43, 606, 2344, 0.087, 0.574, 0.152, 0.621, 1.639
Columba, 59, 42, 599, 2351, 0.090, 0.584, 0.155, 0.631, 1.709
EMF, 54, 47, 475, 2475, 0.102, 0.535, 0.171, 0.676, 2.084
Hibernate, 52, 49, 342, 2608, 0.132, 0.515, 0.210, 0.749, 2.987
JEdit, 66, 35, 803, 2147, 0.076, 0.653, 0.136, 0.564, 1.294
JFreeChart, 62, 39, 677, 2273, 0.084, 0.614, 0.148, 0.605, 1.534
JMeter, 66, 35, 489, 2461, 0.119, 0.653, 0.201, 0.722, 2.592
JRuby, 63, 38, 415, 2535, 0.132, 0.624, 0.218, 0.749, 2.981
SQuirrel, 55, 46, 557, 2393, 0.090, 0.545, 0.154, 0.632, 1.715
Dubbo, 34, 67, 449, 2501, 0.070, 0.337, 0.116, 0.530, 1.126
Gradle, 49, 52, 405, 2545, 0.108, 0.485, 0.177, 0.693, 2.260
Groovy, 51, 50, 482, 2468, 0.096, 0.505, 0.161, 0.654, 1.890
Hive, 64, 37, 466, 2484, 0.121, 0.634, 0.203, 0.726, 2.648
Maven, 42, 59, 392, 2558, 0.097, 0.416, 0.157, 0.658, 1.923
Poi, 65, 36, 488, 2462, 0.118, 0.644, 0.199, 0.718, 2.551
SpringFramework, 57, 44, 541, 2409, 0.095, 0.564, 0.163, 0.653, 1.879
Storm, 51, 50, 544, 2406, 0.086, 0.505, 0.147, 0.614, 1.589
Tomcat, 71, 30, 669, 2281, 0.096, 0.703, 0.169, 0.655, 1.898
Zookeeper, 62, 39, 590, 2360, 0.095, 0.614, 0.165, 0.652, 1.873
