Avg., 0.11016428944854258, 0.6081292279549478, 0.1855615656043937
Avg., 0.544841332929304, 0.8851130917346048, 0.6723965957661735
Avg., 0.22816067394506392, 0.8794032255662405, 0.3606915187768427
Avg., 0.10360415348561725, 0.6575342375680243, 0.17827474162345636
Avg., 0.44876999281039476, 0.8192889115948363, 0.5762601602388413
Avg., 0.23207900545955362, 0.5973955476531427, 0.3315803186306746
Avg., 0.21511462424692296, 0.7826315711210526, 0.33594154291159334
Avg., 0.2978553485088944, 0.8333021135357296, 0.43630581218116393
Avg., 0.41551913927113265, 0.837007437875015, 0.5516062725155466
Avg., 0.21460983055233937, 0.7863157855421052, 0.33536951834052353
Avg., 0.24197080679388583, 0.7744360810060867, 0.3663712192735893
Avg., 0.2637144101955425, 0.8077302606337375, 0.3966080253196564
Avg., 0.22763936497747442, 0.8582342919553368, 0.3583461796277671
Avg., 0.14480615906082997, 0.8146562570899787, 0.2449243998876583
Avg., 0.3855381309220693, 0.8319688047534474, 0.5249049353614509
Avg., 0.19267869835613205, 0.8624925346423817, 0.3135475851099059
Avg., 0.05874182436507098, 0.7948996119896405, 0.10910211065665489
Avg., 0.11315456052375868, 0.791787151507255, 0.1973448281254962
Avg., 0.10219694342518129, 0.7804563829906752, 0.18020473914903976
Avg., 0.08758520798725349, 0.7113752007503151, 0.1554764884051274
