Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 199, 49, 763, 3423, 0.207, 0.802, 0.329, 0.730, 2.698
ArgoUML, 173, 75, 879, 3307, 0.164, 0.698, 0.266, 0.660, 1.940
Columba, 218, 30, 920, 3266, 0.192, 0.879, 0.315, 0.708, 2.425
EMF, 215, 33, 535, 3651, 0.287, 0.867, 0.431, 0.805, 4.125
Hibernate, 200, 48, 509, 3677, 0.282, 0.806, 0.418, 0.802, 4.043
JEdit, 219, 29, 1002, 3184, 0.179, 0.883, 0.298, 0.688, 2.207
JFreeChart, 203, 45, 822, 3364, 0.198, 0.819, 0.319, 0.718, 2.541
JMeter, 202, 46, 711, 3475, 0.221, 0.815, 0.348, 0.747, 2.956
JRuby, 211, 37, 755, 3431, 0.218, 0.851, 0.348, 0.744, 2.905
SQuirrel, 213, 35, 814, 3372, 0.207, 0.859, 0.334, 0.730, 2.708
Dubbo, 167, 81, 599, 3587, 0.218, 0.673, 0.329, 0.743, 2.898
Gradle, 172, 76, 578, 3608, 0.229, 0.694, 0.345, 0.756, 3.100
Groovy, 233, 15, 592, 3594, 0.282, 0.940, 0.434, 0.802, 4.049
Hive, 196, 52, 757, 3429, 0.206, 0.790, 0.326, 0.728, 2.677
Maven, 167, 81, 674, 3512, 0.199, 0.673, 0.307, 0.718, 2.550
Poi, 204, 44, 844, 3342, 0.195, 0.823, 0.315, 0.713, 2.480
SpringFramework, 207, 41, 950, 3236, 0.179, 0.835, 0.295, 0.687, 2.199
Storm, 216, 32, 662, 3524, 0.246, 0.871, 0.384, 0.773, 3.398
Tomcat, 209, 39, 718, 3468, 0.225, 0.843, 0.356, 0.752, 3.031
Zookeeper, 220, 28, 938, 3248, 0.190, 0.887, 0.313, 0.706, 2.397
