Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 71, 20, 569, 2978, 0.111, 0.780, 0.194, 0.775, 3.435
ArgoUML, 61, 30, 667, 2880, 0.084, 0.670, 0.149, 0.701, 2.350
Columba, 74, 17, 695, 2852, 0.096, 0.813, 0.172, 0.740, 2.847
EMF, 68, 23, 664, 2883, 0.093, 0.747, 0.165, 0.731, 2.714
Hibernate, 66, 25, 362, 3185, 0.154, 0.725, 0.254, 0.838, 5.165
JEdit, 81, 10, 928, 2619, 0.080, 0.890, 0.147, 0.688, 2.209
JFreeChart, 67, 24, 642, 2905, 0.094, 0.736, 0.167, 0.735, 2.778
JMeter, 72, 19, 557, 2990, 0.114, 0.791, 0.200, 0.781, 3.576
JRuby, 74, 17, 627, 2920, 0.106, 0.813, 0.187, 0.763, 3.220
SQuirrel, 68, 23, 570, 2977, 0.107, 0.747, 0.187, 0.765, 3.261
Dubbo, 61, 30, 476, 3071, 0.114, 0.670, 0.194, 0.780, 3.541
Gradle, 59, 32, 502, 3045, 0.105, 0.648, 0.181, 0.762, 3.204
Groovy, 68, 23, 661, 2886, 0.093, 0.747, 0.166, 0.732, 2.729
Hive, 66, 25, 487, 3060, 0.119, 0.725, 0.205, 0.790, 3.771
Maven, 59, 32, 533, 3014, 0.100, 0.648, 0.173, 0.749, 2.984
Poi, 63, 28, 477, 3070, 0.117, 0.692, 0.200, 0.786, 3.664
SpringFramework, 66, 25, 659, 2888, 0.091, 0.725, 0.162, 0.725, 2.639
Storm, 80, 11, 494, 3053, 0.139, 0.879, 0.241, 0.821, 4.572
Tomcat, 70, 21, 553, 2994, 0.112, 0.769, 0.196, 0.777, 3.492
Zookeeper, 75, 16, 550, 2997, 0.120, 0.824, 0.209, 0.792, 3.797
