Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 249, 32, 550, 3316, 0.312, 0.886, 0.461, 0.783, 3.599
ArgoUML, 220, 61, 776, 3090, 0.221, 0.783, 0.345, 0.693, 2.260
Columba, 234, 47, 721, 3145, 0.245, 0.833, 0.379, 0.723, 2.616
EMF, 225, 56, 592, 3274, 0.275, 0.801, 0.410, 0.754, 3.064
Hibernate, 217, 64, 334, 3532, 0.394, 0.772, 0.522, 0.828, 4.812
JEdit, 249, 32, 975, 2891, 0.203, 0.886, 0.331, 0.667, 2.002
JFreeChart, 215, 66, 752, 3114, 0.222, 0.765, 0.345, 0.695, 2.281
JMeter, 261, 20, 427, 3439, 0.379, 0.929, 0.539, 0.821, 4.599
JRuby, 235, 46, 573, 3293, 0.291, 0.836, 0.432, 0.767, 3.292
SQuirrel, 229, 52, 499, 3367, 0.315, 0.815, 0.454, 0.785, 3.642
Dubbo, 163, 118, 496, 3370, 0.247, 0.580, 0.347, 0.726, 2.650
Gradle, 192, 89, 439, 3427, 0.304, 0.683, 0.421, 0.777, 3.491
Groovy, 229, 52, 522, 3344, 0.305, 0.815, 0.444, 0.778, 3.500
Hive, 228, 53, 533, 3333, 0.300, 0.811, 0.438, 0.774, 3.422
Maven, 183, 98, 544, 3322, 0.252, 0.651, 0.363, 0.731, 2.715
Poi, 216, 65, 564, 3302, 0.277, 0.769, 0.407, 0.755, 3.087
SpringFramework, 224, 57, 737, 3129, 0.233, 0.797, 0.361, 0.709, 2.440
Storm, 224, 57, 489, 3377, 0.314, 0.797, 0.451, 0.784, 3.636
Tomcat, 226, 55, 554, 3312, 0.290, 0.804, 0.426, 0.766, 3.276
Zookeeper, 230, 51, 591, 3275, 0.280, 0.819, 0.417, 0.758, 3.134
