Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 71, 26, 1147, 6467, 0.058, 0.732, 0.108, 0.784, 3.634
ArgoUML, 59, 38, 1846, 5768, 0.031, 0.608, 0.059, 0.594, 1.462
Columba, 86, 11, 1472, 6142, 0.055, 0.887, 0.104, 0.772, 3.388
EMF, 74, 23, 1028, 6586, 0.067, 0.763, 0.123, 0.813, 4.338
Hibernate, 64, 33, 674, 6940, 0.087, 0.660, 0.153, 0.855, 5.894
JEdit, 82, 15, 1652, 5962, 0.047, 0.845, 0.090, 0.734, 2.759
JFreeChart, 76, 21, 1535, 6079, 0.047, 0.784, 0.089, 0.733, 2.750
JMeter, 65, 32, 1143, 6471, 0.054, 0.670, 0.100, 0.766, 3.277
JRuby, 76, 21, 1238, 6376, 0.058, 0.784, 0.108, 0.783, 3.598
SQuirrel, 76, 21, 1344, 6270, 0.054, 0.784, 0.100, 0.765, 3.255
Dubbo, 63, 34, 1259, 6355, 0.048, 0.649, 0.089, 0.736, 2.788
Gradle, 64, 33, 1219, 6395, 0.050, 0.660, 0.093, 0.748, 2.965
Groovy, 80, 17, 1098, 6516, 0.068, 0.825, 0.125, 0.815, 4.399
Hive, 74, 23, 1200, 6414, 0.058, 0.763, 0.108, 0.783, 3.617
Maven, 63, 34, 1316, 6298, 0.046, 0.649, 0.085, 0.725, 2.632
Poi, 78, 19, 1439, 6175, 0.051, 0.804, 0.097, 0.755, 3.087
SpringFramework, 87, 10, 1336, 6278, 0.061, 0.897, 0.114, 0.794, 3.860
Storm, 76, 21, 1059, 6555, 0.067, 0.784, 0.123, 0.812, 4.323
Tomcat, 72, 25, 1253, 6361, 0.054, 0.742, 0.101, 0.769, 3.320
Zookeeper, 79, 18, 1356, 6258, 0.055, 0.814, 0.103, 0.772, 3.376
