Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 847, 121, 792, 3665, 0.517, 0.875, 0.650, 0.655, 1.896
ArgoUML, 820, 148, 637, 3820, 0.563, 0.847, 0.676, 0.683, 2.154
Columba, 863, 105, 842, 3615, 0.506, 0.892, 0.646, 0.647, 1.837
EMF, 870, 98, 668, 3789, 0.566, 0.899, 0.694, 0.685, 2.170
Hibernate, 773, 195, 598, 3859, 0.564, 0.799, 0.661, 0.684, 2.160
JEdit, 921, 47, 1151, 3306, 0.444, 0.951, 0.606, 0.599, 1.491
JFreeChart, 886, 82, 841, 3616, 0.513, 0.915, 0.658, 0.652, 1.875
JMeter, 827, 141, 722, 3735, 0.534, 0.854, 0.657, 0.666, 1.992
JRuby, 825, 143, 697, 3760, 0.542, 0.852, 0.663, 0.671, 2.038
SQuirrel, 869, 99, 724, 3733, 0.546, 0.898, 0.679, 0.673, 2.057
Dubbo, 586, 382, 611, 3846, 0.490, 0.605, 0.541, 0.636, 1.744
Gradle, 707, 261, 712, 3745, 0.498, 0.730, 0.592, 0.642, 1.792
Groovy, 790, 178, 751, 3706, 0.513, 0.816, 0.630, 0.652, 1.873
Hive, 795, 173, 670, 3787, 0.543, 0.821, 0.654, 0.671, 2.041
Maven, 632, 336, 741, 3716, 0.460, 0.653, 0.540, 0.612, 1.580
Poi, 829, 139, 700, 3757, 0.542, 0.856, 0.664, 0.671, 2.039
SpringFramework, 807, 161, 1040, 3417, 0.437, 0.834, 0.573, 0.592, 1.449
Storm, 853, 115, 675, 3782, 0.558, 0.881, 0.683, 0.680, 2.129
Tomcat, 883, 85, 793, 3664, 0.527, 0.912, 0.668, 0.661, 1.953
Zookeeper, 896, 72, 932, 3525, 0.490, 0.926, 0.641, 0.636, 1.747
