Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 254, 66, 592, 2411, 0.300, 0.794, 0.436, 0.679, 2.118
ArgoUML, 223, 97, 605, 2398, 0.269, 0.697, 0.389, 0.642, 1.797
Columba, 232, 88, 709, 2294, 0.247, 0.725, 0.368, 0.609, 1.560
EMF, 224, 96, 411, 2592, 0.353, 0.700, 0.469, 0.727, 2.663
Hibernate, 226, 94, 517, 2486, 0.304, 0.706, 0.425, 0.683, 2.159
JEdit, 275, 45, 877, 2126, 0.239, 0.859, 0.374, 0.597, 1.479
JFreeChart, 242, 78, 591, 2412, 0.291, 0.756, 0.420, 0.669, 2.017
JMeter, 240, 80, 533, 2470, 0.310, 0.750, 0.439, 0.690, 2.224
JRuby, 245, 75, 535, 2468, 0.314, 0.766, 0.445, 0.693, 2.262
SQuirrel, 237, 83, 670, 2333, 0.261, 0.741, 0.386, 0.631, 1.713
Dubbo, 208, 112, 624, 2379, 0.250, 0.650, 0.361, 0.615, 1.596
Gradle, 259, 61, 227, 2776, 0.533, 0.809, 0.643, 0.819, 4.534
Groovy, 237, 83, 495, 2508, 0.324, 0.741, 0.451, 0.703, 2.362
Hive, 246, 74, 576, 2427, 0.299, 0.769, 0.431, 0.678, 2.108
Maven, 180, 140, 535, 2468, 0.252, 0.562, 0.348, 0.617, 1.614
Poi, 231, 89, 713, 2290, 0.245, 0.722, 0.366, 0.606, 1.541
SpringFramework, 195, 125, 453, 2550, 0.301, 0.609, 0.403, 0.680, 2.125
Storm, 216, 104, 490, 2513, 0.306, 0.675, 0.421, 0.685, 2.177
Tomcat, 211, 109, 499, 2504, 0.297, 0.659, 0.410, 0.676, 2.086
Zookeeper, 230, 90, 536, 2467, 0.300, 0.719, 0.424, 0.679, 2.118
