Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 240, 41, 471, 3395, 0.338, 0.854, 0.484, 0.799, 3.982
ArgoUML, 188, 93, 471, 3395, 0.285, 0.669, 0.400, 0.762, 3.210
Columba, 196, 85, 522, 3344, 0.273, 0.698, 0.392, 0.752, 3.029
EMF, 224, 57, 371, 3495, 0.376, 0.797, 0.511, 0.820, 4.556
Hibernate, 216, 65, 250, 3616, 0.464, 0.769, 0.578, 0.854, 5.841
JEdit, 251, 30, 569, 3297, 0.306, 0.893, 0.456, 0.779, 3.517
JFreeChart, 212, 69, 422, 3444, 0.334, 0.754, 0.463, 0.797, 3.935
JMeter, 251, 30, 265, 3601, 0.486, 0.893, 0.630, 0.861, 6.179
JRuby, 218, 63, 402, 3464, 0.352, 0.776, 0.484, 0.807, 4.189
SQuirrel, 211, 70, 448, 3418, 0.320, 0.751, 0.449, 0.788, 3.725
Dubbo, 216, 65, 511, 3355, 0.297, 0.769, 0.429, 0.772, 3.385
Gradle, 166, 115, 173, 3693, 0.490, 0.591, 0.535, 0.862, 6.227
Groovy, 205, 76, 253, 3613, 0.448, 0.730, 0.555, 0.849, 5.606
Hive, 218, 63, 319, 3547, 0.406, 0.776, 0.533, 0.833, 4.991
Maven, 162, 119, 494, 3372, 0.247, 0.577, 0.346, 0.726, 2.645
Poi, 220, 61, 513, 3353, 0.300, 0.783, 0.434, 0.774, 3.429
SpringFramework, 201, 80, 255, 3611, 0.441, 0.715, 0.545, 0.846, 5.505
Storm, 208, 73, 430, 3436, 0.326, 0.740, 0.453, 0.792, 3.811
Tomcat, 200, 81, 272, 3594, 0.424, 0.712, 0.531, 0.840, 5.253
Zookeeper, 210, 71, 317, 3549, 0.398, 0.747, 0.520, 0.830, 4.881
