Avg., 0.14522462931815808, 0.560708696897621, 0.2281995652125844
Avg., 0.6108351460459291, 0.8484667237863817, 0.7059742185644263
Avg., 0.3029832040651922, 0.8516369597260247, 0.4391648461380931
Avg., 0.13690864836663538, 0.5904830488686532, 0.21902913344499317
Avg., 0.536594633598302, 0.7865341524434283, 0.6315212577987241
Avg., 0.26424687174565764, 0.5328269098959003, 0.3436434448150307
Avg., 0.2963072650905017, 0.7647368344578948, 0.4218009452217075
Avg., 0.38478770094831416, 0.7890990794169539, 0.5120385424787491
Avg., 0.502710855068495, 0.8230917586609613, 0.6194352192193363
Avg., 0.28317814825866267, 0.7231578911210527, 0.40314002269900867
Avg., 0.31348317463012937, 0.740601494942714, 0.435452496397319
Avg., 0.31552006944548944, 0.7583881555247739, 0.44244920209866656
Avg., 0.281302548403839, 0.8361629847438247, 0.4172484119852167
Avg., 0.1941398086462112, 0.7767313011957746, 0.30799585967662896
Avg., 0.4452120453373038, 0.7750487272023682, 0.5620253970928832
Avg., 0.24843996415384542, 0.8154056115761574, 0.37704590672376914
Avg., 0.0820816844207016, 0.7493217502782891, 0.14665018169124275
Avg., 0.14865755512761467, 0.7189126583809482, 0.24387844493286295
Avg., 0.1373560415265577, 0.7458594011462406, 0.23028825804617645
Avg., 0.11613252917717982, 0.6366723157073225, 0.19393077374208442
