Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 277, 100, 267, 1848, 0.509, 0.735, 0.602, 0.703, 2.366
ArgoUML, 271, 106, 83, 2032, 0.766, 0.719, 0.741, 0.802, 4.060
Columba, 290, 87, 84, 2031, 0.775, 0.769, 0.772, 0.805, 4.125
EMF, 305, 72, 151, 1964, 0.669, 0.809, 0.732, 0.774, 3.421
JEdit, 264, 113, 361, 1754, 0.422, 0.700, 0.527, 0.642, 1.792
JFreeChart, 320, 57, 254, 1861, 0.557, 0.849, 0.673, 0.729, 2.685
JMeter, 284, 93, 90, 2025, 0.759, 0.753, 0.756, 0.801, 4.019
JRuby, 298, 79, 78, 2037, 0.793, 0.790, 0.792, 0.809, 4.239
SQuirrel, 290, 87, 124, 1991, 0.700, 0.769, 0.733, 0.784, 3.630
Dubbo, 280, 97, 118, 1997, 0.704, 0.743, 0.723, 0.785, 3.650
Gradle, 279, 98, 100, 2015, 0.736, 0.740, 0.738, 0.794, 3.866
Groovy, 292, 85, 63, 2052, 0.823, 0.775, 0.798, 0.816, 4.437
Hive, 301, 76, 105, 2010, 0.741, 0.798, 0.769, 0.796, 3.901
Maven, 293, 84, 206, 1909, 0.587, 0.777, 0.669, 0.742, 2.881
Poi, 292, 85, 95, 2020, 0.755, 0.775, 0.764, 0.799, 3.987
SpringFramework, 285, 92, 101, 2014, 0.738, 0.756, 0.747, 0.795, 3.880
Storm, 303, 74, 169, 1946, 0.642, 0.804, 0.714, 0.764, 3.243
Tomcat, 294, 83, 140, 1975, 0.677, 0.780, 0.725, 0.777, 3.478
Zookeeper, 286, 91, 195, 1920, 0.595, 0.759, 0.667, 0.746, 2.930
