Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 804, 242, 3212, 25082, 0.200, 0.769, 0.318, 0.822, 4.616
ArgoUML, 733, 313, 869, 27425, 0.458, 0.701, 0.554, 0.922, 11.834
Columba, 835, 211, 1297, 26997, 0.392, 0.798, 0.525, 0.909, 9.986
EMF, 813, 233, 2486, 25808, 0.246, 0.777, 0.374, 0.855, 5.913
Hibernate, 837, 209, 1480, 26814, 0.361, 0.800, 0.498, 0.901, 9.133
JEdit, 737, 309, 5150, 23144, 0.125, 0.705, 0.213, 0.715, 2.512
JFreeChart, 886, 160, 3112, 25182, 0.222, 0.847, 0.351, 0.839, 5.216
JMeter, 820, 226, 1593, 26701, 0.340, 0.784, 0.474, 0.895, 8.532
JRuby, 857, 189, 997, 27297, 0.462, 0.819, 0.591, 0.923, 11.966
SQuirrel, 829, 217, 1588, 26706, 0.343, 0.793, 0.479, 0.896, 8.621
Dubbo, 825, 221, 2002, 26292, 0.292, 0.789, 0.426, 0.878, 7.186
Gradle, 772, 274, 1318, 26976, 0.369, 0.738, 0.492, 0.903, 9.361
Groovy, 830, 216, 1032, 27262, 0.446, 0.793, 0.571, 0.920, 11.503
Maven, 815, 231, 2132, 26162, 0.277, 0.779, 0.408, 0.871, 6.757
Poi, 879, 167, 1197, 27097, 0.423, 0.840, 0.563, 0.916, 10.877
SpringFramework, 832, 214, 1547, 26747, 0.350, 0.795, 0.486, 0.898, 8.810
Storm, 857, 189, 2152, 26142, 0.285, 0.819, 0.423, 0.875, 6.989
Tomcat, 877, 169, 1607, 26687, 0.353, 0.838, 0.497, 0.899, 8.903
Zookeeper, 833, 213, 2432, 25862, 0.255, 0.796, 0.386, 0.860, 6.156
