Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 190, 92, 332, 3534, 0.364, 0.674, 0.473, 0.813, 4.354
ArgoUML, 197, 85, 110, 3756, 0.642, 0.699, 0.669, 0.894, 8.439
Columba, 208, 74, 87, 3779, 0.705, 0.738, 0.721, 0.904, 9.371
EMF, 209, 73, 301, 3565, 0.410, 0.741, 0.528, 0.834, 5.028
Hibernate, 213, 69, 119, 3747, 0.642, 0.755, 0.694, 0.894, 8.437
JEdit, 164, 118, 423, 3443, 0.279, 0.582, 0.377, 0.757, 3.110
JFreeChart, 220, 62, 381, 3485, 0.366, 0.780, 0.498, 0.814, 4.384
JRuby, 215, 67, 79, 3787, 0.731, 0.762, 0.747, 0.907, 9.757
SQuirrel, 209, 73, 133, 3733, 0.611, 0.741, 0.670, 0.889, 7.989
Dubbo, 210, 72, 164, 3702, 0.561, 0.745, 0.640, 0.879, 7.259
Gradle, 191, 91, 87, 3779, 0.687, 0.677, 0.682, 0.901, 9.106
Groovy, 216, 66, 99, 3767, 0.686, 0.766, 0.724, 0.901, 9.086
Hive, 218, 64, 100, 3766, 0.686, 0.773, 0.727, 0.901, 9.084
Maven, 205, 77, 200, 3666, 0.506, 0.727, 0.597, 0.866, 6.445
Poi, 214, 68, 105, 3761, 0.671, 0.759, 0.712, 0.899, 8.868
SpringFramework, 209, 73, 157, 3709, 0.571, 0.741, 0.645, 0.881, 7.400
Storm, 218, 64, 229, 3637, 0.488, 0.773, 0.598, 0.861, 6.174
Tomcat, 217, 65, 154, 3712, 0.585, 0.770, 0.665, 0.884, 7.604
Zookeeper, 213, 69, 221, 3645, 0.491, 0.755, 0.595, 0.861, 6.219
