Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 147, 54, 397, 3875, 0.270, 0.731, 0.395, 0.834, 5.013
ArgoUML, 122, 79, 96, 4176, 0.560, 0.607, 0.582, 0.920, 11.454
Columba, 138, 63, 164, 4108, 0.457, 0.687, 0.549, 0.902, 9.169
EMF, 142, 59, 286, 3986, 0.332, 0.706, 0.452, 0.865, 6.383
Hibernate, 142, 59, 159, 4113, 0.472, 0.706, 0.566, 0.905, 9.498
JEdit, 133, 68, 475, 3797, 0.219, 0.662, 0.329, 0.795, 3.868
JFreeChart, 153, 48, 328, 3944, 0.318, 0.761, 0.449, 0.859, 6.079
JMeter, 136, 65, 143, 4129, 0.487, 0.677, 0.567, 0.908, 9.848
JRuby, 154, 47, 114, 4158, 0.575, 0.766, 0.657, 0.922, 11.788
Dubbo, 141, 60, 292, 3980, 0.326, 0.701, 0.445, 0.862, 6.247
Gradle, 133, 68, 165, 4107, 0.446, 0.662, 0.533, 0.899, 8.932
Groovy, 144, 57, 122, 4150, 0.541, 0.716, 0.617, 0.917, 11.047
Hive, 142, 59, 133, 4139, 0.516, 0.706, 0.597, 0.913, 10.491
Maven, 137, 64, 248, 4024, 0.356, 0.682, 0.468, 0.874, 6.919
Poi, 145, 56, 174, 4098, 0.455, 0.721, 0.558, 0.901, 9.115
SpringFramework, 138, 63, 201, 4071, 0.407, 0.687, 0.511, 0.890, 8.059
Storm, 152, 49, 279, 3993, 0.353, 0.756, 0.481, 0.873, 6.848
Tomcat, 151, 50, 217, 4055, 0.410, 0.751, 0.531, 0.890, 8.131
Zookeeper, 142, 59, 294, 3978, 0.326, 0.706, 0.446, 0.862, 6.248
