Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 123, 125, 174, 4012, 0.414, 0.496, 0.451, 0.865, 6.404
ArgoUML, 165, 83, 568, 3618, 0.225, 0.665, 0.336, 0.752, 3.025
Columba, 184, 64, 463, 3723, 0.284, 0.742, 0.411, 0.803, 4.085
EMF, 193, 55, 330, 3856, 0.369, 0.778, 0.501, 0.848, 5.598
Hibernate, 200, 48, 318, 3868, 0.386, 0.806, 0.522, 0.855, 5.903
JEdit, 193, 55, 335, 3851, 0.366, 0.778, 0.497, 0.847, 5.535
JFreeChart, 184, 64, 355, 3831, 0.341, 0.742, 0.468, 0.836, 5.103
JMeter, 190, 58, 292, 3894, 0.394, 0.766, 0.521, 0.858, 6.048
JRuby, 188, 60, 313, 3873, 0.375, 0.758, 0.502, 0.851, 5.709
SQuirrel, 200, 48, 320, 3866, 0.385, 0.806, 0.521, 0.855, 5.877
Dubbo, 118, 130, 241, 3945, 0.329, 0.476, 0.389, 0.830, 4.877
Gradle, 46, 202, 148, 4038, 0.237, 0.185, 0.208, 0.764, 3.239
Groovy, 195, 53, 89, 4097, 0.687, 0.786, 0.733, 0.919, 11.276
Hive, 176, 72, 267, 3919, 0.397, 0.710, 0.509, 0.859, 6.103
Maven, 77, 171, 388, 3798, 0.166, 0.310, 0.216, 0.662, 1.961
Poi, 155, 93, 241, 3945, 0.391, 0.625, 0.481, 0.857, 5.998
SpringFramework, 178, 70, 207, 3979, 0.462, 0.718, 0.562, 0.879, 7.266
Storm, 203, 45, 355, 3831, 0.364, 0.819, 0.504, 0.846, 5.504
Tomcat, 168, 80, 268, 3918, 0.385, 0.677, 0.491, 0.855, 5.889
Zookeeper, 158, 90, 330, 3856, 0.324, 0.637, 0.429, 0.827, 4.789
