Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 355, 262, 798, 13617, 0.308, 0.575, 0.401, 0.867, 6.501
ArgoUML, 427, 190, 1707, 12708, 0.200, 0.692, 0.310, 0.795, 3.875
Columba, 487, 130, 1138, 13277, 0.300, 0.789, 0.434, 0.863, 6.301
EMF, 465, 152, 983, 13432, 0.321, 0.754, 0.450, 0.872, 6.824
Hibernate, 474, 143, 1192, 13223, 0.285, 0.768, 0.415, 0.856, 5.932
JEdit, 453, 164, 1238, 13177, 0.268, 0.734, 0.393, 0.847, 5.527
JFreeChart, 407, 210, 1120, 13295, 0.267, 0.660, 0.380, 0.846, 5.494
JMeter, 491, 126, 1201, 13214, 0.290, 0.796, 0.425, 0.859, 6.070
JRuby, 462, 155, 1088, 13327, 0.298, 0.749, 0.426, 0.862, 6.262
SQuirrel, 459, 158, 1388, 13027, 0.249, 0.744, 0.373, 0.835, 5.054
Dubbo, 315, 302, 912, 13503, 0.257, 0.511, 0.342, 0.840, 5.255
Gradle, 123, 494, 436, 13979, 0.220, 0.199, 0.209, 0.813, 4.361
Groovy, 348, 269, 465, 13950, 0.428, 0.564, 0.487, 0.904, 9.428
Hive, 479, 138, 773, 13642, 0.383, 0.776, 0.513, 0.893, 8.321
Maven, 249, 368, 1353, 13062, 0.155, 0.404, 0.224, 0.736, 2.787
Poi, 523, 94, 276, 14139, 0.655, 0.848, 0.739, 0.937, 14.947
SpringFramework, 475, 142, 593, 13822, 0.445, 0.770, 0.564, 0.908, 9.836
Storm, 484, 133, 1062, 13353, 0.313, 0.784, 0.448, 0.869, 6.627
Tomcat, 468, 149, 723, 13692, 0.393, 0.759, 0.518, 0.896, 8.573
Zookeeper, 429, 188, 676, 13739, 0.388, 0.695, 0.498, 0.894, 8.459
