Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 138, 144, 117, 3749, 0.541, 0.489, 0.514, 0.874, 6.960
ArgoUML, 183, 99, 64, 3802, 0.741, 0.649, 0.692, 0.908, 9.898
Columba, 198, 84, 36, 3830, 0.846, 0.702, 0.767, 0.920, 11.446
EMF, 176, 106, 65, 3801, 0.730, 0.624, 0.673, 0.907, 9.742
Hibernate, 197, 85, 33, 3833, 0.857, 0.699, 0.770, 0.921, 11.599
JEdit, 126, 156, 131, 3735, 0.490, 0.447, 0.468, 0.861, 6.212
JFreeChart, 190, 92, 135, 3731, 0.585, 0.674, 0.626, 0.884, 7.599
JRuby, 201, 81, 22, 3844, 0.901, 0.713, 0.796, 0.925, 12.258
SQuirrel, 203, 79, 46, 3820, 0.815, 0.720, 0.765, 0.917, 10.992
Dubbo, 160, 122, 41, 3825, 0.796, 0.567, 0.663, 0.915, 10.709
Gradle, 159, 123, 34, 3832, 0.824, 0.564, 0.669, 0.917, 11.118
Groovy, 200, 82, 41, 3825, 0.830, 0.709, 0.765, 0.918, 11.207
Hive, 203, 79, 56, 3810, 0.784, 0.720, 0.750, 0.913, 10.529
Maven, 160, 122, 64, 3802, 0.714, 0.567, 0.632, 0.905, 9.507
Poi, 206, 76, 38, 3828, 0.844, 0.730, 0.783, 0.919, 11.418
SpringFramework, 193, 89, 44, 3822, 0.814, 0.684, 0.744, 0.917, 10.978
Storm, 202, 80, 65, 3801, 0.757, 0.716, 0.736, 0.910, 10.128
Tomcat, 206, 76, 62, 3804, 0.769, 0.730, 0.749, 0.912, 10.306
Zookeeper, 179, 103, 55, 3811, 0.765, 0.635, 0.694, 0.911, 10.252
