Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 157, 164, 135, 2868, 0.538, 0.489, 0.512, 0.820, 4.568
ArgoUML, 210, 111, 192, 2811, 0.522, 0.654, 0.581, 0.815, 4.409
Columba, 243, 78, 151, 2852, 0.617, 0.757, 0.680, 0.843, 5.387
EMF, 248, 73, 189, 2814, 0.568, 0.773, 0.654, 0.830, 4.877
Hibernate, 250, 71, 175, 2828, 0.588, 0.779, 0.670, 0.836, 5.091
JEdit, 203, 118, 263, 2740, 0.436, 0.632, 0.516, 0.778, 3.511
JFreeChart, 253, 68, 258, 2745, 0.495, 0.788, 0.608, 0.805, 4.127
JMeter, 238, 83, 135, 2868, 0.638, 0.741, 0.686, 0.849, 5.607
JRuby, 231, 90, 130, 2873, 0.640, 0.720, 0.677, 0.849, 5.626
SQuirrel, 245, 76, 182, 2821, 0.574, 0.763, 0.655, 0.832, 4.941
Dubbo, 203, 118, 117, 2886, 0.634, 0.632, 0.633, 0.848, 5.569
Groovy, 219, 102, 114, 2889, 0.658, 0.682, 0.670, 0.853, 5.810
Hive, 227, 94, 155, 2848, 0.594, 0.707, 0.646, 0.837, 5.153
Maven, 203, 118, 150, 2853, 0.575, 0.632, 0.602, 0.832, 4.955
Poi, 247, 74, 174, 2829, 0.587, 0.769, 0.666, 0.835, 5.075
SpringFramework, 237, 84, 142, 2861, 0.625, 0.738, 0.677, 0.846, 5.475
Storm, 234, 87, 176, 2827, 0.571, 0.729, 0.640, 0.831, 4.910
Tomcat, 243, 78, 175, 2828, 0.581, 0.757, 0.658, 0.834, 5.020
Zookeeper, 203, 118, 120, 2883, 0.628, 0.632, 0.630, 0.846, 5.508
