Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 26, 37, 69, 2559, 0.274, 0.413, 0.329, 0.914, 10.690
ArgoUML, 19, 44, 40, 2588, 0.322, 0.302, 0.311, 0.927, 12.755
Columba, 28, 35, 32, 2596, 0.467, 0.444, 0.455, 0.950, 18.933
EMF, 28, 35, 48, 2580, 0.368, 0.444, 0.403, 0.936, 14.737
Hibernate, 27, 36, 50, 2578, 0.351, 0.429, 0.386, 0.933, 13.978
JEdit, 29, 34, 142, 2486, 0.170, 0.460, 0.248, 0.862, 6.244
JFreeChart, 30, 33, 71, 2557, 0.297, 0.476, 0.366, 0.921, 11.687
JMeter, 25, 38, 35, 2593, 0.417, 0.397, 0.407, 0.944, 16.798
JRuby, 34, 29, 28, 2600, 0.548, 0.540, 0.544, 0.957, 22.424
SQuirrel, 26, 37, 36, 2592, 0.419, 0.413, 0.416, 0.944, 16.912
Dubbo, 28, 35, 42, 2586, 0.400, 0.444, 0.421, 0.941, 16.086
Gradle, 25, 38, 21, 2607, 0.543, 0.397, 0.459, 0.957, 22.214
Groovy, 24, 39, 39, 2589, 0.381, 0.381, 0.381, 0.939, 15.272
Hive, 35, 28, 30, 2598, 0.538, 0.556, 0.547, 0.957, 22.000
Maven, 24, 39, 46, 2582, 0.343, 0.381, 0.361, 0.932, 13.645
Poi, 36, 27, 33, 2595, 0.522, 0.571, 0.545, 0.955, 21.286
SpringFramework, 25, 38, 28, 2600, 0.472, 0.397, 0.431, 0.950, 19.148
Storm, 30, 33, 43, 2585, 0.411, 0.476, 0.441, 0.943, 16.554
Tomcat, 39, 24, 40, 2588, 0.494, 0.619, 0.549, 0.953, 20.087
