Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 732, 313, 1958, 26336, 0.272, 0.700, 0.392, 0.869, 6.640
ArgoUML, 726, 319, 4570, 23724, 0.137, 0.695, 0.229, 0.740, 2.849
Columba, 767, 278, 3042, 25252, 0.201, 0.734, 0.316, 0.823, 4.653
EMF, 763, 282, 2745, 25549, 0.218, 0.730, 0.335, 0.836, 5.107
Hibernate, 750, 295, 2604, 25690, 0.224, 0.718, 0.341, 0.841, 5.278
JEdit, 785, 260, 3221, 25073, 0.196, 0.751, 0.311, 0.818, 4.502
JFreeChart, 734, 311, 2657, 25637, 0.216, 0.702, 0.331, 0.835, 5.077
JMeter, 746, 299, 2216, 26078, 0.252, 0.714, 0.372, 0.859, 6.071
JRuby, 746, 299, 2561, 25733, 0.226, 0.714, 0.343, 0.842, 5.333
SQuirrel, 716, 329, 2293, 26001, 0.238, 0.685, 0.353, 0.850, 5.681
Dubbo, 249, 796, 1771, 26523, 0.123, 0.238, 0.162, 0.711, 2.461
Gradle, 273, 772, 1323, 26971, 0.171, 0.261, 0.207, 0.792, 3.802
Groovy, 402, 643, 1162, 27132, 0.257, 0.385, 0.308, 0.861, 6.216
Hive, 841, 204, 1025, 27269, 0.451, 0.805, 0.578, 0.921, 11.654
Maven, 304, 741, 2865, 25429, 0.096, 0.291, 0.144, 0.629, 1.693
Poi, 727, 318, 2747, 25547, 0.209, 0.696, 0.322, 0.830, 4.875
SpringFramework, 699, 346, 2361, 25933, 0.228, 0.669, 0.341, 0.844, 5.413
Storm, 569, 476, 2031, 26263, 0.219, 0.544, 0.312, 0.837, 5.144
Tomcat, 713, 332, 2066, 26228, 0.257, 0.682, 0.373, 0.861, 6.203
Zookeeper, 593, 452, 2380, 25914, 0.199, 0.567, 0.295, 0.821, 4.600
