Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
Hibernate,JMeter,2492,377,264,113,25,2090,0.9135,0.7003,0.7928,0.7704
Hibernate,JRuby,2492,377,268,109,19,2096,0.9338,0.7109,0.8072,0.7879
Hibernate,SQuirrel,2492,377,283,94,47,2068,0.8576,0.7507,0.8006,0.7701
Hibernate,Dubbo,2492,377,284,93,76,2039,0.7889,0.7533,0.7707,0.7312
Hibernate,Gradle,2492,377,167,210,10,2105,0.9435,0.443,0.6029,0.6113
Hibernate,Groovy,2492,377,237,140,20,2095,0.9222,0.6286,0.7476,0.7295
Hibernate,Hive,2492,377,246,131,22,2093,0.9179,0.6525,0.7628,0.7427
Hibernate,Maven,2492,377,179,198,32,2083,0.8483,0.4748,0.6088,0.5917
Hibernate,Poi,2492,377,267,110,26,2089,0.9113,0.7082,0.797,0.7742
Hibernate,SpringFramework,2492,377,266,111,31,2084,0.8956,0.7056,0.7893,0.7641
Hibernate,Storm,2492,377,279,98,29,2086,0.9058,0.7401,0.8146,0.7908
Hibernate,Tomcat,2492,377,278,99,33,2082,0.8939,0.7374,0.8081,0.7826
Hibernate,Zookeeper,2492,377,232,145,40,2075,0.8529,0.6154,0.7149,0.6854
JEdit,Ant,1755,195,41,154,13,1547,0.7593,0.2103,0.3293,0.3675
JEdit,ArgoUML,1755,195,33,162,4,1556,0.8919,0.1692,0.2845,0.3646
JEdit,Columba,1755,195,37,158,5,1555,0.881,0.1897,0.3122,0.3836
JEdit,EMF,1755,195,41,154,9,1551,0.82,0.2103,0.3347,0.3863
JEdit,Hibernate,1755,195,52,143,13,1547,0.8,0.2667,0.4,0.4299
JEdit,JFreeChart,1755,195,63,132,46,1514,0.578,0.3231,0.4145,0.3823
JEdit,JMeter,1755,195,44,151,3,1557,0.9362,0.2256,0.3636,0.4355
JEdit,JRuby,1755,195,40,155,1,1559,0.9756,0.2051,0.339,0.4254
JEdit,SQuirrel,1755,195,56,139,10,1550,0.8485,0.2872,0.4291,0.4638
JEdit,Dubbo,1755,195,40,155,16,1544,0.7143,0.2051,0.3187,0.3484
JEdit,Gradle,1755,195,26,169,1,1559,0.963,0.1333,0.2342,0.3388
JEdit,Groovy,1755,195,29,166,1,1559,0.9667,0.1487,0.2578,0.359
JEdit,Hive,1755,195,53,142,12,1548,0.8154,0.2718,0.4077,0.4395
JEdit,Maven,1755,195,25,170,8,1552,0.7576,0.1282,0.2193,0.2848
JEdit,Poi,1755,195,42,153,4,1556,0.913,0.2154,0.3485,0.4186
JEdit,SpringFramework,1755,195,25,170,3,1557,0.8929,0.1282,0.2242,0.3167
JEdit,Storm,1755,195,27,168,4,1556,0.871,0.1385,0.2389,0.3242
JEdit,Tomcat,1755,195,57,138,10,1550,0.8507,0.2923,0.4351,0.4689
JEdit,Zookeeper,1755,195,24,171,15,1545,0.6154,0.1231,0.2051,0.2419
JFreeChart,Ant,909,101,36,65,5,803,0.878,0.3564,0.507,0.5304
JFreeChart,ArgoUML,909,101,63,38,5,803,0.9265,0.6238,0.7456,0.7377
JFreeChart,Columba,909,101,72,29,10,798,0.878,0.7129,0.7869,0.7684
JFreeChart,EMF,909,101,51,50,4,804,0.9273,0.505,0.6538,0.6591
JFreeChart,Hibernate,909,101,71,30,15,793,0.8256,0.703,0.7594,0.7349
JFreeChart,JEdit,909,101,53,48,39,769,0.5761,0.5248,0.5492,0.4965
JFreeChart,JMeter,909,101,58,43,9,799,0.8657,0.5743,0.6905,0.6773
JFreeChart,JRuby,909,101,69,32,10,798,0.8734,0.6832,0.7667,0.7483
JFreeChart,SQuirrel,909,101,52,49,7,801,0.8814,0.5149,0.65,0.6457
JFreeChart,Dubbo,909,101,71,30,14,794,0.8353,0.703,0.7634,0.7401
JFreeChart,Gradle,909,101,25,76,2,806,0.9259,0.2475,0.3906,0.4536
JFreeChart,Groovy,909,101,45,56,10,798,0.8182,0.4455,0.5769,0.571
JFreeChart,Hive,909,101,74,27,15,793,0.8315,0.7327,0.7789,0.7551
JFreeChart,Maven,909,101,39,62,17,791,0.6964,0.3861,0.4968,0.4772
JFreeChart,Poi,909,101,64,37,14,794,0.8205,0.6337,0.7151,0.6916
JFreeChart,SpringFramework,909,101,53,48,7,801,0.8833,0.5248,0.6584,0.6532
JFreeChart,Storm,909,101,55,46,8,800,0.873,0.5446,0.6707,0.6616
JFreeChart,Tomcat,909,101,77,24,10,798,0.8851,0.7624,0.8191,0.8012
JFreeChart,Zookeeper,909,101,47,54,6,802,0.8868,0.4653,0.6104,0.6142
JMeter,Ant,2538,282,177,105,36,2220,0.831,0.6277,0.7152,0.6933
JMeter,ArgoUML,2538,282,198,84,15,2241,0.9296,0.7021,0.8,0.7883
JMeter,Columba,2538,282,199,83,7,2249,0.966,0.7057,0.8156,0.8085
JMeter,EMF,2538,282,204,78,38,2218,0.843,0.7234,0.7786,0.756
JMeter,Hibernate,2538,282,207,75,16,2240,0.9283,0.734,0.8198,0.807
JMeter,JEdit,2538,282,199,83,106,2150,0.6525,0.7057,0.678,0.6366
JMeter,JFreeChart,2538,282,222,60,136,2120,0.6201,0.7872,0.6937,0.6563
JMeter,JRuby,2538,282,213,69,15,2241,0.9342,0.7553,0.8353,0.8228
JMeter,SQuirrel,2538,282,208,74,29,2227,0.8776,0.7376,0.8015,0.7828
JMeter,Dubbo,2538,282,208,74,55,2201,0.7909,0.7376,0.7633,0.7354
JMeter,Gradle,2538,282,149,133,8,2248,0.949,0.5284,0.6788,0.6847
JMeter,Groovy,2538,282,200,82,23,2233,0.8969,0.7092,0.7921,0.776
JMeter,Hive,2538,282,216,66,23,2233,0.9038,0.766,0.8292,0.8132
JMeter,Maven,2538,282,147,135,27,2229,0.8448,0.5213,0.6447,0.6334
JMeter,Poi,2538,282,213,69,25,2231,0.895,0.7553,0.8192,0.8023
JMeter,SpringFramework,2538,282,206,76,25,2231,0.8918,0.7305,0.8031,0.786
JMeter,Storm,2538,282,208,74,14,2242,0.9369,0.7376,0.8254,0.8136
JMeter,Tomcat,2538,282,217,65,29,2227,0.8821,0.7695,0.822,0.8037
JMeter,Zookeeper,2538,282,172,110,27,2229,0.8643,0.6099,0.7152,0.6991
JRuby,Ant,3447,383,197,186,70,2994,0.7378,0.5144,0.6062,0.5778
JRuby,ArgoUML,3447,383,267,116,30,3034,0.899,0.6971,0.7853,0.7698
JRuby,Columba,3447,383,306,77,29,3035,0.9134,0.799,0.8524,0.8376
JRuby,EMF,3447,383,201,182,76,2988,0.7256,0.5248,0.6091,0.578
JRuby,Hibernate,3447,383,304,79,48,3016,0.8636,0.7937,0.8272,0.8075
JRuby,JEdit,3447,383,248,135,177,2887,0.5835,0.6475,0.6139,0.5637
JRuby,JFreeChart,3447,383,330,53,178,2886,0.6496,0.8616,0.7407,0.7124
JRuby,JMeter,3447,383,269,114,30,3034,0.8997,0.7023,0.7889,0.7733
JRuby,SQuirrel,3447,383,195,188,44,3020,0.8159,0.5091,0.627,0.6121
JRuby,Dubbo,3447,383,321,62,72,2992,0.8168,0.8381,0.8273,0.8055
JRuby,Gradle,3447,383,119,264,32,3032,0.7881,0.3107,0.4457,0.4611
JRuby,Groovy,3447,383,238,145,29,3035,0.8914,0.6214,0.7323,0.7194
JRuby,Hive,3447,383,332,51,50,3014,0.8691,0.8668,0.868,0.8515
JRuby,Maven,3447,383,169,214,35,3029,0.8284,0.4413,0.5758,0.5725
JRuby,Poi,3447,383,310,73,34,3030,0.9012,0.8094,0.8528,0.837
JRuby,SpringFramework,3447,383,263,120,47,3017,0.8484,0.6867,0.759,0.7375
JRuby,Storm,3447,383,290,93,38,3026,0.8841,0.7572,0.8158,0.7977
JRuby,Tomcat,3447,383,333,50,58,3006,0.8517,0.8695,0.8605,0.8429
JRuby,Zookeeper,3447,383,174,209,51,3013,0.7733,0.4543,0.5724,0.5568
SQuirrel,Ant,1809,201,93,108,25,1583,0.7881,0.4627,0.5831,0.5691
SQuirrel,ArgoUML,1809,201,127,74,26,1582,0.8301,0.6318,0.7175,0.6954
SQuirrel,Columba,1809,201,98,103,7,1601,0.9333,0.4876,0.6405,0.6495
SQuirrel,EMF,1809,201,106,95,22,1586,0.8281,0.5274,0.6444,0.6296
SQuirrel,Hibernate,1809,201,112,89,26,1582,0.8116,0.5572,0.6608,0.6405
SQuirrel,JEdit,1809,201,112,89,83,1525,0.5744,0.5572,0.5657,0.5124
SQuirrel,JFreeChart,1809,201,140,61,92,1516,0.6034,0.6965,0.6467,0.6009
SQuirrel,JMeter,1809,201,113,88,7,1601,0.9417,0.5622,0.704,0.7044
SQuirrel,JRuby,1809,201,112,89,5,1603,0.9573,0.5572,0.7044,0.708
SQuirrel,Dubbo,1809,201,123,78,63,1545,0.6613,0.6119,0.6357,0.5927
SQuirrel,Gradle,1809,201,66,135,9,1599,0.88,0.3284,0.4783,0.5088
SQuirrel,Groovy,1809,201,104,97,7,1601,0.9369,0.5174,0.6667,0.6719
SQuirrel,Hive,1809,201,114,87,17,1591,0.8702,0.5672,0.6867,0.6749
SQuirrel,Maven,1809,201,89,112,16,1592,0.8476,0.4428,0.5817,0.5817
SQuirrel,Poi,1809,201,117,84,11,1597,0.9141,0.5821,0.7112,0.705
SQuirrel,SpringFramework,1809,201,119,82,44,1564,0.7301,0.592,0.6538,0.6198
SQuirrel,Storm,1809,201,123,78,13,1595,0.9044,0.6119,0.73,0.7197
SQuirrel,Tomcat,1809,201,132,69,19,1589,0.8742,0.6567,0.75,0.7327
SQuirrel,Zookeeper,1809,201,89,112,7,1601,0.9271,0.4428,0.5993,0.6147
Dubbo,Ant,765,85,38,47,17,663,0.6909,0.4471,0.5429,0.5135
Dubbo,ArgoUML,765,85,43,42,4,676,0.9149,0.5059,0.6515,0.6544
Dubbo,Columba,765,85,50,35,2,678,0.9615,0.5882,0.7299,0.7308
Dubbo,EMF,765,85,43,42,15,665,0.7414,0.5059,0.6014,0.5744
Dubbo,Hibernate,765,85,52,33,9,671,0.8525,0.6118,0.7123,0.6944
Dubbo,JEdit,765,85,31,54,26,654,0.5439,0.3647,0.4366,0.3907
Dubbo,JFreeChart,765,85,54,31,26,654,0.675,0.6353,0.6545,0.6132
Dubbo,JMeter,765,85,40,45,5,675,0.8889,0.4706,0.6154,0.6187
Dubbo,JRuby,765,85,50,35,6,674,0.8929,0.5882,0.7092,0.6991
Dubbo,SQuirrel,765,85,35,50,8,672,0.814,0.4118,0.5469,0.5458
Dubbo,Gradle,765,85,26,59,2,678,0.9286,0.3059,0.4602,0.507
Dubbo,Groovy,765,85,40,45,5,675,0.8889,0.4706,0.6154,0.6187
Dubbo,Hive,765,85,56,29,9,671,0.8615,0.6588,0.7467,0.7276
Dubbo,Maven,765,85,31,54,7,673,0.8158,0.3647,0.5041,0.5126
Dubbo,Poi,765,85,50,35,5,675,0.9091,0.5882,0.7143,0.7067
Dubbo,SpringFramework,765,85,48,37,11,669,0.8136,0.5647,0.6667,0.6462
Dubbo,Storm,765,85,45,40,8,672,0.8491,0.5294,0.6522,0.6406
Dubbo,Tomcat,765,85,58,27,18,662,0.7632,0.6824,0.7205,0.6891
Dubbo,Zookeeper,765,85,43,42,9,671,0.8269,0.5059,0.6277,0.6151
Gradle,Ant,2889,321,227,94,128,2440,0.6394,0.7072,0.6716,0.6292
Gradle,ArgoUML,2889,321,207,114,85,2483,0.7089,0.6449,0.6754,0.6378
Gradle,Columba,2889,321,239,82,116,2452,0.6732,0.7445,0.7071,0.6695
Gradle,EMF,2889,321,252,69,186,2382,0.5753,0.785,0.664,0.6244
Gradle,Hibernate,2889,321,247,74,137,2431,0.6432,0.7695,0.7007,0.6629
Gradle,JEdit,2889,321,244,77,315,2253,0.4365,0.7601,0.5545,0.5071
Gradle,JFreeChart,2889,321,262,59,255,2313,0.5068,0.8162,0.6253,0.5878
Gradle,JMeter,2889,321,239,82,106,2462,0.6928,0.7445,0.7177,0.6816
Gradle,JRuby,2889,321,238,83,116,2452,0.6723,0.7414,0.7052,0.6673
Gradle,SQuirrel,2889,321,247,74,144,2424,0.6317,0.7695,0.6938,0.6554
Gradle,Dubbo,2889,321,258,63,186,2382,0.5811,0.8037,0.6745,0.6373
Gradle,Groovy,2889,321,231,90,109,2459,0.6794,0.7196,0.6989,0.6604
Gradle,Hive,2889,321,241,80,119,2449,0.6694,0.7508,0.7078,0.6703
Gradle,Maven,2889,321,194,127,93,2475,0.676,0.6044,0.6382,0.5969
Gradle,Poi,2889,321,253,68,116,2452,0.6856,0.7882,0.7333,0.6996
Gradle,SpringFramework,2889,321,248,73,153,2415,0.6185,0.7726,0.687,0.6481
Gradle,Storm,2889,321,237,84,113,2455,0.6771,0.7383,0.7064,0.6687
Gradle,Tomcat,2889,321,262,59,145,2423,0.6437,0.8162,0.7198,0.6863
Gradle,Zookeeper,2889,321,245,76,199,2369,0.5518,0.7632,0.6405,0.5976
Groovy,Ant,2241,249,168,81,61,1931,0.7336,0.6747,0.7029,0.6683
Groovy,ArgoUML,2241,249,169,80,33,1959,0.8366,0.6787,0.7494,0.7266
Groovy,Columba,2241,249,186,63,32,1960,0.8532,0.747,0.7966,0.7752
Groovy,EMF,2241,249,185,64,58,1934,0.7613,0.743,0.752,0.7215
Groovy,Hibernate,2241,249,187,62,41,1951,0.8202,0.751,0.7841,0.7593
Groovy,JEdit,2241,249,153,96,129,1863,0.5426,0.6145,0.5763,0.5209
Groovy,JFreeChart,2241,249,202,47,163,1829,0.5534,0.8112,0.658,0.6208
Groovy,JMeter,2241,249,182,67,44,1948,0.8053,0.7309,0.7663,0.7398
Groovy,JRuby,2241,249,198,51,41,1951,0.8285,0.7952,0.8115,0.7887
Groovy,SQuirrel,2241,249,189,60,52,1940,0.7842,0.759,0.7714,0.7435
Groovy,Dubbo,2241,249,196,53,77,1915,0.7179,0.7871,0.751,0.7192
Groovy,Gradle,2241,249,114,135,15,1977,0.8837,0.4578,0.6032,0.6076
Groovy,Hive,2241,249,205,44,59,1933,0.7765,0.8233,0.7992,0.7737
Groovy,Maven,2241,249,111,138,40,1952,0.7351,0.4458,0.555,0.5337
Groovy,Poi,2241,249,169,80,40,1952,0.8086,0.6787,0.738,0.7118
Groovy,SpringFramework,2241,249,189,60,46,1946,0.8043,0.759,0.781,0.7549
Groovy,Storm,2241,249,195,54,67,1925,0.7443,0.7831,0.7632,0.7331
Groovy,Tomcat,2241,249,198,51,66,1926,0.75,0.7952,0.7719,0.7429
Groovy,Zookeeper,2241,249,152,97,51,1941,0.7488,0.6104,0.6726,0.6404
Hive,Ant,9414,1046,587,459,151,8217,0.7954,0.5612,0.6581,0.635
Hive,ArgoUML,9414,1046,661,385,72,8296,0.9018,0.6319,0.7431,0.7311
Hive,Columba,9414,1046,726,320,64,8304,0.919,0.6941,0.7908,0.778
Hive,EMF,9414,1046,717,329,271,8097,0.7257,0.6855,0.705,0.6697
Hive,Hibernate,9414,1046,767,279,131,8237,0.8541,0.7333,0.7891,0.7677
Hive,JEdit,9414,1046,602,444,542,7826,0.5262,0.5755,0.5498,0.4913
Hive,JFreeChart,9414,1046,838,208,520,7848,0.6171,0.8011,0.6972,0.661
Hive,JMeter,9414,1046,683,363,70,8298,0.907,0.653,0.7593,0.7468
Hive,JRuby,9414,1046,772,274,93,8275,0.8925,0.738,0.808,0.7909
Hive,SQuirrel,9414,1046,756,290,136,8232,0.8475,0.7228,0.7802,0.7581
Hive,Dubbo,9414,1046,798,248,310,8058,0.7202,0.7629,0.7409,0.7079
Hive,Gradle,9414,1046,538,508,68,8300,0.8878,0.5143,0.6513,0.6482
Hive,Groovy,9414,1046,694,352,89,8279,0.8863,0.6635,0.7589,0.743
Hive,Maven,9414,1046,568,478,183,8185,0.7563,0.543,0.6322,0.6045
Hive,Poi,9414,1046,751,295,87,8281,0.8962,0.718,0.7972,0.7809
Hive,SpringFramework,9414,1046,756,290,172,8196,0.8147,0.7228,0.766,0.7403
Hive,Storm,9414,1046,782,264,107,8261,0.8796,0.7476,0.8083,0.7897
Hive,Tomcat,9414,1046,786,260,134,8234,0.8543,0.7514,0.7996,0.7783
Hive,Zookeeper,9414,1046,612,434,160,8208,0.7927,0.5851,0.6733,0.6483
Maven,Ant,1219,136,79,57,47,1036,0.627,0.5809,0.6031,0.5558
Maven,ArgoUML,1219,136,79,57,31,1052,0.7182,0.5809,0.6423,0.6068
Maven,Columba,1219,136,91,45,37,1046,0.7109,0.6691,0.6894,0.6521
Maven,EMF,1219,136,85,51,47,1036,0.6439,0.625,0.6343,0.5893
Maven,Hibernate,1219,136,91,45,49,1034,0.65,0.6691,0.6594,0.616
Maven,JEdit,1219,136,102,34,94,989,0.5204,0.75,0.6145,0.5684
Maven,JFreeChart,1219,136,99,37,85,998,0.538,0.7279,0.6188,0.5712
Maven,JMeter,1219,136,84,52,35,1048,0.7059,0.6176,0.6588,0.6209
Maven,JRuby,1219,136,94,42,37,1046,0.7176,0.6912,0.7041,0.6679
Maven,SQuirrel,1219,136,97,39,45,1038,0.6831,0.7132,0.6978,0.6592
Maven,Dubbo,1219,136,92,44,34,1049,0.7302,0.6765,0.7023,0.6671
Maven,Gradle,1219,136,73,63,17,1066,0.8111,0.5368,0.646,0.6273
Maven,Groovy,1219,136,88,48,34,1049,0.7213,0.6471,0.6822,0.6459
Maven,Hive,1219,136,100,36,42,1041,0.7042,0.7353,0.7194,0.6835
Maven,Poi,1219,136,97,39,34,1049,0.7405,0.7132,0.7266,0.6931
Maven,SpringFramework,1219,136,87,49,39,1044,0.6905,0.6397,0.6641,0.6243
Maven,Storm,1219,136,94,42,42,1041,0.6912,0.6912,0.6912,0.6524
Maven,Tomcat,1219,136,94,42,42,1041,0.6912,0.6912,0.6912,0.6524
Maven,Zookeeper,1219,136,86,50,53,1030,0.6187,0.6324,0.6255,0.5779
Poi,Ant,5562,618,339,279,73,4871,0.8228,0.5485,0.6583,0.6405
Poi,ArgoUML,5562,618,375,243,47,4897,0.8886,0.6068,0.7212,0.7089
Poi,Columba,5562,618,442,176,38,4906,0.9208,0.7152,0.8051,0.7918
Poi,EMF,5562,618,432,186,108,4836,0.8,0.699,0.7461,0.7188
Poi,Hibernate,5562,618,466,152,76,4868,0.8598,0.754,0.8034,0.7828
Poi,JEdit,5562,618,365,253,356,4588,0.5062,0.5906,0.5452,0.4852
Poi,JFreeChart,5562,618,517,101,172,4772,0.7504,0.8366,0.7911,0.7649
Poi,JMeter,5562,618,413,205,44,4900,0.9037,0.6683,0.7684,0.7546
Poi,JRuby,5562,618,497,121,53,4891,0.9036,0.8042,0.851,0.8354
Poi,SQuirrel,5562,618,451,167,101,4843,0.817,0.7298,0.7709,0.7456
Poi,Dubbo,5562,618,514,104,128,4816,0.8006,0.8317,0.8159,0.7925
Poi,Gradle,5562,618,273,345,28,4916,0.907,0.4417,0.5941,0.6057
Poi,Groovy,5562,618,376,242,43,4901,0.8974,0.6084,0.7252,0.7141
Poi,Hive,5562,618,528,90,81,4863,0.867,0.8544,0.8606,0.8434
Poi,Maven,5562,618,253,365,58,4886,0.8135,0.4094,0.5447,0.5439
Poi,SpringFramework,5562,618,483,135,68,4876,0.8766,0.7816,0.8263,0.8077
Poi,Storm,5562,618,460,158,51,4893,0.9002,0.7443,0.8149,0.7986
Poi,Tomcat,5562,618,504,114,70,4874,0.878,0.8155,0.8456,0.8278
Poi,Zookeeper,5562,618,327,291,70,4874,0.8237,0.5291,0.6443,0.6286
SpringFramework,Ant,882,98,44,54,9,775,0.8302,0.449,0.5828,0.5785
SpringFramework,ArgoUML,882,98,62,36,10,774,0.8611,0.6327,0.7294,0.7115
SpringFramework,Columba,882,98,63,35,4,780,0.9403,0.6429,0.7636,0.7565
SpringFramework,EMF,882,98,61,37,23,761,0.7262,0.6224,0.6703,0.635
SpringFramework,Hibernate,882,98,63,35,1,783,0.9844,0.6429,0.7778,0.7772
SpringFramework,JEdit,882,98,35,63,56,728,0.3846,0.3571,0.3704,0.2952
SpringFramework,JFreeChart,882,98,73,25,32,752,0.6952,0.7449,0.7192,0.6833
SpringFramework,JMeter,882,98,60,38,3,781,0.9524,0.6122,0.7453,0.7424
SpringFramework,JRuby,882,98,64,34,6,778,0.9143,0.6531,0.7619,0.7504
SpringFramework,SQuirrel,882,98,70,28,12,772,0.8537,0.7143,0.7778,0.7565
SpringFramework,Dubbo,882,98,67,31,11,773,0.859,0.6837,0.7614,0.7412
SpringFramework,Gradle,882,98,38,60,3,781,0.9268,0.3878,0.5468,0.5731
SpringFramework,Groovy,882,98,56,42,2,782,0.9655,0.5714,0.7179,0.7213
SpringFramework,Hive,882,98,73,25,16,768,0.8202,0.7449,0.7807,0.7559
SpringFramework,Maven,882,98,38,60,11,773,0.7755,0.3878,0.517,0.5127
