Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
JEdit,Tomcat,585,195,106,89,11,379,0.906,0.5436,0.6795,0.6074
JEdit,Zookeeper,585,195,31,164,8,382,0.7949,0.159,0.265,0.2617
JFreeChart,Ant,303,101,57,44,14,188,0.8028,0.5644,0.6628,0.5509
JFreeChart,ArgoUML,303,101,62,39,2,200,0.9688,0.6139,0.7515,0.6975
JFreeChart,Columba,303,101,83,18,7,195,0.9222,0.8218,0.8691,0.812
JFreeChart,EMF,303,101,41,60,4,198,0.9111,0.4059,0.5616,0.5119
JFreeChart,Hibernate,303,101,78,23,4,198,0.9512,0.7723,0.8525,0.7984
JFreeChart,JEdit,303,101,65,36,30,172,0.6842,0.6436,0.6633,0.503
JFreeChart,JMeter,303,101,73,28,4,198,0.9481,0.7228,0.8202,0.7612
JFreeChart,JRuby,303,101,81,20,6,196,0.931,0.802,0.8617,0.8047
JFreeChart,SQuirrel,303,101,57,44,3,199,0.95,0.5644,0.7081,0.65
JFreeChart,Dubbo,303,101,58,43,8,194,0.8788,0.5743,0.6946,0.6106
JFreeChart,Gradle,303,101,41,60,2,200,0.9535,0.4059,0.5694,0.535
JFreeChart,Groovy,303,101,63,38,3,199,0.9545,0.6238,0.7545,0.6954
JFreeChart,Hive,303,101,81,20,6,196,0.931,0.802,0.8617,0.8047
JFreeChart,Maven,303,101,56,45,3,199,0.9492,0.5545,0.7,0.6424
JFreeChart,Poi,303,101,76,25,2,200,0.9744,0.7525,0.8492,0.8006
JFreeChart,SpringFramework,303,101,52,49,3,199,0.9455,0.5149,0.6667,0.6115
JFreeChart,Storm,303,101,61,40,7,195,0.8971,0.604,0.7219,0.6433
JFreeChart,Tomcat,303,101,81,20,5,197,0.9419,0.802,0.8663,0.8127
JFreeChart,Zookeeper,303,101,18,83,1,201,0.9474,0.1782,0.3,0.3369
JMeter,Ant,846,282,206,76,73,491,0.7384,0.7305,0.7344,0.6027
JMeter,ArgoUML,846,282,211,71,14,550,0.9378,0.7482,0.8323,0.7718
JMeter,Columba,846,282,223,59,27,537,0.892,0.7908,0.8383,0.7675
JMeter,EMF,846,282,162,120,14,550,0.9205,0.5745,0.7074,0.6383
JMeter,Hibernate,846,282,223,59,15,549,0.937,0.7908,0.8577,0.8012
JMeter,JEdit,846,282,226,56,103,461,0.6869,0.8014,0.7398,0.5984
JMeter,JFreeChart,846,282,237,45,85,479,0.736,0.8404,0.7848,0.6696
JMeter,JRuby,846,282,229,53,17,547,0.9309,0.8121,0.8674,0.8117
JMeter,SQuirrel,846,282,225,57,33,531,0.8721,0.7979,0.8333,0.757
JMeter,Dubbo,846,282,181,101,21,543,0.896,0.6418,0.7479,0.6685
JMeter,Gradle,846,282,195,87,10,554,0.9512,0.6915,0.8008,0.7412
JMeter,Groovy,846,282,209,73,10,554,0.9543,0.7411,0.8343,0.7786
JMeter,Hive,846,282,231,51,22,542,0.913,0.8191,0.8636,0.8032
JMeter,Maven,846,282,199,83,5,559,0.9755,0.7057,0.8189,0.7679
JMeter,Poi,846,282,224,58,10,554,0.9573,0.7943,0.8682,0.8184
JMeter,SpringFramework,846,282,205,77,2,562,0.9903,0.727,0.8384,0.7932
JMeter,Storm,846,282,218,64,48,516,0.8195,0.773,0.7956,0.6985
JMeter,Tomcat,846,282,230,52,24,540,0.9055,0.8156,0.8582,0.795
JMeter,Zookeeper,846,282,122,160,7,557,0.9457,0.4326,0.5937,0.551
JRuby,Ant,1149,383,270,113,101,665,0.7278,0.705,0.7162,0.5778
JRuby,ArgoUML,1149,383,316,67,22,744,0.9349,0.8251,0.8766,0.8238
JRuby,Columba,1149,383,341,42,70,696,0.8297,0.8903,0.8589,0.7858
JRuby,EMF,1149,383,174,209,19,747,0.9016,0.4543,0.6042,0.5416
JRuby,Hibernate,1149,383,338,45,32,734,0.9135,0.8825,0.8977,0.8482
JRuby,JEdit,1149,383,294,89,151,615,0.6607,0.7676,0.7101,0.5521
JRuby,JFreeChart,1149,383,359,24,110,656,0.7655,0.9373,0.8427,0.7613
JRuby,JMeter,1149,383,326,57,36,730,0.9006,0.8512,0.8752,0.8161
JRuby,SQuirrel,1149,383,276,107,51,715,0.844,0.7206,0.7775,0.6833
JRuby,Dubbo,1149,383,281,102,52,714,0.8438,0.7337,0.7849,0.6918
JRuby,Gradle,1149,383,195,188,29,737,0.8705,0.5091,0.6425,0.5608
JRuby,Groovy,1149,383,336,47,22,744,0.9385,0.8773,0.9069,0.8637
JRuby,Hive,1149,383,351,32,34,732,0.9117,0.9164,0.9141,0.8709
JRuby,Maven,1149,383,258,125,45,721,0.8515,0.6736,0.7522,0.6578
JRuby,Poi,1149,383,350,33,40,726,0.8974,0.9138,0.9056,0.8578
JRuby,SpringFramework,1149,383,221,162,13,753,0.9444,0.577,0.7164,0.6556
JRuby,Storm,1149,383,266,117,53,713,0.8339,0.6945,0.7578,0.6582
JRuby,Tomcat,1149,383,345,38,47,719,0.8801,0.9008,0.8903,0.8347
JRuby,Zookeeper,1149,383,178,205,39,727,0.8203,0.4648,0.5933,0.4984
SQuirrel,Ant,603,201,108,93,41,361,0.7248,0.5373,0.6171,0.4758
SQuirrel,ArgoUML,603,201,121,80,16,386,0.8832,0.602,0.716,0.6325
SQuirrel,Columba,603,201,150,51,43,359,0.7772,0.7463,0.7614,0.646
SQuirrel,EMF,603,201,57,144,8,394,0.8769,0.2836,0.4286,0.4008
SQuirrel,Hibernate,603,201,144,57,9,393,0.9412,0.7164,0.8136,0.7519
SQuirrel,JEdit,603,201,152,49,105,297,0.5914,0.7562,0.6638,0.4719
SQuirrel,JFreeChart,603,201,148,53,33,369,0.8177,0.7363,0.7749,0.6729
SQuirrel,JMeter,603,201,126,75,6,396,0.9545,0.6269,0.7568,0.6976
SQuirrel,JRuby,603,201,150,51,15,387,0.9091,0.7463,0.8197,0.7496
SQuirrel,Dubbo,603,201,147,54,50,352,0.7462,0.7313,0.7387,0.6101
SQuirrel,Gradle,603,201,110,91,22,380,0.8333,0.5473,0.6607,0.5615
SQuirrel,Groovy,603,201,130,71,9,393,0.9353,0.6468,0.7647,0.6989
SQuirrel,Hive,603,201,142,59,17,385,0.8931,0.7065,0.7889,0.7106
SQuirrel,Maven,603,201,126,75,7,395,0.9474,0.6269,0.7545,0.6929
SQuirrel,Poi,603,201,138,63,17,385,0.8903,0.6866,0.7753,0.695
SQuirrel,SpringFramework,603,201,143,58,30,372,0.8266,0.7114,0.7647,0.6637
SQuirrel,Storm,603,201,149,52,51,351,0.745,0.7413,0.7431,0.6152
SQuirrel,Tomcat,603,201,149,52,38,364,0.7968,0.7413,0.768,0.6592
SQuirrel,Zookeeper,603,201,72,129,19,383,0.7912,0.3582,0.4932,0.4095
Dubbo,Ant,255,85,37,48,17,153,0.6852,0.4353,0.5324,0.3869
Dubbo,ArgoUML,255,85,42,43,5,165,0.8936,0.4941,0.6364,0.565
Dubbo,Columba,255,85,63,22,12,158,0.84,0.7412,0.7875,0.6938
Dubbo,EMF,255,85,32,53,9,161,0.7805,0.3765,0.5079,0.4152
Dubbo,Hibernate,255,85,58,27,8,162,0.8788,0.6824,0.7682,0.6838
Dubbo,JEdit,255,85,48,37,29,141,0.6234,0.5647,0.5926,0.4047
Dubbo,JFreeChart,255,85,67,18,30,140,0.6907,0.7882,0.7363,0.594
Dubbo,JMeter,255,85,51,34,7,163,0.8793,0.6,0.7133,0.6284
Dubbo,JRuby,255,85,62,23,9,161,0.8732,0.7294,0.7949,0.7115
Dubbo,SQuirrel,255,85,48,37,9,161,0.8421,0.5647,0.6761,0.5791
Dubbo,Gradle,255,85,36,49,4,166,0.9,0.4235,0.576,0.5185
Dubbo,Groovy,255,85,53,32,9,161,0.8548,0.6235,0.7211,0.627
Dubbo,Hive,255,85,62,23,6,164,0.9118,0.7294,0.8105,0.7399
Dubbo,Maven,255,85,46,39,6,164,0.8846,0.5412,0.6715,0.5919
Dubbo,Poi,255,85,67,18,7,163,0.9054,0.7882,0.8428,0.7759
Dubbo,SpringFramework,255,85,42,43,6,164,0.875,0.4941,0.6316,0.5533
Dubbo,Storm,255,85,48,37,10,160,0.8276,0.5647,0.6713,0.5689
Dubbo,Tomcat,255,85,62,23,6,164,0.9118,0.7294,0.8105,0.7399
Dubbo,Zookeeper,255,85,22,63,3,167,0.88,0.2588,0.4,0.3823
Gradle,Ant,963,321,272,49,194,448,0.5837,0.8474,0.6912,0.5143
Gradle,ArgoUML,963,321,264,57,51,591,0.8381,0.8224,0.8302,0.7466
Gradle,Columba,963,321,289,32,132,510,0.6865,0.9003,0.779,0.6602
Gradle,EMF,963,321,210,111,48,594,0.814,0.6542,0.7254,0.6168
Gradle,Hibernate,963,321,267,54,59,583,0.819,0.8318,0.8253,0.7371
Gradle,JEdit,963,321,289,32,236,406,0.5505,0.9003,0.6832,0.5043
Gradle,JFreeChart,963,321,312,9,252,390,0.5532,0.972,0.7051,0.5545
Gradle,JMeter,963,321,262,59,43,599,0.859,0.8162,0.8371,0.7592
Gradle,JRuby,963,321,264,57,75,567,0.7788,0.8224,0.8,0.6965
Gradle,SQuirrel,963,321,270,51,82,560,0.767,0.8411,0.8024,0.6983
Gradle,Dubbo,963,321,268,53,98,544,0.7322,0.8349,0.7802,0.6626
Gradle,Groovy,963,321,255,66,42,600,0.8586,0.7944,0.8252,0.7441
Gradle,Hive,963,321,270,51,43,599,0.8626,0.8411,0.8517,0.7791
Gradle,Maven,963,321,253,68,34,608,0.8815,0.7882,0.8322,0.7577
Gradle,Poi,963,321,279,42,53,589,0.8404,0.8692,0.8545,0.7802
Gradle,SpringFramework,963,321,239,82,26,616,0.9019,0.7445,0.8157,0.7431
Gradle,Storm,963,321,273,48,82,560,0.769,0.8505,0.8077,0.7062
Gradle,Tomcat,963,321,280,41,69,573,0.8023,0.8723,0.8358,0.75
Gradle,Zookeeper,963,321,156,165,24,618,0.8667,0.486,0.6228,0.5425
Groovy,Ant,747,249,161,88,89,409,0.644,0.6466,0.6453,0.4674
Groovy,ArgoUML,747,249,198,51,16,482,0.9252,0.7952,0.8553,0.7956
Groovy,Columba,747,249,217,32,50,448,0.8127,0.8715,0.8411,0.7585
Groovy,EMF,747,249,157,92,27,471,0.8533,0.6305,0.7252,0.6305
Groovy,Hibernate,747,249,213,36,23,475,0.9025,0.8554,0.8784,0.8206
Groovy,JEdit,747,249,200,49,130,368,0.6061,0.8032,0.6908,0.5147
Groovy,JFreeChart,747,249,226,23,98,400,0.6975,0.9076,0.7888,0.6762
Groovy,JMeter,747,249,213,36,22,476,0.9064,0.8554,0.8802,0.8236
Groovy,JRuby,747,249,208,41,24,474,0.8966,0.8353,0.8649,0.8019
Groovy,SQuirrel,747,249,210,39,44,454,0.8268,0.8434,0.835,0.7513
Groovy,Dubbo,747,249,196,53,44,454,0.8167,0.7871,0.8016,0.7054
Groovy,Gradle,747,249,175,74,19,479,0.9021,0.7028,0.7901,0.7146
Groovy,Hive,747,249,222,27,32,466,0.874,0.8916,0.8827,0.8233
Groovy,Maven,747,249,198,51,23,475,0.8959,0.7952,0.8426,0.7736
Groovy,Poi,747,249,216,33,24,474,0.9,0.8675,0.8834,0.8271
Groovy,SpringFramework,747,249,189,60,6,492,0.9692,0.759,0.8514,0.8018
Groovy,Storm,747,249,199,50,46,452,0.8122,0.7992,0.8057,0.7097
Groovy,Tomcat,747,249,215,34,32,466,0.8704,0.8635,0.8669,0.8008
Groovy,Zookeeper,747,249,102,147,13,485,0.887,0.4096,0.5604,0.501
Hive,Ant,3138,1046,769,277,317,1775,0.7081,0.7352,0.7214,0.5784
Hive,ArgoUML,3138,1046,814,232,57,2035,0.9346,0.7782,0.8492,0.7905
Hive,Columba,3138,1046,838,208,128,1964,0.8675,0.8011,0.833,0.7557
Hive,EMF,3138,1046,634,412,127,1965,0.8331,0.6061,0.7017,0.5999
Hive,Hibernate,3138,1046,833,213,103,1989,0.89,0.7964,0.8406,0.7698
Hive,JEdit,3138,1046,857,189,566,1526,0.6022,0.8193,0.6942,0.5196
Hive,JFreeChart,3138,1046,930,116,363,1729,0.7193,0.8891,0.7952,0.6853
Hive,JMeter,3138,1046,802,244,100,1992,0.8891,0.7667,0.8234,0.7488
Hive,JRuby,3138,1046,862,184,158,1934,0.8451,0.8241,0.8345,0.7534
Hive,SQuirrel,3138,1046,827,219,171,1921,0.8287,0.7906,0.8092,0.7176
Hive,Dubbo,3138,1046,809,237,266,1826,0.7526,0.7734,0.7628,0.642
Hive,Gradle,3138,1046,745,301,109,1983,0.8724,0.7122,0.7842,0.6992
Hive,Groovy,3138,1046,795,251,31,2061,0.9625,0.76,0.8494,0.7977
Hive,Maven,3138,1046,787,259,89,2003,0.8984,0.7524,0.8189,0.746
Hive,Poi,3138,1046,858,188,94,1998,0.9013,0.8203,0.8589,0.795
Hive,SpringFramework,3138,1046,747,299,46,2046,0.942,0.7141,0.8124,0.7508
Hive,Storm,3138,1046,824,222,140,1952,0.8548,0.7878,0.8199,0.7366
Hive,Tomcat,3138,1046,883,163,190,1902,0.8229,0.8442,0.8334,0.7487
Hive,Zookeeper,3138,1046,480,566,116,1976,0.8054,0.4589,0.5847,0.4849
Maven,Ant,408,136,103,33,52,220,0.6645,0.7574,0.7079,0.5499
Maven,ArgoUML,408,136,100,36,11,261,0.9009,0.7353,0.8097,0.736
Maven,Columba,408,136,113,23,36,236,0.7584,0.8309,0.793,0.6839
Maven,EMF,408,136,84,52,14,258,0.8571,0.6176,0.7179,0.6248
Maven,Hibernate,408,136,106,30,17,255,0.8618,0.7794,0.8185,0.7365
Maven,JEdit,408,136,108,28,60,212,0.6429,0.7941,0.7105,0.5494
Maven,JFreeChart,408,136,118,18,44,228,0.7284,0.8676,0.7919,0.6801
Maven,JMeter,408,136,102,34,15,257,0.8718,0.75,0.8063,0.7243
Maven,JRuby,408,136,107,29,34,238,0.7589,0.7868,0.7726,0.656
Maven,SQuirrel,408,136,108,28,22,250,0.8308,0.7941,0.812,0.7216
Maven,Dubbo,408,136,94,42,32,240,0.746,0.6912,0.7176,0.5852
Maven,Gradle,408,136,98,38,15,257,0.8673,0.7206,0.7871,0.701
Maven,Groovy,408,136,98,38,18,254,0.8448,0.7206,0.7778,0.6839
Maven,Hive,408,136,106,30,23,249,0.8217,0.7794,0.8,0.7044
Maven,Poi,408,136,104,32,13,259,0.8889,0.7647,0.8221,0.7473
Maven,SpringFramework,408,136,91,45,12,260,0.8835,0.6691,0.7615,0.6782
Maven,Storm,408,136,98,38,23,249,0.8099,0.7206,0.7626,0.6564
Maven,Tomcat,408,136,102,34,19,253,0.843,0.75,0.7938,0.702
Maven,Zookeeper,408,136,78,58,23,249,0.7723,0.5735,0.6582,0.5341
Poi,Ant,1854,618,300,318,130,1106,0.6977,0.4854,0.5725,0.4247
Poi,ArgoUML,1854,618,487,131,27,1209,0.9475,0.788,0.8604,0.8069
Poi,Columba,1854,618,543,75,66,1170,0.8916,0.8786,0.8851,0.8283
Poi,EMF,1854,618,412,206,65,1171,0.8637,0.6667,0.7525,0.6622
Poi,Hibernate,1854,618,534,84,46,1190,0.9207,0.8641,0.8915,0.8407
Poi,JEdit,1854,618,443,175,304,932,0.593,0.7168,0.6491,0.4526
Poi,JFreeChart,1854,618,548,70,133,1103,0.8047,0.8867,0.8437,0.7619
Poi,JMeter,1854,618,510,108,28,1208,0.948,0.8252,0.8824,0.8336
Poi,JRuby,1854,618,539,79,67,1169,0.8894,0.8722,0.8807,0.822
Poi,SQuirrel,1854,618,491,127,97,1139,0.835,0.7945,0.8143,0.7253
Poi,Dubbo,1854,618,420,198,83,1153,0.835,0.6796,0.7493,0.6493
Poi,Gradle,1854,618,421,197,35,1201,0.9232,0.6812,0.784,0.7147
Poi,Groovy,1854,618,499,119,20,1216,0.9615,0.8074,0.8777,0.8308
Poi,Hive,1854,618,567,51,58,1178,0.9072,0.9175,0.9123,0.8681
Poi,Maven,1854,618,497,121,37,1199,0.9307,0.8042,0.8628,0.806
Poi,SpringFramework,1854,618,449,169,16,1220,0.9656,0.7265,0.8292,0.776
Poi,Storm,1854,618,465,153,38,1198,0.9245,0.7524,0.8296,0.7651
Poi,Tomcat,1854,618,559,59,54,1182,0.9119,0.9045,0.9082,0.8626
Poi,Zookeeper,1854,618,178,440,33,1203,0.8436,0.288,0.4294,0.3879
SpringFramework,Ant,294,98,64,34,32,164,0.6667,0.6531,0.6598,0.4924
SpringFramework,ArgoUML,294,98,67,31,7,189,0.9054,0.6837,0.7791,0.7038
SpringFramework,Columba,294,98,74,24,10,186,0.881,0.7551,0.8132,0.7347
SpringFramework,EMF,294,98,55,43,4,192,0.9322,0.5612,0.7006,0.6365
SpringFramework,Hibernate,294,98,72,26,6,190,0.9231,0.7347,0.8182,0.7518
SpringFramework,JEdit,294,98,65,33,37,159,0.6373,0.6633,0.65,0.4699
SpringFramework,JFreeChart,294,98,80,18,21,175,0.7921,0.8163,0.804,0.704
SpringFramework,JMeter,294,98,70,28,9,187,0.8861,0.7143,0.791,0.7108
SpringFramework,JRuby,294,98,73,25,7,189,0.9125,0.7449,0.8202,0.7512
SpringFramework,SQuirrel,294,98,72,26,11,185,0.8675,0.7347,0.7956,0.7107
SpringFramework,Dubbo,294,98,53,45,10,186,0.8413,0.5408,0.6584,0.5627
SpringFramework,Gradle,294,98,56,42,3,193,0.9492,0.5714,0.7134,0.6546
SpringFramework,Groovy,294,98,76,22,7,189,0.9157,0.7755,0.8398,0.7748
SpringFramework,Hive,294,98,74,24,5,191,0.9367,0.7551,0.8362,0.7759
SpringFramework,Maven,294,98,66,32,4,192,0.9429,0.6735,0.7857,0.7228
SpringFramework,Poi,294,98,76,22,6,190,0.9268,0.7755,0.8444,0.783
SpringFramework,Storm,294,98,73,25,14,182,0.8391,0.7449,0.7892,0.6955
SpringFramework,Tomcat,294,98,72,26,10,186,0.878,0.7347,0.8,0.7186
SpringFramework,Zookeeper,294,98,34,64,6,190,0.85,0.3469,0.4928,0.4349
Storm,Ant,276,92,55,37,24,160,0.6962,0.5978,0.6433,0.4875
Storm,ArgoUML,276,92,57,35,3,181,0.95,0.6196,0.75,0.6895
Storm,Columba,276,92,71,21,10,174,0.8765,0.7717,0.8208,0.7427
