Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
SQuirrel,Ant,1005,201,103,98,40,764,0.7203,0.5124,0.5988,0.5298
SQuirrel,ArgoUML,1005,201,112,89,7,797,0.9412,0.5572,0.7,0.6791
SQuirrel,Columba,1005,201,124,77,15,789,0.8921,0.6169,0.7294,0.6932
SQuirrel,EMF,1005,201,82,119,8,796,0.9111,0.408,0.5636,0.5576
SQuirrel,Hibernate,1005,201,125,76,22,782,0.8503,0.6219,0.7184,0.673
SQuirrel,JEdit,1005,201,143,58,94,710,0.6034,0.7114,0.653,0.5602
SQuirrel,JFreeChart,1005,201,143,58,43,761,0.7688,0.7114,0.739,0.6777
SQuirrel,JMeter,1005,201,122,79,12,792,0.9104,0.607,0.7284,0.6967
SQuirrel,JRuby,1005,201,119,82,7,797,0.9444,0.592,0.7278,0.7046
SQuirrel,Dubbo,1005,201,140,61,75,729,0.6512,0.6965,0.6731,0.5884
SQuirrel,Gradle,1005,201,112,89,17,787,0.8682,0.5572,0.6788,0.6411
SQuirrel,Groovy,1005,201,119,82,18,786,0.8686,0.592,0.7041,0.6641
SQuirrel,Hive,1005,201,125,76,18,786,0.8741,0.6219,0.7267,0.6864
SQuirrel,Maven,1005,201,116,85,5,799,0.9587,0.5771,0.7205,0.7017
SQuirrel,Poi,1005,201,130,71,16,788,0.8904,0.6468,0.7493,0.7116
SQuirrel,SpringFramework,1005,201,112,89,8,796,0.9333,0.5572,0.6978,0.6751
SQuirrel,Storm,1005,201,122,79,9,795,0.9313,0.607,0.7349,0.7078
SQuirrel,Tomcat,1005,201,116,85,22,782,0.8406,0.5771,0.6844,0.6389
SQuirrel,Zookeeper,1005,201,100,101,10,794,0.9091,0.4975,0.6431,0.6215
Dubbo,Ant,425,85,30,55,6,334,0.8333,0.3529,0.4959,0.4817
Dubbo,ArgoUML,425,85,33,52,1,339,0.9706,0.3882,0.5546,0.5681
Dubbo,Columba,425,85,54,31,3,337,0.9474,0.6353,0.7606,0.7353
Dubbo,EMF,425,85,40,45,9,331,0.8163,0.4706,0.597,0.5562
Dubbo,Hibernate,425,85,50,35,3,337,0.9434,0.5882,0.7246,0.7015
Dubbo,JEdit,425,85,31,54,30,310,0.5082,0.3647,0.4247,0.3154
Dubbo,JFreeChart,425,85,56,29,7,333,0.8889,0.6588,0.7568,0.7185
Dubbo,JMeter,425,85,43,42,4,336,0.9149,0.5059,0.6515,0.6302
Dubbo,JRuby,425,85,55,30,3,337,0.9483,0.6471,0.7692,0.7437
Dubbo,SQuirrel,425,85,41,44,3,337,0.9318,0.4824,0.6357,0.6217
Dubbo,Gradle,425,85,29,56,1,339,0.9667,0.3412,0.5043,0.5282
Dubbo,Groovy,425,85,53,32,9,331,0.8548,0.6235,0.7211,0.6766
Dubbo,Hive,425,85,60,25,4,336,0.9375,0.7059,0.8054,0.7763
Dubbo,Maven,425,85,36,49,2,338,0.9474,0.4235,0.5854,0.5855
Dubbo,Poi,425,85,57,28,5,335,0.9194,0.6706,0.7755,0.7432
Dubbo,SpringFramework,425,85,38,47,2,338,0.95,0.4471,0.608,0.6044
Dubbo,Storm,425,85,36,49,3,337,0.9231,0.4235,0.5806,0.5746
Dubbo,Tomcat,425,85,49,36,9,331,0.8448,0.5765,0.6853,0.6409
Dubbo,Zookeeper,425,85,32,53,6,334,0.8421,0.3765,0.5203,0.503
Gradle,Ant,1605,321,215,106,101,1183,0.6804,0.6698,0.675,0.5946
Gradle,ArgoUML,1605,321,239,82,56,1228,0.8102,0.7445,0.776,0.7239
Gradle,Columba,1605,321,251,70,59,1225,0.8097,0.7819,0.7956,0.7457
Gradle,EMF,1605,321,229,92,65,1219,0.7789,0.7134,0.7447,0.6854
Gradle,Hibernate,1605,321,259,62,78,1206,0.7685,0.8069,0.7872,0.7328
Gradle,JEdit,1605,321,272,49,318,966,0.461,0.8474,0.5971,0.4975
Gradle,JFreeChart,1605,321,279,42,170,1114,0.6214,0.8692,0.7247,0.6565
Gradle,JMeter,1605,321,248,73,65,1219,0.7923,0.7726,0.7823,0.7289
Gradle,JRuby,1605,321,246,75,65,1219,0.791,0.7664,0.7785,0.7243
Gradle,SQuirrel,1605,321,257,64,93,1191,0.7343,0.8006,0.766,0.7054
Gradle,Dubbo,1605,321,265,56,120,1164,0.6883,0.8255,0.7507,0.6858
Gradle,Groovy,1605,321,251,70,79,1205,0.7606,0.7819,0.7711,0.713
Gradle,Hive,1605,321,261,60,75,1209,0.7768,0.8131,0.7945,0.742
Gradle,Maven,1605,321,235,86,59,1225,0.7993,0.7321,0.7642,0.7095
Gradle,Poi,1605,321,263,58,64,1220,0.8043,0.8193,0.8117,0.7642
Gradle,SpringFramework,1605,321,239,82,48,1236,0.8328,0.7445,0.7862,0.7382
Gradle,Storm,1605,321,262,59,89,1195,0.7464,0.8162,0.7798,0.7227
Gradle,Tomcat,1605,321,262,59,106,1178,0.712,0.8162,0.7605,0.6981
Gradle,Zookeeper,1605,321,207,114,57,1227,0.7841,0.6449,0.7077,0.6479
Groovy,Ant,1245,249,103,146,42,954,0.7103,0.4137,0.5228,0.4632
Groovy,ArgoUML,1245,249,181,68,15,981,0.9235,0.7269,0.8135,0.7818
Groovy,Columba,1245,249,206,43,37,959,0.8477,0.8273,0.8374,0.7975
Groovy,EMF,1245,249,176,73,28,968,0.8627,0.7068,0.777,0.7335
Groovy,Hibernate,1245,249,201,48,32,964,0.8627,0.8072,0.834,0.7949
Groovy,JEdit,1245,249,160,89,145,851,0.5246,0.6426,0.5776,0.4622
Groovy,JFreeChart,1245,249,210,39,66,930,0.7609,0.8434,0.8,0.7483
Groovy,JMeter,1245,249,187,62,37,959,0.8348,0.751,0.7907,0.7434
Groovy,JRuby,1245,249,196,53,27,969,0.8789,0.7871,0.8305,0.7928
Groovy,SQuirrel,1245,249,199,50,46,950,0.8122,0.7992,0.8057,0.7576
Groovy,Dubbo,1245,249,196,53,57,939,0.7747,0.7871,0.7809,0.7256
Groovy,Gradle,1245,249,133,116,9,987,0.9366,0.5341,0.6803,0.6608
Groovy,Hive,1245,249,211,38,42,954,0.834,0.8474,0.8406,0.8004
Groovy,Maven,1245,249,154,95,25,971,0.8603,0.6185,0.7196,0.6765
Groovy,Poi,1245,249,194,55,31,965,0.8622,0.7791,0.8186,0.7776
Groovy,SpringFramework,1245,249,186,63,17,979,0.9163,0.747,0.823,0.7904
Groovy,Storm,1245,249,187,62,35,961,0.8423,0.751,0.7941,0.7481
Groovy,Tomcat,1245,249,194,55,29,967,0.87,0.7791,0.822,0.7824
Groovy,Zookeeper,1245,249,157,92,26,970,0.8579,0.6305,0.7269,0.6828
Hive,Ant,5230,1046,511,535,202,3982,0.7167,0.4885,0.581,0.5132
Hive,ArgoUML,5230,1046,724,322,58,4126,0.9258,0.6922,0.7921,0.7608
Hive,Columba,5230,1046,795,251,74,4110,0.9148,0.76,0.8303,0.7978
Hive,EMF,5230,1046,681,365,106,4078,0.8653,0.6511,0.743,0.7
Hive,Hibernate,5230,1046,796,250,65,4119,0.9245,0.761,0.8348,0.8041
Hive,JEdit,5230,1046,803,243,739,3445,0.5208,0.7677,0.6206,0.5185
Hive,JFreeChart,5230,1046,855,191,333,3851,0.7197,0.8174,0.7654,0.7044
Hive,JMeter,5230,1046,722,324,99,4085,0.8794,0.6902,0.7734,0.733
Hive,JRuby,5230,1046,790,256,44,4140,0.9472,0.7553,0.8404,0.8137
Hive,SQuirrel,5230,1046,794,252,118,4066,0.8706,0.7591,0.811,0.7705
Hive,Dubbo,5230,1046,796,250,243,3941,0.7661,0.761,0.7635,0.7047
Hive,Gradle,5230,1046,649,397,59,4125,0.9167,0.6205,0.74,0.7089
Hive,Groovy,5230,1046,771,275,109,4075,0.8761,0.7371,0.8006,0.7603
Hive,Maven,5230,1046,661,385,52,4132,0.9271,0.6319,0.7516,0.7222
Hive,Poi,5230,1046,817,229,93,4091,0.8978,0.7811,0.8354,0.8007
Hive,SpringFramework,5230,1046,730,316,41,4143,0.9468,0.6979,0.8035,0.7764
Hive,Storm,5230,1046,788,258,125,4059,0.8631,0.7533,0.8045,0.7624
Hive,Tomcat,5230,1046,782,264,122,4062,0.865,0.7476,0.8021,0.76
Hive,Zookeeper,5230,1046,521,525,36,4148,0.9354,0.4981,0.65,0.6347
Maven,Ant,680,136,66,70,28,516,0.7021,0.4853,0.5739,0.5028
Maven,ArgoUML,680,136,87,49,13,531,0.87,0.6397,0.7373,0.6955
Maven,Columba,680,136,96,40,16,528,0.8571,0.7059,0.7742,0.7295
Maven,EMF,680,136,86,50,23,521,0.789,0.6324,0.702,0.6433
Maven,Hibernate,680,136,93,43,16,528,0.8532,0.6838,0.7592,0.7135
Maven,JEdit,680,136,112,24,108,436,0.5091,0.8235,0.6292,0.5344
Maven,JFreeChart,680,136,107,29,44,500,0.7086,0.7868,0.7456,0.6793
Maven,JMeter,680,136,87,49,16,528,0.8447,0.6397,0.728,0.6809
Maven,JRuby,680,136,97,39,30,514,0.7638,0.7132,0.7376,0.6754
Maven,SQuirrel,680,136,103,33,25,519,0.8047,0.7574,0.7803,0.728
Maven,Dubbo,680,136,102,34,34,510,0.75,0.75,0.75,0.6875
Maven,Gradle,680,136,84,52,9,535,0.9032,0.6176,0.7336,0.6998
Maven,Groovy,680,136,97,39,31,513,0.7578,0.7132,0.7348,0.6715
Maven,Hive,680,136,99,37,19,525,0.839,0.7279,0.7795,0.732
Maven,Poi,680,136,103,33,17,527,0.8583,0.7574,0.8047,0.7619
Maven,SpringFramework,680,136,88,48,12,532,0.88,0.6471,0.7458,0.7059
Maven,Storm,680,136,94,42,24,520,0.7966,0.6912,0.7402,0.6834
Maven,Tomcat,680,136,93,43,20,524,0.823,0.6838,0.747,0.6953
Maven,Zookeeper,680,136,71,65,27,517,0.7245,0.5221,0.6068,0.5381
Poi,Ant,3090,618,190,428,60,2412,0.76,0.3074,0.4378,0.4154
Poi,ArgoUML,3090,618,430,188,20,2452,0.9556,0.6958,0.8052,0.7798
Poi,Columba,3090,618,521,97,41,2431,0.927,0.843,0.8831,0.857
Poi,EMF,3090,618,385,233,49,2423,0.8871,0.623,0.7319,0.6944
Poi,Hibernate,3090,618,478,140,32,2440,0.9373,0.7735,0.8475,0.8195
Poi,JEdit,3090,618,385,233,341,2131,0.5303,0.623,0.5729,0.4576
Poi,JFreeChart,3090,618,531,87,103,2369,0.8375,0.8592,0.8482,0.8098
Poi,JMeter,3090,618,443,175,56,2416,0.8878,0.7168,0.7932,0.7546
Poi,JRuby,3090,618,525,93,34,2438,0.9392,0.8495,0.8921,0.8685
Poi,SQuirrel,3090,618,465,153,72,2400,0.8659,0.7524,0.8052,0.7635
Poi,Dubbo,3090,618,490,128,108,2364,0.8194,0.7929,0.8059,0.7586
Poi,Gradle,3090,618,359,259,26,2446,0.9325,0.5809,0.7159,0.6908
Poi,Groovy,3090,618,422,196,39,2433,0.9154,0.6828,0.7822,0.7489
Poi,Hive,3090,618,530,88,49,2423,0.9154,0.8576,0.8855,0.8588
Poi,Maven,3090,618,385,233,34,2438,0.9189,0.623,0.7425,0.7118
Poi,SpringFramework,3090,618,422,196,12,2460,0.9724,0.6828,0.8023,0.7805
Poi,Storm,3090,618,453,165,61,2411,0.8813,0.733,0.8004,0.7609
Poi,Tomcat,3090,618,487,131,56,2416,0.8969,0.788,0.8389,0.8044
Poi,Zookeeper,3090,618,228,390,34,2438,0.8702,0.3689,0.5182,0.51
SpringFramework,Ant,490,98,40,58,20,372,0.6667,0.4082,0.5063,0.4358
SpringFramework,ArgoUML,490,98,55,43,5,387,0.9167,0.5612,0.6962,0.6693
SpringFramework,Columba,490,98,67,31,3,389,0.9571,0.6837,0.7976,0.7728
SpringFramework,EMF,490,98,61,37,11,381,0.8472,0.6224,0.7176,0.6715
SpringFramework,Hibernate,490,98,69,29,2,390,0.9718,0.7041,0.8166,0.7943
SpringFramework,JEdit,490,98,59,39,45,347,0.5673,0.602,0.5842,0.4766
SpringFramework,JFreeChart,490,98,72,26,21,371,0.7742,0.7347,0.7539,0.6948
SpringFramework,JMeter,490,98,60,38,5,387,0.9231,0.6122,0.7362,0.7069
SpringFramework,JRuby,490,98,69,29,4,388,0.9452,0.7041,0.807,0.7795
SpringFramework,SQuirrel,490,98,70,28,13,379,0.8434,0.7143,0.7735,0.7263
SpringFramework,Dubbo,490,98,69,29,12,380,0.8519,0.7041,0.7709,0.7252
SpringFramework,Gradle,490,98,52,46,5,387,0.9123,0.5306,0.671,0.6461
SpringFramework,Groovy,490,98,67,31,10,382,0.8701,0.6837,0.7657,0.7234
SpringFramework,Hive,490,98,72,26,10,382,0.878,0.7347,0.8,0.7599
SpringFramework,Maven,490,98,57,41,7,385,0.8906,0.5816,0.7037,0.6692
SpringFramework,Poi,490,98,71,27,9,383,0.8875,0.7245,0.7978,0.7592
SpringFramework,Storm,490,98,67,31,11,381,0.859,0.6837,0.7614,0.7168
SpringFramework,Tomcat,490,98,67,31,14,378,0.8272,0.6837,0.7486,0.6977
SpringFramework,Zookeeper,490,98,38,60,5,387,0.8837,0.3878,0.539,0.5302
