Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
Zookeeper,EMF,1197,63,24,39,10,1124,0.7059,0.381,0.4948,0.5002
Zookeeper,Hibernate,1197,63,30,33,10,1124,0.75,0.4762,0.5825,0.5807
Zookeeper,JEdit,1197,63,28,35,30,1104,0.4828,0.4444,0.4628,0.4347
Zookeeper,JFreeChart,1197,63,27,36,28,1106,0.4909,0.4286,0.4576,0.4307
Zookeeper,JMeter,1197,63,19,44,8,1126,0.7037,0.3016,0.4222,0.4429
Zookeeper,JRuby,1197,63,32,31,9,1125,0.7805,0.5079,0.6154,0.6139
Zookeeper,SQuirrel,1197,63,21,42,5,1129,0.8077,0.3333,0.4719,0.5039
Zookeeper,Dubbo,1197,63,18,45,7,1127,0.72,0.2857,0.4091,0.4365
Zookeeper,Gradle,1197,63,20,43,12,1122,0.625,0.3175,0.4211,0.4248
Zookeeper,Groovy,1197,63,22,41,9,1125,0.7097,0.3492,0.4681,0.4798
Zookeeper,Hive,1197,63,29,34,22,1112,0.5686,0.4603,0.5088,0.4875
Zookeeper,Maven,1197,63,19,44,21,1113,0.475,0.3016,0.3689,0.3517
Zookeeper,Poi,1197,63,28,35,10,1124,0.7368,0.4444,0.5545,0.5548
Zookeeper,SpringFramework,1197,63,24,39,8,1126,0.75,0.381,0.5053,0.5176
Zookeeper,Storm,1197,63,26,37,8,1126,0.7647,0.4127,0.5361,0.5452
Zookeeper,Tomcat,1197,63,33,30,16,1118,0.6735,0.5238,0.5893,0.5744
