Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
ArgoUML,JFreeChart,5426,969,916,53,360,4097,0.7179,0.9453,0.816,0.7808
ArgoUML,JMeter,5426,969,831,138,182,4275,0.8203,0.8576,0.8385,0.8028
ArgoUML,JRuby,5426,969,896,73,202,4255,0.816,0.9247,0.867,0.8383
ArgoUML,SQuirrel,5426,969,907,62,393,4064,0.6977,0.936,0.7995,0.7608
ArgoUML,Dubbo,5426,969,856,113,171,4286,0.8335,0.8834,0.8577,0.8262
ArgoUML,Gradle,5426,969,723,246,132,4325,0.8456,0.7461,0.7928,0.7532
ArgoUML,Groovy,5426,969,799,170,149,4308,0.8428,0.8246,0.8336,0.798
ArgoUML,Hive,5426,969,872,97,203,4254,0.8112,0.8999,0.8532,0.821
ArgoUML,Maven,5426,969,738,231,173,4284,0.8101,0.7616,0.7851,0.7406
ArgoUML,Poi,5426,969,887,82,207,4250,0.8108,0.9154,0.8599,0.8295
ArgoUML,SpringFramework,5426,969,891,78,216,4241,0.8049,0.9195,0.8584,0.8279
ArgoUML,Storm,5426,969,889,80,190,4267,0.8239,0.9174,0.8682,0.8394
ArgoUML,Tomcat,5426,969,874,95,221,4236,0.7982,0.902,0.8469,0.8134
ArgoUML,Zookeeper,5426,969,680,289,122,4335,0.8479,0.7018,0.7679,0.7278
Columba,Ant,768,128,82,46,11,629,0.8817,0.6406,0.7421,0.7122
Columba,ArgoUML,768,128,92,36,4,636,0.9583,0.7188,0.8214,0.8029
Columba,EMF,768,128,57,71,1,639,0.9828,0.4453,0.6129,0.6259
Columba,Hibernate,768,128,107,21,6,634,0.9469,0.8359,0.888,0.8696
Columba,JEdit,768,128,87,41,24,616,0.7838,0.6797,0.728,0.6806
Columba,JFreeChart,768,128,111,17,13,627,0.8952,0.8672,0.881,0.8577
Columba,JMeter,768,128,86,42,3,637,0.9663,0.6719,0.7926,0.7768
Columba,JRuby,768,128,106,22,2,638,0.9815,0.8281,0.8983,0.8844
Columba,SQuirrel,768,128,95,33,8,632,0.9223,0.7422,0.8225,0.798
Columba,Dubbo,768,128,101,27,4,636,0.9619,0.7891,0.867,0.8492
Columba,Gradle,768,128,58,70,0,640,1.0,0.4531,0.6237,0.6391
Columba,Groovy,768,128,90,38,7,633,0.9278,0.7031,0.8,0.7766
Columba,Hive,768,128,104,24,9,631,0.9204,0.8125,0.8631,0.84
Columba,Maven,768,128,68,60,5,635,0.9315,0.5312,0.6766,0.6651
Columba,Poi,768,128,111,17,5,635,0.9569,0.8672,0.9098,0.8944
Columba,SpringFramework,768,128,94,34,4,636,0.9592,0.7344,0.8319,0.8133
Columba,Storm,768,128,97,31,2,638,0.9798,0.7578,0.8546,0.8393
Columba,Tomcat,768,128,101,27,3,637,0.9712,0.7891,0.8707,0.8543
Columba,Zookeeper,768,128,19,109,0,640,1.0,0.1484,0.2585,0.3561
EMF,Ant,444,74,17,57,5,365,0.7727,0.2297,0.3542,0.3713
EMF,ArgoUML,444,74,20,54,3,367,0.8696,0.2703,0.4124,0.4408
EMF,Columba,444,74,29,45,5,365,0.8529,0.3919,0.537,0.5303
EMF,Hibernate,444,74,30,44,2,368,0.9375,0.4054,0.566,0.5764
EMF,JEdit,444,74,49,25,55,315,0.4712,0.6622,0.5506,0.4519
EMF,JFreeChart,444,74,37,37,18,352,0.6727,0.5,0.5736,0.5106
EMF,JMeter,444,74,25,49,2,368,0.9259,0.3378,0.495,0.5184
EMF,JRuby,444,74,26,48,1,369,0.963,0.3514,0.5149,0.5437
EMF,SQuirrel,444,74,32,42,8,362,0.8,0.4324,0.5614,0.5347
EMF,Dubbo,444,74,26,48,12,358,0.6842,0.3514,0.4643,0.4249
EMF,Gradle,444,74,27,47,1,369,0.9643,0.3649,0.5294,0.5553
EMF,Groovy,444,74,26,48,5,365,0.8387,0.3514,0.4952,0.494
EMF,Hive,444,74,35,39,5,365,0.875,0.473,0.614,0.5981
EMF,Maven,444,74,20,54,13,357,0.6061,0.2703,0.3738,0.3341
EMF,Poi,444,74,28,46,6,364,0.8235,0.3784,0.5185,0.5076
EMF,SpringFramework,444,74,25,49,0,370,1.0,0.3378,0.5051,0.5462
EMF,Storm,444,74,31,43,8,362,0.7949,0.4189,0.5487,0.5231
EMF,Tomcat,444,74,29,45,6,364,0.8286,0.3919,0.5321,0.5196
EMF,Zookeeper,444,74,14,60,5,365,0.7368,0.1892,0.3011,0.3235
Hibernate,Ant,2262,377,211,166,120,1765,0.6375,0.5597,0.596,0.523
Hibernate,ArgoUML,2262,377,233,144,18,1867,0.9283,0.618,0.742,0.722
Hibernate,Columba,2262,377,291,86,58,1827,0.8338,0.7719,0.8017,0.7646
Hibernate,EMF,2262,377,215,162,14,1871,0.9389,0.5703,0.7096,0.6954
Hibernate,JEdit,2262,377,288,89,272,1613,0.5143,0.7639,0.6147,0.535
Hibernate,JFreeChart,2262,377,311,66,157,1728,0.6645,0.8249,0.7361,0.6823
Hibernate,JMeter,2262,377,263,114,25,1860,0.9132,0.6976,0.791,0.7651
Hibernate,JRuby,2262,377,280,97,30,1855,0.9032,0.7427,0.8151,0.7876
Hibernate,SQuirrel,2262,377,278,99,43,1842,0.866,0.7374,0.7966,0.7632
Hibernate,Dubbo,2262,377,254,123,20,1865,0.927,0.6737,0.7803,0.7574
Hibernate,Gradle,2262,377,215,162,17,1868,0.9267,0.5703,0.7061,0.6895
Hibernate,Groovy,2262,377,243,134,18,1867,0.931,0.6446,0.7618,0.7407
Hibernate,Hive,2262,377,270,107,45,1840,0.8571,0.7162,0.7803,0.7452
Hibernate,Maven,2262,377,236,141,84,1801,0.7375,0.626,0.6772,0.6218
Hibernate,Poi,2262,377,280,97,50,1835,0.8485,0.7427,0.7921,0.7561
Hibernate,SpringFramework,2262,377,271,106,41,1844,0.8686,0.7188,0.7866,0.7534
Hibernate,Storm,2262,377,279,98,36,1849,0.8857,0.7401,0.8064,0.7761
Hibernate,Tomcat,2262,377,241,136,30,1855,0.8893,0.6393,0.7438,0.7154
Hibernate,Zookeeper,2262,377,157,220,35,1850,0.8177,0.4164,0.5518,0.532
JEdit,Ant,1170,195,68,127,20,955,0.7727,0.3487,0.4806,0.4638
JEdit,ArgoUML,1170,195,39,156,3,972,0.9286,0.2,0.3291,0.3945
JEdit,Columba,1170,195,68,127,11,964,0.8608,0.3487,0.4964,0.5012
JEdit,EMF,1170,195,13,182,2,973,0.8667,0.0667,0.1238,0.2141
JEdit,Hibernate,1170,195,48,147,3,972,0.9412,0.2462,0.3902,0.4437
JEdit,JFreeChart,1170,195,77,118,11,964,0.875,0.3949,0.5442,0.542
JEdit,JMeter,1170,195,51,144,3,972,0.9444,0.2615,0.4096,0.4591
JEdit,JRuby,1170,195,54,141,4,971,0.931,0.2769,0.4269,0.4684
JEdit,SQuirrel,1170,195,59,136,16,959,0.7867,0.3026,0.437,0.4354
JEdit,Dubbo,1170,195,39,156,10,965,0.7959,0.2,0.3197,0.353
JEdit,Gradle,1170,195,25,170,2,973,0.9259,0.1282,0.2252,0.3131
JEdit,Groovy,1170,195,33,162,2,973,0.9429,0.1692,0.287,0.3657
JEdit,Hive,1170,195,78,117,11,964,0.8764,0.4,0.5493,0.5464
JEdit,Maven,1170,195,45,150,15,960,0.75,0.2308,0.3529,0.3639
JEdit,Poi,1170,195,53,142,4,971,0.9298,0.2718,0.4206,0.4634
JEdit,SpringFramework,1170,195,34,161,10,965,0.7727,0.1744,0.2845,0.3215
JEdit,Storm,1170,195,37,158,10,965,0.7872,0.1897,0.3058,0.3407
JEdit,Tomcat,1170,195,69,126,11,964,0.8625,0.3538,0.5018,0.5058
JEdit,Zookeeper,1170,195,14,181,0,975,1.0,0.0718,0.134,0.2461
JFreeChart,Ant,606,101,38,63,7,498,0.8444,0.3762,0.5205,0.5151
JFreeChart,ArgoUML,606,101,65,36,8,497,0.8904,0.6436,0.7471,0.7187
JFreeChart,Columba,606,101,77,24,13,492,0.8556,0.7624,0.8063,0.772
JFreeChart,EMF,606,101,34,67,1,504,0.9714,0.3366,0.5,0.5346
JFreeChart,Hibernate,606,101,71,30,10,495,0.8765,0.703,0.7802,0.7482
JFreeChart,JEdit,606,101,64,37,39,466,0.6214,0.6337,0.6275,0.5521
JFreeChart,JMeter,606,101,68,33,8,497,0.8947,0.6733,0.7684,0.7398
JFreeChart,JRuby,606,101,75,26,8,497,0.9036,0.7426,0.8152,0.7878
JFreeChart,SQuirrel,606,101,53,48,8,497,0.8689,0.5248,0.6543,0.6304
JFreeChart,Dubbo,606,101,62,39,7,498,0.8986,0.6139,0.7294,0.704
JFreeChart,Gradle,606,101,29,72,0,505,1.0,0.2871,0.4462,0.5013
JFreeChart,Groovy,606,101,52,49,10,495,0.8387,0.5149,0.638,0.6088
JFreeChart,Hive,606,101,79,22,12,493,0.8681,0.7822,0.8229,0.7912
JFreeChart,Maven,606,101,42,59,7,498,0.8571,0.4158,0.56,0.5495
JFreeChart,Poi,606,101,69,32,7,498,0.9079,0.6832,0.7797,0.7532
JFreeChart,SpringFramework,606,101,54,47,3,502,0.9474,0.5347,0.6835,0.675
JFreeChart,Storm,606,101,50,51,9,496,0.8475,0.495,0.625,0.5999
JFreeChart,Tomcat,606,101,73,28,11,494,0.869,0.7228,0.7892,0.756
JFreeChart,Zookeeper,606,101,22,79,0,505,1.0,0.2178,0.3577,0.434
JMeter,Ant,1692,282,182,100,50,1360,0.7845,0.6454,0.7082,0.6608
JMeter,ArgoUML,1692,282,215,67,21,1389,0.911,0.7624,0.8301,0.8041
JMeter,Columba,1692,282,211,71,30,1380,0.8755,0.7482,0.8069,0.7752
JMeter,EMF,1692,282,167,115,9,1401,0.9489,0.5922,0.7293,0.7151
JMeter,Hibernate,1692,282,198,84,17,1393,0.9209,0.7021,0.7968,0.7722
JMeter,JEdit,1692,282,216,66,130,1280,0.6243,0.766,0.6879,0.6226
JMeter,JFreeChart,1692,282,215,67,70,1340,0.7544,0.7624,0.7584,0.7098
JMeter,JRuby,1692,282,215,67,11,1399,0.9513,0.7624,0.8465,0.8267
JMeter,SQuirrel,1692,282,211,71,37,1373,0.8508,0.7482,0.7962,0.7608
JMeter,Dubbo,1692,282,191,91,13,1397,0.9363,0.6773,0.786,0.7646
JMeter,Gradle,1692,282,174,108,7,1403,0.9613,0.617,0.7516,0.738
JMeter,Groovy,1692,282,200,82,10,1400,0.9524,0.7092,0.813,0.7936
JMeter,Hive,1692,282,220,62,25,1385,0.898,0.7801,0.8349,0.8074
JMeter,Maven,1692,282,160,122,33,1377,0.829,0.5674,0.6737,0.6377
JMeter,Poi,1692,282,221,61,20,1390,0.917,0.7837,0.8451,0.8205
JMeter,SpringFramework,1692,282,208,74,25,1385,0.8927,0.7376,0.8078,0.7785
JMeter,Storm,1692,282,210,72,28,1382,0.8824,0.7447,0.8077,0.777
JMeter,Tomcat,1692,282,207,75,20,1390,0.9119,0.734,0.8134,0.7871
JMeter,Zookeeper,1692,282,123,159,6,1404,0.9535,0.4362,0.5985,0.6065
JRuby,Ant,2298,383,167,216,55,1860,0.7523,0.436,0.5521,0.5138
JRuby,ArgoUML,2298,383,293,90,29,1886,0.9099,0.765,0.8312,0.8051
JRuby,Columba,2298,383,329,54,66,1849,0.8329,0.859,0.8458,0.8145
JRuby,EMF,2298,383,147,236,17,1898,0.8963,0.3838,0.5375,0.5428
JRuby,Hibernate,2298,383,298,85,29,1886,0.9113,0.7781,0.8394,0.8139
JRuby,JEdit,2298,383,254,129,204,1711,0.5546,0.6632,0.604,0.5193
JRuby,JFreeChart,2298,383,344,39,119,1796,0.743,0.8982,0.8132,0.7768
JRuby,JMeter,2298,383,269,114,35,1880,0.8849,0.7023,0.7831,0.7525
JRuby,SQuirrel,2298,383,228,155,41,1874,0.8476,0.5953,0.6994,0.6653
JRuby,Dubbo,2298,383,285,98,34,1881,0.8934,0.7441,0.812,0.7829
JRuby,Gradle,2298,383,144,239,18,1897,0.8889,0.376,0.5284,0.5337
JRuby,Groovy,2298,383,257,126,27,1888,0.9049,0.671,0.7706,0.7439
JRuby,Hive,2298,383,323,60,40,1875,0.8898,0.8433,0.866,0.8404
JRuby,Maven,2298,383,196,187,53,1862,0.7871,0.5117,0.6203,0.5804
JRuby,Poi,2298,383,324,59,39,1876,0.8926,0.846,0.8686,0.8436
JRuby,SpringFramework,2298,383,280,103,56,1859,0.8333,0.7311,0.7789,0.7403
JRuby,Storm,2298,383,233,150,26,1889,0.8996,0.6084,0.7259,0.7009
JRuby,Tomcat,2298,383,320,63,37,1878,0.8964,0.8355,0.8649,0.8397
JRuby,Zookeeper,2298,383,105,278,12,1903,0.8974,0.2742,0.42,0.4542
SQuirrel,Ant,1206,201,98,103,14,991,0.875,0.4876,0.6262,0.6081
SQuirrel,ArgoUML,1206,201,115,86,8,997,0.935,0.5721,0.7099,0.6948
SQuirrel,Columba,1206,201,135,66,24,981,0.8491,0.6716,0.75,0.7135
SQuirrel,EMF,1206,201,83,118,3,1002,0.9651,0.4129,0.5784,0.5937
SQuirrel,Hibernate,1206,201,122,79,18,987,0.8714,0.607,0.7155,0.6853
SQuirrel,JEdit,1206,201,148,53,113,892,0.567,0.7363,0.6407,0.5646
SQuirrel,JFreeChart,1206,201,144,57,69,936,0.6761,0.7164,0.6957,0.633
SQuirrel,JMeter,1206,201,120,81,9,996,0.9302,0.597,0.7273,0.7091
SQuirrel,JRuby,1206,201,119,82,7,998,0.9444,0.592,0.7278,0.7128
SQuirrel,Dubbo,1206,201,106,95,8,997,0.9298,0.5274,0.673,0.6616
SQuirrel,Gradle,1206,201,84,117,8,997,0.913,0.4179,0.5734,0.5755
SQuirrel,Groovy,1206,201,96,105,7,998,0.932,0.4776,0.6316,0.6276
SQuirrel,Hive,1206,201,125,76,14,991,0.8993,0.6219,0.7353,0.7095
SQuirrel,Maven,1206,201,101,100,14,991,0.8783,0.5025,0.6392,0.6199
SQuirrel,Poi,1206,201,135,66,17,988,0.8882,0.6716,0.7649,0.7352
SQuirrel,SpringFramework,1206,201,121,80,26,979,0.8231,0.602,0.6954,0.6563
SQuirrel,Storm,1206,201,129,72,5,1000,0.9627,0.6418,0.7701,0.7552
SQuirrel,Tomcat,1206,201,127,74,17,988,0.8819,0.6318,0.7362,0.7067
SQuirrel,Zookeeper,1206,201,58,143,1,1004,0.9831,0.2886,0.4462,0.4968
Dubbo,Ant,510,85,38,47,14,411,0.7308,0.4471,0.5547,0.51
Dubbo,ArgoUML,510,85,41,44,7,418,0.8542,0.4824,0.6165,0.5946
Dubbo,Columba,510,85,56,29,10,415,0.8485,0.6588,0.7417,0.7054
Dubbo,EMF,510,85,23,62,6,419,0.7931,0.2706,0.4035,0.4127
Dubbo,Hibernate,510,85,53,32,9,416,0.8548,0.6235,0.7211,0.6869
Dubbo,JEdit,510,85,32,53,34,391,0.4848,0.3765,0.4238,0.3292
Dubbo,JFreeChart,510,85,56,29,20,405,0.7368,0.6588,0.6957,0.6402
Dubbo,JMeter,510,85,44,41,9,416,0.8302,0.5176,0.6377,0.6063
Dubbo,JRuby,510,85,54,31,8,417,0.871,0.6353,0.7347,0.703
Dubbo,SQuirrel,510,85,38,47,12,413,0.76,0.4471,0.563,0.5249
Dubbo,Gradle,510,85,29,56,4,421,0.8788,0.3412,0.4915,0.5026
Dubbo,Groovy,510,85,43,42,5,420,0.8958,0.5059,0.6466,0.6307
Dubbo,Hive,510,85,55,30,12,413,0.8209,0.6471,0.7237,0.6827
Dubbo,Maven,510,85,44,41,13,412,0.7719,0.5176,0.6197,0.5761
Dubbo,Poi,510,85,60,25,8,417,0.8824,0.7059,0.7843,0.7532
Dubbo,SpringFramework,510,85,50,35,13,412,0.7937,0.5882,0.6757,0.6316
Dubbo,Storm,510,85,48,37,12,413,0.8,0.5647,0.6621,0.6205
Dubbo,Tomcat,510,85,57,28,12,413,0.8261,0.6706,0.7403,0.6999
Dubbo,Zookeeper,510,85,18,67,8,417,0.6923,0.2118,0.3243,0.3269
Gradle,Ant,1926,321,248,73,126,1479,0.6631,0.7726,0.7137,0.6539
Gradle,ArgoUML,1926,321,233,88,73,1532,0.7614,0.7259,0.7432,0.6936
Gradle,Columba,1926,321,258,63,130,1475,0.6649,0.8037,0.7278,0.6716
Gradle,EMF,1926,321,203,118,55,1550,0.7868,0.6324,0.7012,0.6545
Gradle,Hibernate,1926,321,251,70,81,1524,0.756,0.7819,0.7688,0.7217
Gradle,JEdit,1926,321,279,42,363,1242,0.4346,0.8692,0.5794,0.5083
Gradle,JFreeChart,1926,321,271,50,194,1411,0.5828,0.8442,0.6896,0.6299
Gradle,JMeter,1926,321,240,81,72,1533,0.7692,0.7477,0.7583,0.7109
Gradle,JRuby,1926,321,249,72,83,1522,0.75,0.7757,0.7626,0.7143
Gradle,SQuirrel,1926,321,262,59,132,1473,0.665,0.8162,0.7329,0.6781
Gradle,Dubbo,1926,321,227,94,69,1536,0.7669,0.7072,0.7358,0.6863
Gradle,Groovy,1926,321,227,94,75,1530,0.7517,0.7072,0.7287,0.6769
Gradle,Hive,1926,321,255,66,116,1489,0.6873,0.7944,0.737,0.6824
Gradle,Maven,1926,321,215,106,102,1503,0.6782,0.6698,0.674,0.6093
Gradle,Poi,1926,321,258,63,100,1505,0.7207,0.8037,0.7599,0.7103
Gradle,SpringFramework,1926,321,249,72,88,1517,0.7389,0.7757,0.7568,0.7071
Gradle,Storm,1926,321,267,54,118,1487,0.6935,0.8318,0.7564,0.7066
Gradle,Tomcat,1926,321,257,64,102,1503,0.7159,0.8006,0.7559,0.7054
Gradle,Zookeeper,1926,321,136,185,31,1574,0.8144,0.4237,0.5574,0.5355
Groovy,Ant,1494,249,157,92,71,1174,0.6886,0.6305,0.6583,0.5943
Groovy,ArgoUML,1494,249,158,91,23,1222,0.8729,0.6345,0.7349,0.7036
Groovy,Columba,1494,249,213,36,73,1172,0.7448,0.8554,0.7963,0.7548
Groovy,EMF,1494,249,158,91,26,1219,0.8587,0.6345,0.7298,0.6959
Groovy,Hibernate,1494,249,190,59,26,1219,0.8796,0.7631,0.8172,0.7865
Groovy,JEdit,1494,249,197,52,171,1074,0.5353,0.7912,0.6386,0.5655
Groovy,JFreeChart,1494,249,202,47,75,1170,0.7292,0.8112,0.7681,0.7202
Groovy,JMeter,1494,249,187,62,33,1212,0.85,0.751,0.7974,0.7619
Groovy,JRuby,1494,249,196,53,36,1209,0.8448,0.7871,0.815,0.7802
Groovy,SQuirrel,1494,249,200,49,46,1199,0.813,0.8032,0.8081,0.77
Groovy,Dubbo,1494,249,178,71,32,1213,0.8476,0.7149,0.7756,0.7389
Groovy,Gradle,1494,249,144,105,17,1228,0.8944,0.5783,0.7024,0.6786
Groovy,Hive,1494,249,207,42,50,1195,0.8054,0.8313,0.8182,0.7813
Groovy,Maven,1494,249,147,102,42,1203,0.7778,0.5904,0.6712,0.624
Groovy,Poi,1494,249,199,50,37,1208,0.8432,0.7992,0.8206,0.7863
Groovy,SpringFramework,1494,249,191,58,30,1215,0.8643,0.7671,0.8128,0.7799
Groovy,Storm,1494,249,201,48,62,1183,0.7643,0.8072,0.7852,0.7412
Groovy,Tomcat,1494,249,195,54,38,1207,0.8369,0.7831,0.8091,0.7731
Groovy,Zookeeper,1494,249,143,106,19,1226,0.8827,0.5743,0.6959,0.6701
Hive,Ant,6276,1046,447,599,135,5095,0.768,0.4273,0.5491,0.5159
Hive,ArgoUML,6276,1046,692,354,66,5164,0.9129,0.6616,0.7672,0.7422
Hive,Columba,6276,1046,814,232,145,5085,0.8488,0.7782,0.812,0.7773
Hive,EMF,6276,1046,553,493,41,5189,0.931,0.5287,0.6744,0.6631
Hive,Hibernate,6276,1046,755,291,71,5159,0.914,0.7218,0.8066,0.7807
Hive,JEdit,6276,1046,732,314,741,4489,0.4969,0.6998,0.5812,0.4908
Hive,JFreeChart,6276,1046,873,173,484,4746,0.6433,0.8346,0.7266,0.6718
Hive,JMeter,6276,1046,716,330,86,5144,0.8928,0.6845,0.7749,0.7458
Hive,JRuby,6276,1046,804,242,83,5147,0.9064,0.7686,0.8319,0.8053
Hive,SQuirrel,6276,1046,785,261,159,5071,0.8316,0.7505,0.7889,0.7507
Hive,Dubbo,6276,1046,752,294,107,5123,0.8754,0.7189,0.7895,0.7573
Hive,Gradle,6276,1046,607,439,55,5175,0.9169,0.5803,0.7108,0.6913
Hive,Groovy,6276,1046,653,393,61,5169,0.9146,0.6243,0.742,0.719
Hive,Maven,6276,1046,648,398,124,5106,0.8394,0.6195,0.7129,0.676
Hive,Poi,6276,1046,815,231,123,5107,0.8689,0.7792,0.8216,0.7898
Hive,SpringFramework,6276,1046,748,298,97,5133,0.8852,0.7151,0.7911,0.7605
Hive,Storm,6276,1046,784,262,90,5140,0.897,0.7495,0.8167,0.7883
Hive,Tomcat,6276,1046,756,290,95,5135,0.8884,0.7228,0.797,0.767
Hive,Zookeeper,6276,1046,627,419,96,5134,0.8672,0.5994,0.7089,0.6783
Maven,Ant,816,136,93,43,55,625,0.6284,0.6838,0.6549,0.5831
Maven,ArgoUML,816,136,87,49,21,659,0.8056,0.6397,0.7131,0.6696
Maven,Columba,816,136,103,33,44,636,0.7007,0.7574,0.7279,0.6717
Maven,EMF,816,136,57,79,17,663,0.7703,0.4191,0.5429,0.5115
Maven,Hibernate,816,136,90,46,30,650,0.75,0.6618,0.7031,0.6499
Maven,JEdit,816,136,109,27,115,565,0.4866,0.8015,0.6056,0.5281
Maven,JFreeChart,816,136,104,32,55,625,0.6541,0.7647,0.7051,0.6434
Maven,JMeter,816,136,90,46,28,652,0.7627,0.6618,0.7087,0.6576
Maven,JRuby,816,136,95,41,31,649,0.754,0.6985,0.7252,0.6734
Maven,SQuirrel,816,136,98,38,47,633,0.6759,0.7206,0.6975,0.6351
Maven,Dubbo,816,136,95,41,35,645,0.7308,0.6985,0.7143,0.6589
Maven,Gradle,816,136,80,56,20,660,0.8,0.5882,0.678,0.6351
Maven,Groovy,816,136,86,50,32,648,0.7288,0.6324,0.6772,0.6202
Maven,Hive,816,136,94,42,35,645,0.7287,0.6912,0.7094,0.6535
Maven,Poi,816,136,99,37,31,649,0.7615,0.7279,0.7444,0.6949
Maven,SpringFramework,816,136,89,47,31,649,0.7417,0.6544,0.6953,0.6406
Maven,Storm,816,136,94,42,43,637,0.6861,0.6912,0.6886,0.6261
Maven,Tomcat,816,136,100,36,34,646,0.7463,0.7353,0.7407,0.6894
Maven,Zookeeper,816,136,59,77,22,658,0.7284,0.4338,0.5438,0.5004
Poi,Ant,3708,618,302,316,79,3011,0.7927,0.4887,0.6046,0.5684
Poi,ArgoUML,3708,618,395,223,37,3053,0.9144,0.6392,0.7524,0.7285
Poi,Columba,3708,618,525,93,55,3035,0.9052,0.8495,0.8765,0.8533
Poi,EMF,3708,618,365,253,27,3063,0.9311,0.5906,0.7228,0.7053
Poi,Hibernate,3708,618,443,175,39,3051,0.9191,0.7168,0.8055,0.7804
Poi,JEdit,3708,618,411,207,346,2744,0.5429,0.665,0.5978,0.5114
Poi,JFreeChart,3708,618,517,101,114,2976,0.8193,0.8366,0.8279,0.7931
Poi,JMeter,3708,618,455,163,40,3050,0.9192,0.7362,0.8176,0.7926
Poi,JRuby,3708,618,498,120,35,3055,0.9343,0.8058,0.8653,0.844
Poi,SQuirrel,3708,618,451,167,76,3014,0.8558,0.7298,0.7878,0.7526
Poi,Dubbo,3708,618,442,176,45,3045,0.9076,0.7152,0.8,0.7731
Poi,Gradle,3708,618,288,330,14,3076,0.9536,0.466,0.6261,0.6288
Poi,Groovy,3708,618,378,240,33,3057,0.9197,0.6117,0.7347,0.7134
Poi,Hive,3708,618,517,101,70,3020,0.8807,0.8366,0.8581,0.831
Poi,Maven,3708,618,327,291,48,3042,0.872,0.5291,0.6586,0.6348
Poi,SpringFramework,3708,618,470,148,56,3034,0.8935,0.7605,0.8217,0.793
Poi,Storm,3708,618,477,141,50,3040,0.9051,0.7718,0.8332,0.8065
Poi,Tomcat,3708,618,507,111,55,3035,0.9021,0.8204,0.8593,0.8341
Poi,Zookeeper,3708,618,215,403,28,3062,0.8848,0.3479,0.4994,0.5103
SpringFramework,Ant,588,98,53,45,11,479,0.8281,0.5408,0.6543,0.6203
SpringFramework,ArgoUML,588,98,50,48,9,481,0.8475,0.5102,0.6369,0.6101
SpringFramework,Columba,588,98,71,27,14,476,0.8353,0.7245,0.776,0.7375
SpringFramework,EMF,588,98,55,43,3,487,0.9483,0.5612,0.7051,0.6938
SpringFramework,Hibernate,588,98,62,36,5,485,0.9254,0.6327,0.7515,0.7301
SpringFramework,JEdit,588,98,56,42,48,442,0.5385,0.5714,0.5545,0.4624
SpringFramework,JFreeChart,588,98,72,26,22,468,0.766,0.7347,0.75,0.7015
SpringFramework,JMeter,588,98,61,37,3,487,0.9531,0.6224,0.7531,0.7375
SpringFramework,JRuby,588,98,69,29,2,488,0.9718,0.7041,0.8166,0.8006
SpringFramework,SQuirrel,588,98,69,29,9,481,0.8846,0.7041,0.7841,0.7534
SpringFramework,Dubbo,588,98,59,39,13,477,0.8194,0.602,0.6941,0.6543
SpringFramework,Gradle,588,98,40,58,1,489,0.9756,0.4082,0.5755,0.5943
SpringFramework,Groovy,588,98,57,41,6,484,0.9048,0.5816,0.7081,0.6861
SpringFramework,Hive,588,98,73,25,5,485,0.9359,0.7449,0.8295,0.8072
SpringFramework,Maven,588,98,48,50,13,477,0.7869,0.4898,0.6038,0.5662
SpringFramework,Poi,588,98,68,30,4,486,0.9444,0.6939,0.8,0.7796
SpringFramework,Storm,588,98,69,29,10,480,0.8734,0.7041,0.7797,0.7471
SpringFramework,Tomcat,588,98,70,28,8,482,0.8974,0.7143,0.7955,0.7668
