Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
EMF,SpringFramework,888,74,25,49,0,814,1.0,0.3378,0.5051,0.5645
EMF,Storm,888,74,26,48,7,807,0.7879,0.3514,0.486,0.5008
EMF,Tomcat,888,74,31,43,4,810,0.8857,0.4189,0.5688,0.5881
EMF,Zookeeper,888,74,28,46,16,798,0.6364,0.3784,0.4746,0.4569
Hibernate,Ant,2492,377,247,130,41,2074,0.8576,0.6552,0.7429,0.7126
Hibernate,ArgoUML,2492,377,241,136,33,2082,0.8796,0.6393,0.7404,0.7144
Hibernate,Columba,2492,377,267,110,35,2080,0.8841,0.7082,0.7865,0.7595
Hibernate,EMF,2492,377,272,105,24,2091,0.9189,0.7215,0.8083,0.7865
Hibernate,JEdit,2492,377,211,166,84,2031,0.7153,0.5597,0.628,0.5767
Hibernate,JFreeChart,2492,377,275,102,81,2034,0.7725,0.7294,0.7503,0.7077
Hibernate,JMeter,2492,377,261,116,19,2096,0.9321,0.6923,0.7945,0.7753
Hibernate,JRuby,2492,377,274,103,24,2091,0.9195,0.7268,0.8119,0.7901
Hibernate,SQuirrel,2492,377,273,104,36,2079,0.8835,0.7241,0.7959,0.7688
Hibernate,Dubbo,2492,377,146,231,10,2105,0.9359,0.3873,0.5478,0.5659
Hibernate,Gradle,2492,377,160,217,10,2105,0.9412,0.4244,0.585,0.5965
Hibernate,Groovy,2492,377,234,143,13,2102,0.9474,0.6207,0.75,0.7369
Hibernate,Hive,2492,377,246,131,18,2097,0.9318,0.6525,0.7676,0.7498
Hibernate,Maven,2492,377,202,175,40,2075,0.8347,0.5358,0.6527,0.6255
Hibernate,Poi,2492,377,268,109,13,2102,0.9537,0.7109,0.8146,0.7984
Hibernate,SpringFramework,2492,377,233,144,16,2099,0.9357,0.618,0.7444,0.7294
Hibernate,Storm,2492,377,271,106,24,2091,0.9186,0.7188,0.8065,0.7847
Hibernate,Tomcat,2492,377,243,134,26,2089,0.9033,0.6446,0.7523,0.7301
Hibernate,Zookeeper,2492,377,271,106,46,2069,0.8549,0.7188,0.781,0.7496
JEdit,Ant,2340,195,32,163,15,2130,0.6809,0.1641,0.2645,0.3095
JEdit,ArgoUML,2340,195,30,165,4,2141,0.8824,0.1538,0.262,0.351
JEdit,Columba,2340,195,21,174,15,2130,0.5833,0.1077,0.1818,0.2261
JEdit,EMF,2340,195,34,161,11,2134,0.7556,0.1744,0.2833,0.3406
JEdit,Hibernate,2340,195,47,148,11,2134,0.8103,0.241,0.3715,0.4194
JEdit,JFreeChart,2340,195,34,161,22,2123,0.6071,0.1744,0.2709,0.2968
JEdit,JMeter,2340,195,36,159,4,2141,0.9,0.1846,0.3064,0.3897
JEdit,JRuby,2340,195,47,148,8,2137,0.8545,0.241,0.376,0.4329
JEdit,SQuirrel,2340,195,47,148,9,2136,0.8393,0.241,0.3745,0.4283
JEdit,Dubbo,2340,195,10,185,10,2135,0.5,0.0513,0.093,0.14
JEdit,Gradle,2340,195,29,166,10,2135,0.7436,0.1487,0.2479,0.311
JEdit,Groovy,2340,195,22,173,5,2140,0.8148,0.1128,0.1982,0.2859
JEdit,Hive,2340,195,53,142,9,2136,0.8548,0.2718,0.4125,0.4605
JEdit,Maven,2340,195,19,176,11,2134,0.6333,0.0974,0.1689,0.2268
JEdit,Poi,2340,195,45,150,4,2141,0.9184,0.2308,0.3689,0.4418
JEdit,SpringFramework,2340,195,19,176,3,2142,0.8636,0.0974,0.1751,0.275
JEdit,Storm,2340,195,35,160,14,2131,0.7143,0.1795,0.2869,0.3339
JEdit,Tomcat,2340,195,51,144,15,2130,0.7727,0.2615,0.3908,0.4249
JEdit,Zookeeper,2340,195,30,165,15,2130,0.6667,0.1538,0.25,0.2955
JFreeChart,Ant,1212,101,33,68,3,1108,0.9167,0.3267,0.4818,0.5275
JFreeChart,ArgoUML,1212,101,45,56,8,1103,0.8491,0.4455,0.5844,0.5925
JFreeChart,Columba,1212,101,72,29,24,1087,0.75,0.7129,0.731,0.7075
JFreeChart,EMF,1212,101,53,48,7,1104,0.8833,0.5248,0.6584,0.6606
JFreeChart,Hibernate,1212,101,64,37,27,1084,0.7033,0.6337,0.6667,0.6391
JFreeChart,JEdit,1212,101,53,48,33,1078,0.6163,0.5248,0.5668,0.5329
JFreeChart,JMeter,1212,101,57,44,14,1097,0.8028,0.5644,0.6628,0.6494
JFreeChart,JRuby,1212,101,72,29,17,1094,0.809,0.7129,0.7579,0.7391
JFreeChart,SQuirrel,1212,101,49,52,6,1105,0.8909,0.4851,0.6282,0.6371
JFreeChart,Dubbo,1212,101,56,45,21,1090,0.7273,0.5545,0.6292,0.6068
JFreeChart,Gradle,1212,101,17,84,3,1108,0.85,0.1683,0.281,0.3593
JFreeChart,Groovy,1212,101,42,59,11,1100,0.7925,0.4158,0.5455,0.5487
JFreeChart,Hive,1212,101,66,35,17,1094,0.7952,0.6535,0.7174,0.6983
JFreeChart,Maven,1212,101,36,65,14,1097,0.72,0.3564,0.4768,0.4778
JFreeChart,Poi,1212,101,71,30,15,1096,0.8256,0.703,0.7594,0.7422
JFreeChart,SpringFramework,1212,101,38,63,5,1106,0.8837,0.3762,0.5278,0.5554
JFreeChart,Storm,1212,101,51,50,14,1097,0.7846,0.505,0.6145,0.604
JFreeChart,Tomcat,1212,101,64,37,17,1094,0.7901,0.6337,0.7033,0.6844
JFreeChart,Zookeeper,1212,101,55,46,15,1096,0.7857,0.5446,0.6433,0.6292
JMeter,Ant,3384,282,190,92,26,3076,0.8796,0.6738,0.7631,0.7523
JMeter,ArgoUML,3384,282,201,81,31,3071,0.8664,0.7128,0.7821,0.7686
JMeter,Columba,3384,282,200,82,22,3080,0.9009,0.7092,0.7937,0.7838
JMeter,EMF,3384,282,207,75,46,3056,0.8182,0.734,0.7738,0.7558
JMeter,Hibernate,3384,282,198,84,24,3078,0.8919,0.7021,0.7857,0.7752
JMeter,JEdit,3384,282,203,79,84,3018,0.7073,0.7199,0.7135,0.6873
JMeter,JFreeChart,3384,282,211,71,76,3026,0.7352,0.7482,0.7417,0.718
JMeter,JRuby,3384,282,210,72,18,3084,0.9211,0.7447,0.8235,0.8147
JMeter,SQuirrel,3384,282,204,78,27,3075,0.8831,0.7234,0.7953,0.7833
JMeter,Dubbo,3384,282,139,143,17,3085,0.891,0.4929,0.6347,0.6424
JMeter,Gradle,3384,282,162,120,11,3091,0.9364,0.5745,0.7121,0.7164
JMeter,Groovy,3384,282,184,98,21,3081,0.8976,0.6525,0.7556,0.7481
JMeter,Hive,3384,282,192,90,13,3089,0.9366,0.6809,0.7885,0.784
JMeter,Maven,3384,282,152,130,28,3074,0.8444,0.539,0.658,0.6527
JMeter,Poi,3384,282,211,71,40,3062,0.8406,0.7482,0.7917,0.7756
JMeter,SpringFramework,3384,282,173,109,14,3088,0.9251,0.6135,0.7377,0.7366
JMeter,Storm,3384,282,204,78,30,3072,0.8718,0.7234,0.7907,0.7775
JMeter,Tomcat,3384,282,185,97,14,3088,0.9296,0.656,0.7692,0.7654
JMeter,Zookeeper,3384,282,185,97,25,3077,0.881,0.656,0.752,0.7423
JRuby,Ant,3652,383,186,197,47,3222,0.7983,0.4856,0.6039,0.5908
JRuby,ArgoUML,3652,383,228,155,46,3223,0.8321,0.5953,0.6941,0.676
JRuby,Columba,3652,383,314,69,42,3227,0.882,0.8198,0.8498,0.8336
JRuby,EMF,3652,383,199,184,58,3211,0.7743,0.5196,0.6219,0.6012
JRuby,Hibernate,3652,383,278,105,43,3226,0.866,0.7258,0.7898,0.7712
JRuby,JEdit,3652,383,180,203,131,3138,0.5788,0.47,0.5187,0.4719
JRuby,JFreeChart,3652,383,307,76,94,3175,0.7656,0.8016,0.7832,0.7574
JRuby,JMeter,3652,383,233,150,27,3242,0.8962,0.6084,0.7247,0.715
JRuby,SQuirrel,3652,383,176,207,27,3242,0.867,0.4595,0.6007,0.6035
JRuby,Dubbo,3652,383,249,134,35,3234,0.8768,0.6501,0.7466,0.7316
JRuby,Gradle,3652,383,113,270,28,3241,0.8014,0.295,0.4313,0.4556
JRuby,Groovy,3652,383,242,141,29,3240,0.893,0.6319,0.7401,0.7282
JRuby,Hive,3652,383,277,106,27,3242,0.9112,0.7232,0.8064,0.793
JRuby,Maven,3652,383,135,248,23,3246,0.8544,0.3525,0.4991,0.5202
JRuby,Poi,3652,383,304,79,26,3243,0.9212,0.7937,0.8527,0.8398
JRuby,SpringFramework,3652,383,169,214,16,3253,0.9135,0.4413,0.5951,0.6097
JRuby,Storm,3652,383,247,136,31,3238,0.8885,0.6449,0.7474,0.7341
JRuby,Tomcat,3652,383,279,104,35,3234,0.8885,0.7285,0.8006,0.7845
JRuby,Zookeeper,3652,383,222,161,72,3197,0.7551,0.5796,0.6558,0.6279
SQuirrel,Ant,2412,201,115,86,29,2182,0.7986,0.5721,0.6667,0.6521
SQuirrel,ArgoUML,2412,201,99,102,10,2201,0.9083,0.4925,0.6387,0.6493
SQuirrel,Columba,2412,201,119,82,26,2185,0.8207,0.592,0.6879,0.6747
SQuirrel,EMF,2412,201,119,82,14,2197,0.8947,0.592,0.7126,0.7092
SQuirrel,Hibernate,2412,201,112,89,16,2195,0.875,0.5572,0.6809,0.6781
SQuirrel,JEdit,2412,201,115,86,66,2145,0.6354,0.5721,0.6021,0.5689
SQuirrel,JFreeChart,2412,201,128,73,38,2173,0.7711,0.6368,0.6975,0.6765
SQuirrel,JMeter,2412,201,117,84,9,2202,0.9286,0.5821,0.7156,0.718
SQuirrel,JRuby,2412,201,102,99,5,2206,0.9533,0.5075,0.6623,0.6782
SQuirrel,Dubbo,2412,201,75,126,15,2196,0.8333,0.3731,0.5155,0.5342
SQuirrel,Gradle,2412,201,54,147,12,2199,0.8182,0.2687,0.4045,0.446
SQuirrel,Groovy,2412,201,102,99,6,2205,0.9444,0.5075,0.6602,0.6746
SQuirrel,Hive,2412,201,109,92,22,2189,0.8321,0.5423,0.6566,0.6492
SQuirrel,Maven,2412,201,83,118,10,2201,0.8925,0.4129,0.5646,0.5863
SQuirrel,Poi,2412,201,119,82,7,2204,0.9444,0.592,0.7278,0.7315
SQuirrel,SpringFramework,2412,201,103,98,11,2200,0.9035,0.5124,0.654,0.661
SQuirrel,Storm,2412,201,121,80,22,2189,0.8462,0.602,0.7035,0.6929
SQuirrel,Tomcat,2412,201,106,95,20,2191,0.8413,0.5274,0.6483,0.6438
SQuirrel,Zookeeper,2412,201,108,93,43,2168,0.7152,0.5373,0.6136,0.5908
Dubbo,Ant,1020,85,34,51,10,925,0.7727,0.4,0.5271,0.5296
Dubbo,ArgoUML,1020,85,33,52,2,933,0.9429,0.3882,0.55,0.5862
Dubbo,Columba,1020,85,53,32,11,924,0.8281,0.6235,0.7114,0.6972
Dubbo,EMF,1020,85,43,42,12,923,0.7818,0.5059,0.6143,0.6033
Dubbo,Hibernate,1020,85,43,42,16,919,0.7288,0.5059,0.5972,0.5787
Dubbo,JEdit,1020,85,26,59,18,917,0.5909,0.3059,0.4031,0.3899
Dubbo,JFreeChart,1020,85,56,29,30,905,0.6512,0.6588,0.655,0.6234
Dubbo,JMeter,1020,85,34,51,9,926,0.7907,0.4,0.5312,0.5369
Dubbo,JRuby,1020,85,46,39,11,924,0.807,0.5412,0.6479,0.637
Dubbo,SQuirrel,1020,85,36,49,9,926,0.8,0.4235,0.5538,0.5571
Dubbo,Gradle,1020,85,23,62,3,932,0.8846,0.2706,0.4144,0.4689
Dubbo,Groovy,1020,85,36,49,8,927,0.8182,0.4235,0.5581,0.5645
Dubbo,Hive,1020,85,46,39,9,926,0.8364,0.5412,0.6571,0.6505
Dubbo,Maven,1020,85,31,54,9,926,0.775,0.3647,0.496,0.5056
Dubbo,Poi,1020,85,52,33,11,924,0.8254,0.6118,0.7027,0.6889
Dubbo,SpringFramework,1020,85,30,55,8,927,0.7895,0.3529,0.4878,0.5026
Dubbo,Storm,1020,85,48,37,19,916,0.7164,0.5647,0.6316,0.6073
Dubbo,Tomcat,1020,85,41,44,14,921,0.7455,0.4824,0.5857,0.5719
Dubbo,Zookeeper,1020,85,37,48,11,924,0.7708,0.4353,0.5564,0.5528
Gradle,Ant,3324,321,235,86,153,2850,0.6057,0.7321,0.6629,0.6266
Gradle,ArgoUML,3324,321,227,94,139,2864,0.6202,0.7072,0.6608,0.6236
Gradle,Columba,3324,321,249,72,164,2839,0.6029,0.7757,0.6785,0.6457
Gradle,EMF,3324,321,250,71,166,2837,0.601,0.7788,0.6784,0.6459
Gradle,Hibernate,3324,321,244,77,145,2858,0.6272,0.7601,0.6873,0.6541
Gradle,JEdit,3324,321,223,98,239,2764,0.4827,0.6947,0.5696,0.5252
Gradle,JFreeChart,3324,321,248,73,193,2810,0.5624,0.7726,0.6509,0.6168
Gradle,JMeter,3324,321,233,88,114,2889,0.6715,0.7259,0.6976,0.6645
Gradle,JRuby,3324,321,234,87,123,2880,0.6555,0.729,0.6903,0.6563
Gradle,SQuirrel,3324,321,249,72,159,2844,0.6103,0.7757,0.6831,0.6506
Gradle,Dubbo,3324,321,163,158,62,2941,0.7244,0.5078,0.5971,0.5728
Gradle,Groovy,3324,321,209,112,98,2905,0.6808,0.6511,0.6656,0.6309
Gradle,Hive,3324,321,213,108,107,2896,0.6656,0.6636,0.6646,0.6288
Gradle,Maven,3324,321,191,130,101,2902,0.6541,0.595,0.6232,0.5858
Gradle,Poi,3324,321,247,74,120,2883,0.673,0.7695,0.718,0.6875
Gradle,SpringFramework,3324,321,228,93,102,2901,0.6909,0.7103,0.7005,0.668
Gradle,Storm,3324,321,251,70,152,2851,0.6228,0.7819,0.6934,0.6618
Gradle,Tomcat,3324,321,220,101,118,2885,0.6509,0.6854,0.6677,0.6314
Gradle,Zookeeper,3324,321,248,73,166,2837,0.599,0.7726,0.6748,0.6416
Groovy,Ant,2988,249,186,63,73,2666,0.7181,0.747,0.7323,0.7076
Groovy,ArgoUML,2988,249,181,68,45,2694,0.8009,0.7269,0.7621,0.7426
Groovy,Columba,2988,249,193,56,70,2669,0.7338,0.7751,0.7539,0.7312
Groovy,EMF,2988,249,194,55,69,2670,0.7376,0.7791,0.7578,0.7355
Groovy,Hibernate,2988,249,180,69,64,2675,0.7377,0.7229,0.7302,0.706
Groovy,JEdit,2988,249,175,74,120,2619,0.5932,0.7028,0.6434,0.6106
Groovy,JFreeChart,2988,249,194,55,142,2597,0.5774,0.7791,0.6632,0.6363
Groovy,JMeter,2988,249,185,64,49,2690,0.7906,0.743,0.766,0.7459
Groovy,JRuby,2988,249,141,108,24,2715,0.8545,0.5663,0.6812,0.6746
Groovy,SQuirrel,2988,249,187,62,49,2690,0.7924,0.751,0.7711,0.7513
Groovy,Dubbo,2988,249,105,144,27,2712,0.7955,0.4217,0.5512,0.5539
Groovy,Gradle,2988,249,124,125,33,2706,0.7898,0.498,0.6108,0.602
Groovy,Hive,2988,249,189,60,59,2680,0.7621,0.759,0.7606,0.7388
Groovy,Maven,2988,249,112,137,35,2704,0.7619,0.4498,0.5657,0.5585
Groovy,Poi,2988,249,186,63,52,2687,0.7815,0.747,0.7639,0.7431
Groovy,SpringFramework,2988,249,181,68,35,2704,0.838,0.7269,0.7785,0.7622
Groovy,Storm,2988,249,185,64,62,2677,0.749,0.743,0.746,0.723
Groovy,Tomcat,2988,249,193,56,60,2679,0.7628,0.7751,0.7689,0.7478
Groovy,Zookeeper,2988,249,187,62,82,2657,0.6952,0.751,0.722,0.6963
Hive,Ant,12552,1046,613,433,150,11356,0.8034,0.586,0.6777,0.6628
Hive,ArgoUML,12552,1046,644,402,127,11379,0.8353,0.6157,0.7089,0.696
Hive,Columba,12552,1046,792,254,219,11287,0.7834,0.7572,0.7701,0.7497
Hive,EMF,12552,1046,743,303,222,11284,0.7699,0.7103,0.7389,0.7169
Hive,Hibernate,12552,1046,752,294,173,11333,0.813,0.7189,0.7631,0.7446
Hive,JEdit,12552,1046,508,538,479,11027,0.5147,0.4857,0.4998,0.4559
Hive,JFreeChart,12552,1046,771,275,348,11158,0.689,0.7371,0.7122,0.6856
Hive,JMeter,12552,1046,712,334,99,11407,0.8779,0.6807,0.7668,0.7556
Hive,JRuby,12552,1046,740,306,108,11398,0.8726,0.7075,0.7814,0.7687
Hive,SQuirrel,12552,1046,744,302,128,11378,0.8532,0.7113,0.7758,0.7611
Hive,Dubbo,12552,1046,453,593,79,11427,0.8515,0.4331,0.5741,0.5847
Hive,Gradle,12552,1046,507,539,84,11422,0.8579,0.4847,0.6194,0.6229
Hive,Groovy,12552,1046,645,401,99,11407,0.8669,0.6166,0.7207,0.7117
Hive,Maven,12552,1046,477,569,123,11383,0.795,0.456,0.5796,0.5769
Hive,Poi,12552,1046,796,250,147,11359,0.8441,0.761,0.8004,0.7845
Hive,SpringFramework,12552,1046,664,382,92,11414,0.8783,0.6348,0.737,0.7282
Hive,Storm,12552,1046,710,336,133,11373,0.8422,0.6788,0.7517,0.7368
Hive,Tomcat,12552,1046,768,278,173,11333,0.8162,0.7342,0.773,0.7548
Hive,Zookeeper,12552,1046,750,296,209,11297,0.7821,0.717,0.7481,0.7271
Maven,Ant,1219,136,78,58,32,1051,0.7091,0.5735,0.6341,0.5977
Maven,ArgoUML,1219,136,88,48,33,1050,0.7273,0.6471,0.6848,0.6492
Maven,Columba,1219,136,93,43,42,1041,0.6889,0.6838,0.6863,0.6471
Maven,EMF,1219,136,92,44,39,1044,0.7023,0.6765,0.6891,0.6511
Maven,Hibernate,1219,136,88,48,41,1042,0.6822,0.6471,0.6642,0.6235
Maven,JEdit,1219,136,66,70,60,1023,0.5238,0.4853,0.5038,0.4446
Maven,JFreeChart,1219,136,97,39,61,1022,0.6139,0.7132,0.6599,0.6157
Maven,JMeter,1219,136,84,52,35,1048,0.7059,0.6176,0.6588,0.6209
Maven,JRuby,1219,136,95,41,37,1046,0.7197,0.6985,0.709,0.6731
Maven,SQuirrel,1219,136,90,46,36,1047,0.7143,0.6618,0.687,0.65
Maven,Dubbo,1219,136,63,73,16,1067,0.7975,0.4632,0.586,0.5735
Maven,Gradle,1219,136,63,73,15,1068,0.8077,0.4632,0.5888,0.5781
Maven,Groovy,1219,136,81,55,27,1056,0.75,0.5956,0.6639,0.6323
Maven,Hive,1219,136,94,42,38,1045,0.7121,0.6912,0.7015,0.6647
Maven,Poi,1219,136,94,42,31,1052,0.752,0.6912,0.7203,0.6876
Maven,SpringFramework,1219,136,83,53,30,1053,0.7345,0.6103,0.6667,0.6325
Maven,Storm,1219,136,89,47,40,1043,0.6899,0.6544,0.6717,0.632
Maven,Tomcat,1219,136,85,51,31,1052,0.7328,0.625,0.6746,0.6399
Maven,Zookeeper,1219,136,85,51,38,1045,0.6911,0.625,0.6564,0.6166
Poi,Ant,7416,618,410,208,85,6713,0.8283,0.6634,0.7367,0.7208
Poi,ArgoUML,7416,618,364,254,38,6760,0.9055,0.589,0.7137,0.7121
Poi,Columba,7416,618,478,140,56,6742,0.8951,0.7735,0.8299,0.8182
Poi,EMF,7416,618,432,186,96,6702,0.8182,0.699,0.7539,0.7361
Poi,Hibernate,7416,618,436,182,68,6730,0.8651,0.7055,0.7772,0.7638
Poi,JEdit,7416,618,402,216,254,6544,0.6128,0.6505,0.6311,0.5968
Poi,JFreeChart,7416,618,474,144,131,6667,0.7835,0.767,0.7751,0.755
Poi,JMeter,7416,618,430,188,54,6744,0.8884,0.6958,0.7804,0.7697
Poi,JRuby,7416,618,471,147,44,6754,0.9146,0.7621,0.8314,0.8216
Poi,SQuirrel,7416,618,438,180,81,6717,0.8439,0.7087,0.7704,0.7549
Poi,Dubbo,7416,618,319,299,90,6708,0.78,0.5162,0.6212,0.6089
Poi,Gradle,7416,618,266,352,28,6770,0.9048,0.4304,0.5833,0.6038
Poi,Groovy,7416,618,351,267,22,6776,0.941,0.568,0.7084,0.7141
Poi,Hive,7416,618,479,139,102,6696,0.8244,0.7751,0.799,0.7818
Poi,Maven,7416,618,302,316,63,6735,0.8274,0.4887,0.6144,0.6125
Poi,SpringFramework,7416,618,376,242,45,6753,0.8931,0.6084,0.7238,0.7188
Poi,Storm,7416,618,445,173,62,6736,0.8777,0.7201,0.7911,0.7786
Poi,Tomcat,7416,618,465,153,51,6747,0.9012,0.7524,0.8201,0.8092
Poi,Zookeeper,7416,618,420,198,122,6676,0.7749,0.6796,0.7241,0.7026
SpringFramework,Ant,1176,98,54,44,14,1064,0.7941,0.551,0.6506,0.6371
SpringFramework,ArgoUML,1176,98,40,58,7,1071,0.8511,0.4082,0.5517,0.5668
SpringFramework,Columba,1176,98,62,36,8,1070,0.8857,0.6327,0.7381,0.7304
SpringFramework,EMF,1176,98,65,33,9,1069,0.8784,0.6633,0.7558,0.7454
SpringFramework,Hibernate,1176,98,59,39,12,1066,0.831,0.602,0.6982,0.6857
SpringFramework,JEdit,1176,98,59,39,26,1052,0.6941,0.602,0.6448,0.6168
SpringFramework,JFreeChart,1176,98,67,31,31,1047,0.6837,0.6837,0.6837,0.6549
SpringFramework,JMeter,1176,98,58,40,2,1076,0.9667,0.5918,0.7342,0.7411
SpringFramework,JRuby,1176,98,66,32,8,1070,0.8919,0.6735,0.7674,0.7581
SpringFramework,SQuirrel,1176,98,69,29,8,1070,0.8961,0.7041,0.7886,0.7784
SpringFramework,Dubbo,1176,98,34,64,9,1069,0.7907,0.3469,0.4823,0.4986
SpringFramework,Gradle,1176,98,32,66,4,1074,0.8889,0.3265,0.4776,0.5179
