Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
Ant,ArgoUML,204,102,40,62,3,99,0.9302,0.3922,0.5517,0.4447
Ant,Columba,204,102,83,19,26,76,0.7615,0.8137,0.7867,0.5601
Ant,EMF,204,102,69,33,29,73,0.7041,0.6765,0.69,0.3925
Ant,Hibernate,204,102,51,51,3,99,0.9444,0.5,0.6538,0.5333
Ant,JEdit,204,102,89,13,42,60,0.6794,0.8725,0.7639,0.4806
Ant,JFreeChart,204,102,76,26,29,73,0.7238,0.7451,0.7343,0.461
Ant,JMeter,204,102,52,50,2,100,0.963,0.5098,0.6667,0.5556
Ant,JRuby,204,102,57,45,5,97,0.9194,0.5588,0.6951,0.5542
Ant,SQuirrel,204,102,64,38,17,85,0.7901,0.6275,0.6995,0.4709
Ant,Dubbo,204,102,81,21,34,68,0.7043,0.7941,0.7465,0.4646
Ant,Gradle,204,102,51,51,4,98,0.9273,0.5,0.6497,0.5192
Ant,Groovy,204,102,55,47,3,99,0.9483,0.5392,0.6875,0.5651
Ant,Hive,204,102,62,40,5,97,0.9254,0.6078,0.7337,0.5949
Ant,Maven,204,102,50,52,6,96,0.8929,0.4902,0.6329,0.4833
Ant,Poi,204,102,72,30,7,95,0.9114,0.7059,0.7956,0.6541
Ant,SpringFramework,204,102,75,27,16,86,0.8242,0.7353,0.7772,0.5818
Ant,Storm,204,102,73,29,26,76,0.7374,0.7157,0.7264,0.461
Ant,Tomcat,204,102,77,25,11,91,0.875,0.7549,0.8105,0.6532
Ant,Zookeeper,204,102,68,34,21,81,0.764,0.6667,0.712,0.4646
ArgoUML,Ant,1938,969,845,124,295,674,0.7412,0.872,0.8013,0.5766
ArgoUML,Columba,1938,969,947,22,223,746,0.8094,0.9773,0.8855,0.7638
ArgoUML,EMF,1938,969,929,40,364,605,0.7185,0.9587,0.8214,0.6187
ArgoUML,Hibernate,1938,969,925,44,75,894,0.925,0.9546,0.9396,0.8776
ArgoUML,JEdit,1938,969,904,65,444,525,0.6706,0.9329,0.7803,0.5158
ArgoUML,JFreeChart,1938,969,945,24,245,724,0.7941,0.9752,0.8754,0.7419
ArgoUML,JMeter,1938,969,920,49,80,889,0.92,0.9494,0.9345,0.8673
ArgoUML,JRuby,1938,969,920,49,203,766,0.8192,0.9494,0.8795,0.7495
ArgoUML,SQuirrel,1938,969,942,27,239,730,0.7976,0.9721,0.8763,0.7435
ArgoUML,Dubbo,1938,969,944,25,352,617,0.7284,0.9742,0.8336,0.649
ArgoUML,Gradle,1938,969,907,62,86,883,0.9134,0.936,0.9246,0.8475
ArgoUML,Groovy,1938,969,929,40,87,882,0.9144,0.9587,0.936,0.87
ArgoUML,Hive,1938,969,928,41,79,890,0.9215,0.9577,0.9393,0.8768
ArgoUML,Maven,1938,969,921,48,140,829,0.868,0.9505,0.9074,0.8096
ArgoUML,Poi,1938,969,934,35,106,863,0.8981,0.9639,0.9298,0.8568
ArgoUML,SpringFramework,1938,969,947,22,283,686,0.7699,0.9773,0.8613,0.7115
ArgoUML,Storm,1938,969,903,66,299,670,0.7512,0.9319,0.8319,0.6422
ArgoUML,Tomcat,1938,969,934,35,110,859,0.8946,0.9639,0.928,0.8529
ArgoUML,Zookeeper,1938,969,841,128,184,785,0.8205,0.8679,0.8435,0.6792
Columba,Ant,256,128,95,33,22,106,0.812,0.7422,0.7755,0.5724
Columba,ArgoUML,256,128,109,19,0,128,1.0,0.8516,0.9198,0.8611
Columba,EMF,256,128,106,22,27,101,0.797,0.8281,0.8123,0.6177
Columba,Hibernate,256,128,117,11,6,122,0.9512,0.9141,0.9323,0.8678
Columba,JEdit,256,128,100,28,33,95,0.7519,0.7812,0.7663,0.5238
Columba,JFreeChart,256,128,124,4,24,104,0.8378,0.9688,0.8986,0.791
Columba,JMeter,256,128,110,18,4,124,0.9649,0.8594,0.9091,0.8331
Columba,JRuby,256,128,112,16,16,112,0.875,0.875,0.875,0.75
Columba,SQuirrel,256,128,112,16,6,122,0.9492,0.875,0.9106,0.8307
Columba,Dubbo,256,128,120,8,27,101,0.8163,0.9375,0.8727,0.7347
Columba,Gradle,256,128,97,31,3,125,0.97,0.7578,0.8509,0.7526
Columba,Groovy,256,128,113,15,5,123,0.9576,0.8828,0.9187,0.8463
Columba,Hive,256,128,118,10,3,125,0.9752,0.9219,0.9478,0.8998
Columba,Maven,256,128,110,18,4,124,0.9649,0.8594,0.9091,0.8331
Columba,Poi,256,128,116,12,3,125,0.9748,0.9062,0.9393,0.885
Columba,SpringFramework,256,128,120,8,17,111,0.8759,0.9375,0.9057,0.8067
Columba,Storm,256,128,111,17,15,113,0.881,0.8672,0.874,0.7501
Columba,Tomcat,256,128,117,11,12,116,0.907,0.9141,0.9105,0.8203
Columba,Zookeeper,256,128,102,26,12,116,0.8947,0.7969,0.843,0.7074
EMF,Ant,148,74,55,19,29,45,0.6548,0.7432,0.6962,0.3546
EMF,ArgoUML,148,74,47,27,3,71,0.94,0.6351,0.7581,0.6286
EMF,Columba,148,74,60,14,28,46,0.6818,0.8108,0.7407,0.4404
EMF,Hibernate,148,74,47,27,3,71,0.94,0.6351,0.7581,0.6286
EMF,JEdit,148,74,63,11,38,36,0.6238,0.8514,0.72,0.3629
EMF,JFreeChart,148,74,63,11,20,54,0.759,0.8514,0.8025,0.5854
EMF,JMeter,148,74,40,34,6,68,0.8696,0.5405,0.6667,0.4964
EMF,JRuby,148,74,33,41,5,69,0.8684,0.4459,0.5893,0.4331
