Target,Source,Total,PositiveCount,TP,FN,FP,TN,Precision,Recall,F1,MCC
JRuby,SQuirrel,3652,383,199,184,48,3221,0.8057,0.5196,0.6317,0.616
JRuby,Dubbo,3652,383,306,77,72,3197,0.8095,0.799,0.8042,0.7815
JRuby,Gradle,3652,383,96,287,16,3253,0.8571,0.2507,0.3879,0.4367
JRuby,Groovy,3652,383,286,97,43,3226,0.8693,0.7467,0.8034,0.785
JRuby,Hive,3652,383,317,66,47,3222,0.8709,0.8277,0.8487,0.8318
JRuby,Maven,3652,383,165,218,46,3223,0.782,0.4308,0.5556,0.5473
JRuby,Poi,3652,383,318,65,36,3233,0.8983,0.8303,0.863,0.8484
JRuby,SpringFramework,3652,383,268,115,48,3221,0.8481,0.6997,0.7668,0.7466
JRuby,Storm,3652,383,219,164,29,3240,0.8831,0.5718,0.6941,0.6856
JRuby,Tomcat,3652,383,312,71,50,3219,0.8619,0.8146,0.8376,0.8196
JRuby,Zookeeper,3652,383,201,182,67,3202,0.75,0.5248,0.6175,0.5925
SQuirrel,Ant,2010,201,57,144,25,1784,0.6951,0.2836,0.4028,0.4091
SQuirrel,ArgoUML,2010,201,106,95,10,1799,0.9138,0.5274,0.6688,0.6713
SQuirrel,Columba,2010,201,111,90,7,1802,0.9407,0.5522,0.6959,0.6998
SQuirrel,EMF,2010,201,112,89,14,1795,0.8889,0.5572,0.685,0.68
SQuirrel,Hibernate,2010,201,120,81,21,1788,0.8511,0.597,0.7018,0.6876
SQuirrel,JEdit,2010,201,114,87,93,1716,0.5507,0.5672,0.5588,0.5091
SQuirrel,JFreeChart,2010,201,136,65,57,1752,0.7047,0.6766,0.6904,0.6569
SQuirrel,JMeter,2010,201,122,79,13,1796,0.9037,0.607,0.7262,0.7189
SQuirrel,JRuby,2010,201,115,86,7,1802,0.9426,0.5721,0.7121,0.714
SQuirrel,Dubbo,2010,201,86,115,19,1790,0.819,0.4279,0.5621,0.5627
SQuirrel,Gradle,2010,201,64,137,16,1793,0.8,0.3184,0.4555,0.4751
SQuirrel,Groovy,2010,201,89,112,11,1798,0.89,0.4428,0.5914,0.6025
SQuirrel,Hive,2010,201,115,86,19,1790,0.8582,0.5721,0.6866,0.6755
SQuirrel,Maven,2010,201,85,116,13,1796,0.8673,0.4229,0.5686,0.5791
SQuirrel,Poi,2010,201,118,83,14,1795,0.8939,0.5871,0.7087,0.7016
SQuirrel,SpringFramework,2010,201,121,80,38,1771,0.761,0.602,0.6722,0.6458
SQuirrel,Storm,2010,201,113,88,14,1795,0.8898,0.5622,0.689,0.6837
SQuirrel,Tomcat,2010,201,121,80,14,1795,0.8963,0.602,0.7202,0.7122
SQuirrel,Zookeeper,2010,201,101,100,44,1765,0.6966,0.5025,0.5838,0.5545
Dubbo,Ant,850,85,14,71,15,750,0.4828,0.1647,0.2456,0.2398
Dubbo,ArgoUML,850,85,43,42,11,754,0.7963,0.5059,0.6187,0.6045
Dubbo,Columba,850,85,55,30,9,756,0.8594,0.6471,0.7383,0.7223
Dubbo,EMF,850,85,40,45,10,755,0.8,0.4706,0.5926,0.5833
Dubbo,Hibernate,850,85,52,33,10,755,0.8387,0.6118,0.7075,0.6907
Dubbo,JEdit,850,85,25,60,23,742,0.5208,0.2941,0.3759,0.3432
Dubbo,JFreeChart,850,85,55,30,22,743,0.7143,0.6471,0.679,0.6463
Dubbo,JMeter,850,85,43,42,8,757,0.8431,0.5059,0.6324,0.6258
Dubbo,JRuby,850,85,48,37,6,759,0.8889,0.5647,0.6906,0.6849
Dubbo,SQuirrel,850,85,35,50,9,756,0.7955,0.4118,0.5426,0.5416
Dubbo,Gradle,850,85,21,64,5,760,0.8077,0.2471,0.3784,0.419
Dubbo,Groovy,850,85,49,36,3,762,0.9423,0.5765,0.7153,0.7167
Dubbo,Hive,850,85,54,31,13,752,0.806,0.6353,0.7105,0.6884
Dubbo,Maven,850,85,32,53,5,760,0.8649,0.3765,0.5246,0.5439
Dubbo,Poi,850,85,54,31,9,756,0.8571,0.6353,0.7297,0.7141
Dubbo,SpringFramework,850,85,52,33,14,751,0.7879,0.6118,0.6887,0.6653
Dubbo,Storm,850,85,34,51,6,759,0.85,0.4,0.544,0.5556
Dubbo,Tomcat,850,85,56,29,13,752,0.8116,0.6588,0.7273,0.705
Dubbo,Zookeeper,850,85,34,51,9,756,0.7907,0.4,0.5312,0.5315
Gradle,Ant,3210,321,151,170,92,2797,0.6214,0.4704,0.5355,0.4974
Gradle,ArgoUML,3210,321,254,67,197,2692,0.5632,0.7913,0.658,0.6242
Gradle,Columba,3210,321,239,82,117,2772,0.6713,0.7445,0.7061,0.6726
Gradle,EMF,3210,321,241,80,152,2737,0.6132,0.7508,0.6751,0.639
Gradle,Hibernate,3210,321,249,72,154,2735,0.6179,0.7757,0.6878,0.6541
Gradle,JEdit,3210,321,226,95,312,2577,0.4201,0.704,0.5262,0.4787
Gradle,JFreeChart,3210,321,265,56,262,2627,0.5028,0.8255,0.625,0.5951
Gradle,JMeter,3210,321,231,90,109,2780,0.6794,0.7196,0.6989,0.6648
Gradle,JRuby,3210,321,236,85,116,2773,0.6705,0.7352,0.7013,0.6673
Gradle,SQuirrel,3210,321,246,75,159,2730,0.6074,0.7664,0.6777,0.6427
Gradle,Dubbo,3210,321,235,86,155,2734,0.6026,0.7321,0.661,0.623
Gradle,Groovy,3210,321,222,99,96,2793,0.6981,0.6916,0.6948,0.6611
Gradle,Hive,3210,321,234,87,123,2766,0.6555,0.729,0.6903,0.655
Gradle,Maven,3210,321,189,132,135,2754,0.5833,0.5888,0.586,0.5398
Gradle,Poi,3210,321,211,110,79,2810,0.7276,0.6573,0.6907,0.6593
Gradle,SpringFramework,3210,321,244,77,141,2748,0.6338,0.7601,0.6912,0.6568
Gradle,Storm,3210,321,239,82,125,2764,0.6566,0.7445,0.6978,0.6635
Gradle,Tomcat,3210,321,252,69,139,2750,0.6445,0.785,0.7079,0.676
Gradle,Zookeeper,3210,321,175,146,92,2797,0.6554,0.5452,0.5952,0.5577
Groovy,Ant,2490,249,72,177,56,2185,0.5625,0.2892,0.382,0.3589
Groovy,ArgoUML,2490,249,151,98,27,2214,0.8483,0.6064,0.7073,0.6921
Groovy,Columba,2490,249,198,51,45,2196,0.8148,0.7952,0.8049,0.7836
Groovy,EMF,2490,249,189,60,55,2186,0.7746,0.759,0.7667,0.7412
Groovy,Hibernate,2490,249,190,59,52,2189,0.7851,0.7631,0.7739,0.7493
Groovy,JEdit,2490,249,187,62,127,2114,0.5955,0.751,0.6643,0.6275
Groovy,JFreeChart,2490,249,200,49,142,2099,0.5848,0.8032,0.6768,0.6448
Groovy,JMeter,2490,249,178,71,49,2192,0.7841,0.7149,0.7479,0.7223
Groovy,JRuby,2490,249,188,61,44,2197,0.8103,0.755,0.7817,0.759
Groovy,SQuirrel,2490,249,185,64,51,2190,0.7839,0.743,0.7629,0.7376
Groovy,Dubbo,2490,249,184,65,61,2180,0.751,0.739,0.7449,0.7169
Groovy,Gradle,2490,249,118,131,26,2215,0.8194,0.4739,0.6005,0.5941
Groovy,Hive,2490,249,194,55,45,2196,0.8117,0.7791,0.7951,0.773
Groovy,Maven,2490,249,101,148,38,2203,0.7266,0.4056,0.5206,0.5079
Groovy,Poi,2490,249,189,60,46,2195,0.8043,0.759,0.781,0.7578
Groovy,SpringFramework,2490,249,190,59,48,2193,0.7983,0.7631,0.7803,0.7567
Groovy,Storm,2490,249,186,63,54,2187,0.775,0.747,0.7607,0.7348
Groovy,Tomcat,2490,249,196,53,46,2195,0.8099,0.7871,0.7984,0.7764
Groovy,Zookeeper,2490,249,157,92,61,2180,0.7202,0.6305,0.6724,0.6404
Hive,Ant,10460,1046,250,796,110,9304,0.6944,0.239,0.3556,0.3741
Hive,ArgoUML,10460,1046,556,490,60,9354,0.9026,0.5315,0.6691,0.6692
Hive,Columba,10460,1046,762,284,85,9329,0.8996,0.7285,0.8051,0.7912
Hive,EMF,10460,1046,740,306,193,9221,0.7931,0.7075,0.7479,0.723
Hive,Hibernate,10460,1046,765,281,144,9270,0.8416,0.7314,0.7826,0.7626
Hive,JEdit,10460,1046,654,392,509,8905,0.5623,0.6252,0.5921,0.5451
Hive,JFreeChart,10460,1046,802,244,354,9060,0.6938,0.7667,0.7284,0.6977
Hive,JMeter,10460,1046,730,316,119,9295,0.8598,0.6979,0.7704,0.7528
Hive,JRuby,10460,1046,758,288,101,9313,0.8824,0.7247,0.7958,0.7801
Hive,SQuirrel,10460,1046,745,301,146,9268,0.8361,0.7122,0.7692,0.7488
Hive,Dubbo,10460,1046,750,296,208,9206,0.7829,0.717,0.7485,0.7228
Hive,Gradle,10460,1046,460,586,54,9360,0.8949,0.4398,0.5897,0.6024
Hive,Groovy,10460,1046,666,380,94,9320,0.8763,0.6367,0.7375,0.7243
Hive,Maven,10460,1046,464,582,122,9292,0.7918,0.4436,0.5686,0.5618
Hive,Poi,10460,1046,764,282,119,9295,0.8652,0.7304,0.7921,0.7745
Hive,SpringFramework,10460,1046,748,298,202,9212,0.7874,0.7151,0.7495,0.7242
Hive,Storm,10460,1046,720,326,94,9320,0.8845,0.6883,0.7742,0.7597
Hive,Tomcat,10460,1046,763,283,139,9275,0.8459,0.7294,0.7834,0.7638
Hive,Zookeeper,10460,1046,608,438,141,9273,0.8117,0.5813,0.6774,0.6589
Maven,Ant,1219,136,31,105,28,1055,0.5254,0.2279,0.3179,0.2965
Maven,ArgoUML,1219,136,81,55,32,1051,0.7168,0.5956,0.6506,0.6145
Maven,Columba,1219,136,91,45,31,1052,0.7459,0.6691,0.7054,0.6719
Maven,EMF,1219,136,90,46,38,1045,0.7031,0.6618,0.6818,0.6436
Maven,Hibernate,1219,136,93,43,42,1041,0.6889,0.6838,0.6863,0.6471
Maven,JEdit,1219,136,92,44,95,988,0.492,0.6765,0.5697,0.5143
Maven,JFreeChart,1219,136,99,37,86,997,0.5351,0.7279,0.6168,0.5691
Maven,JMeter,1219,136,89,47,36,1047,0.712,0.6544,0.682,0.6447
Maven,JRuby,1219,136,94,42,31,1052,0.752,0.6912,0.7203,0.6876
Maven,SQuirrel,1219,136,88,48,40,1043,0.6875,0.6471,0.6667,0.6266
Maven,Dubbo,1219,136,96,40,42,1041,0.6957,0.7059,0.7007,0.6629
Maven,Gradle,1219,136,73,63,17,1066,0.8111,0.5368,0.646,0.6273
Maven,Groovy,1219,136,89,47,33,1050,0.7295,0.6544,0.6899,0.6546
Maven,Hive,1219,136,98,38,40,1043,0.7101,0.7206,0.7153,0.6793
Maven,Poi,1219,136,93,43,31,1052,0.75,0.6838,0.7154,0.6824
Maven,SpringFramework,1219,136,89,47,43,1040,0.6742,0.6544,0.6642,0.6228
Maven,Storm,1219,136,92,44,37,1046,0.7132,0.6765,0.6943,0.6574
Maven,Tomcat,1219,136,92,44,39,1044,0.7023,0.6765,0.6891,0.6511
Maven,Zookeeper,1219,136,81,55,43,1040,0.6532,0.5956,0.6231,0.579
Poi,Ant,6180,618,170,448,71,5491,0.7054,0.2751,0.3958,0.4065
Poi,ArgoUML,6180,618,463,155,92,5470,0.8342,0.7492,0.7894,0.7688
Poi,Columba,6180,618,507,111,42,5520,0.9235,0.8204,0.8689,0.8571
Poi,EMF,6180,618,379,239,53,5509,0.8773,0.6133,0.7219,0.7103
Poi,Hibernate,6180,618,465,153,91,5471,0.8363,0.7524,0.7922,0.7717
Poi,JEdit,6180,618,321,297,347,5215,0.4805,0.5194,0.4992,0.4416
Poi,JFreeChart,6180,618,502,116,158,5404,0.7606,0.8123,0.7856,0.7614
Poi,JMeter,6180,618,429,189,52,5510,0.8919,0.6942,0.7807,0.7669
Poi,JRuby,6180,618,459,159,41,5521,0.918,0.7427,0.8211,0.809
Poi,SQuirrel,6180,618,424,194,87,5475,0.8297,0.6861,0.7511,0.7303
Poi,Dubbo,6180,618,415,203,80,5482,0.8384,0.6715,0.7457,0.7263
Poi,Gradle,6180,618,290,328,35,5527,0.8923,0.4693,0.6151,0.6222
Poi,Groovy,6180,618,413,205,38,5524,0.9157,0.6683,0.7727,0.7629
Poi,Hive,6180,618,505,113,79,5483,0.8647,0.8172,0.8403,0.8235
Poi,Maven,6180,618,304,314,55,5507,0.8468,0.4919,0.6223,0.6182
Poi,SpringFramework,6180,618,475,143,74,5488,0.8652,0.7686,0.8141,0.7964
Poi,Storm,6180,618,456,162,65,5497,0.8752,0.7379,0.8007,0.7841
Poi,Tomcat,6180,618,520,98,79,5483,0.8681,0.8414,0.8546,0.8388
Poi,Zookeeper,6180,618,362,256,80,5482,0.819,0.5858,0.683,0.6652
SpringFramework,Ant,980,98,18,80,16,866,0.5294,0.1837,0.2727,0.2714
SpringFramework,ArgoUML,980,98,60,38,21,861,0.7407,0.6122,0.6704,0.6411
SpringFramework,Columba,980,98,66,32,4,878,0.9429,0.6735,0.7857,0.7792
SpringFramework,EMF,980,98,61,37,8,874,0.8841,0.6224,0.7305,0.7193
SpringFramework,Hibernate,980,98,63,35,6,876,0.913,0.6429,0.7545,0.7459
SpringFramework,JEdit,980,98,48,50,40,842,0.5455,0.4898,0.5161,0.4664
SpringFramework,JFreeChart,980,98,71,27,53,829,0.5726,0.7245,0.6396,0.5996
SpringFramework,JMeter,980,98,59,39,2,880,0.9672,0.602,0.7421,0.7448
SpringFramework,JRuby,980,98,66,32,8,874,0.8919,0.6735,0.7674,0.7544
SpringFramework,SQuirrel,980,98,66,32,7,875,0.9041,0.6735,0.7719,0.7604
SpringFramework,Dubbo,980,98,54,44,14,868,0.7941,0.551,0.6506,0.6318
SpringFramework,Gradle,980,98,39,59,7,875,0.8478,0.398,0.5417,0.5532
SpringFramework,Groovy,980,98,55,43,4,878,0.9322,0.5612,0.7006,0.7021
SpringFramework,Hive,980,98,66,32,9,873,0.88,0.6735,0.763,0.7485
