Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 165, 156, 126, 2877, 0.567, 0.514, 0.539, 0.830, 4.871
ArgoUML, 210, 111, 192, 2811, 0.522, 0.654, 0.581, 0.815, 4.409
Columba, 244, 77, 163, 2840, 0.600, 0.760, 0.670, 0.839, 5.208
EMF, 248, 73, 154, 2849, 0.617, 0.773, 0.686, 0.843, 5.388
Hibernate, 250, 71, 175, 2828, 0.588, 0.779, 0.670, 0.836, 5.091
JEdit, 195, 126, 266, 2737, 0.423, 0.607, 0.499, 0.772, 3.380
JFreeChart, 241, 80, 228, 2775, 0.514, 0.751, 0.610, 0.812, 4.321
JMeter, 234, 87, 126, 2877, 0.650, 0.729, 0.687, 0.851, 5.731
JRuby, 231, 90, 130, 2873, 0.640, 0.720, 0.677, 0.849, 5.626
SQuirrel, 245, 76, 166, 2837, 0.596, 0.763, 0.669, 0.838, 5.173
Dubbo, 184, 137, 103, 2900, 0.641, 0.573, 0.605, 0.849, 5.639
Groovy, 204, 117, 103, 2900, 0.664, 0.636, 0.650, 0.855, 5.881
Hive, 243, 78, 157, 2846, 0.608, 0.757, 0.674, 0.841, 5.291
Maven, 203, 118, 150, 2853, 0.575, 0.632, 0.602, 0.832, 4.955
Poi, 241, 80, 154, 2849, 0.610, 0.751, 0.673, 0.842, 5.318
SpringFramework, 221, 100, 133, 2870, 0.624, 0.688, 0.655, 0.845, 5.465
Storm, 223, 98, 130, 2873, 0.632, 0.695, 0.662, 0.847, 5.542
Tomcat, 236, 85, 176, 2827, 0.573, 0.735, 0.644, 0.831, 4.932
Zookeeper, 192, 129, 127, 2876, 0.602, 0.598, 0.600, 0.840, 5.233
