Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 34, 64, 83, 7531, 0.291, 0.347, 0.316, 0.956, 21.868
ArgoUML, 50, 48, 104, 7510, 0.325, 0.510, 0.397, 0.961, 24.550
Columba, 66, 32, 35, 7579, 0.653, 0.673, 0.663, 0.981, 50.424
EMF, 57, 41, 92, 7522, 0.383, 0.582, 0.462, 0.967, 29.104
Hibernate, 64, 34, 84, 7530, 0.432, 0.653, 0.520, 0.971, 33.030
JEdit, 33, 65, 224, 7390, 0.128, 0.337, 0.186, 0.901, 9.105
JFreeChart, 57, 41, 178, 7436, 0.243, 0.582, 0.342, 0.948, 18.087
JMeter, 60, 38, 48, 7566, 0.556, 0.612, 0.583, 0.977, 42.719
JRuby, 66, 32, 43, 7571, 0.606, 0.673, 0.638, 0.979, 46.650
SQuirrel, 68, 30, 89, 7525, 0.433, 0.694, 0.533, 0.971, 33.084
Dubbo, 46, 52, 55, 7559, 0.455, 0.469, 0.462, 0.972, 34.841
Gradle, 40, 58, 54, 7560, 0.426, 0.408, 0.417, 0.970, 32.487
Groovy, 60, 38, 38, 7576, 0.612, 0.612, 0.612, 0.979, 47.180
Hive, 69, 29, 62, 7552, 0.527, 0.704, 0.603, 0.976, 40.449
Maven, 43, 55, 142, 7472, 0.232, 0.439, 0.304, 0.945, 17.291
Poi, 65, 33, 49, 7565, 0.570, 0.663, 0.613, 0.978, 43.869
Storm, 51, 47, 69, 7545, 0.425, 0.520, 0.468, 0.970, 32.445
Tomcat, 68, 30, 71, 7543, 0.489, 0.694, 0.574, 0.974, 37.498
Zookeeper, 52, 46, 86, 7528, 0.377, 0.531, 0.441, 0.966, 28.653
