Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 210, 111, 212, 2791, 0.498, 0.654, 0.565, 0.806, 4.153
ArgoUML, 210, 111, 192, 2811, 0.522, 0.654, 0.581, 0.815, 4.409
Columba, 263, 58, 246, 2757, 0.517, 0.819, 0.634, 0.813, 4.350
EMF, 243, 78, 192, 2811, 0.559, 0.757, 0.643, 0.827, 4.785
Hibernate, 250, 71, 180, 2823, 0.581, 0.779, 0.666, 0.834, 5.020
JEdit, 227, 94, 437, 2566, 0.342, 0.707, 0.461, 0.718, 2.540
JFreeChart, 264, 57, 356, 2647, 0.426, 0.822, 0.561, 0.773, 3.409
JMeter, 246, 75, 174, 2829, 0.586, 0.766, 0.664, 0.835, 5.065
JRuby, 249, 72, 165, 2838, 0.601, 0.776, 0.678, 0.839, 5.228
SQuirrel, 259, 62, 230, 2773, 0.530, 0.807, 0.640, 0.818, 4.485
Dubbo, 220, 101, 174, 2829, 0.558, 0.685, 0.615, 0.827, 4.782
Groovy, 235, 86, 155, 2848, 0.603, 0.732, 0.661, 0.840, 5.240
Hive, 252, 69, 199, 2804, 0.559, 0.785, 0.653, 0.827, 4.786
Maven, 230, 91, 234, 2769, 0.496, 0.717, 0.586, 0.805, 4.133
Poi, 259, 62, 213, 2790, 0.549, 0.807, 0.653, 0.824, 4.682
SpringFramework, 254, 67, 201, 2802, 0.558, 0.791, 0.655, 0.827, 4.781
Storm, 258, 63, 191, 2812, 0.575, 0.804, 0.670, 0.832, 4.950
Tomcat, 248, 73, 213, 2790, 0.538, 0.773, 0.634, 0.820, 4.571
Zookeeper, 232, 89, 230, 2773, 0.502, 0.723, 0.593, 0.808, 4.200
