Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 42, 56, 195, 7419, 0.177, 0.429, 0.251, 0.928, 12.946
ArgoUML, 50, 48, 104, 7510, 0.325, 0.510, 0.397, 0.961, 24.550
Columba, 71, 27, 106, 7508, 0.401, 0.724, 0.516, 0.968, 30.566
EMF, 61, 37, 141, 7473, 0.302, 0.622, 0.407, 0.958, 22.764
Hibernate, 66, 32, 89, 7525, 0.426, 0.673, 0.522, 0.970, 32.508
JEdit, 39, 59, 519, 7095, 0.070, 0.398, 0.119, 0.818, 4.500
JFreeChart, 64, 34, 358, 7256, 0.152, 0.653, 0.246, 0.916, 10.935
JMeter, 60, 38, 106, 7508, 0.361, 0.612, 0.455, 0.965, 27.444
JRuby, 66, 32, 82, 7532, 0.446, 0.673, 0.537, 0.972, 34.093
SQuirrel, 70, 28, 173, 7441, 0.288, 0.714, 0.411, 0.956, 21.669
Dubbo, 60, 38, 92, 7522, 0.395, 0.612, 0.480, 0.968, 30.063
Gradle, 57, 41, 102, 7512, 0.358, 0.582, 0.444, 0.965, 27.211
Groovy, 66, 32, 67, 7547, 0.496, 0.673, 0.571, 0.974, 38.051
Hive, 73, 25, 116, 7498, 0.386, 0.745, 0.509, 0.967, 29.395
Maven, 49, 49, 216, 7398, 0.185, 0.500, 0.270, 0.931, 13.551
Poi, 70, 28, 80, 7534, 0.467, 0.714, 0.565, 0.973, 35.724
Storm, 70, 28, 116, 7498, 0.376, 0.714, 0.493, 0.966, 28.616
Tomcat, 71, 27, 129, 7485, 0.355, 0.724, 0.477, 0.964, 26.936
Zookeeper, 63, 35, 231, 7383, 0.214, 0.643, 0.321, 0.941, 15.863
