Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 152, 97, 274, 3912, 0.357, 0.610, 0.450, 0.843, 5.355
ArgoUML, 168, 81, 143, 4043, 0.540, 0.675, 0.600, 0.896, 8.622
Columba, 196, 53, 116, 4070, 0.628, 0.787, 0.699, 0.911, 10.189
EMF, 193, 56, 204, 3982, 0.486, 0.775, 0.598, 0.885, 7.659
Hibernate, 205, 44, 130, 4056, 0.612, 0.823, 0.702, 0.908, 9.899
JEdit, 164, 85, 403, 3783, 0.289, 0.659, 0.402, 0.806, 4.152
JFreeChart, 199, 50, 490, 3696, 0.289, 0.799, 0.424, 0.806, 4.144
JMeter, 200, 49, 135, 4051, 0.597, 0.803, 0.685, 0.906, 9.634
JRuby, 206, 43, 117, 4069, 0.638, 0.827, 0.720, 0.912, 10.359
SQuirrel, 199, 50, 177, 4009, 0.529, 0.799, 0.637, 0.894, 8.427
Dubbo, 196, 53, 182, 4004, 0.519, 0.787, 0.625, 0.892, 8.235
Gradle, 168, 81, 121, 4065, 0.581, 0.675, 0.625, 0.903, 9.354
Hive, 208, 41, 148, 4038, 0.584, 0.835, 0.688, 0.904, 9.407
Maven, 193, 56, 243, 3943, 0.443, 0.775, 0.564, 0.873, 6.884
Poi, 205, 44, 161, 4025, 0.560, 0.823, 0.667, 0.900, 8.976
SpringFramework, 191, 58, 122, 4064, 0.610, 0.767, 0.680, 0.908, 9.869
Storm, 193, 56, 185, 4001, 0.511, 0.775, 0.616, 0.890, 8.094
Tomcat, 194, 55, 177, 4009, 0.523, 0.779, 0.626, 0.893, 8.314
Zookeeper, 193, 56, 226, 3960, 0.461, 0.775, 0.578, 0.878, 7.204
