Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 110, 91, 163, 4109, 0.403, 0.547, 0.464, 0.888, 7.967
ArgoUML, 112, 89, 67, 4205, 0.626, 0.557, 0.589, 0.928, 12.924
Columba, 125, 76, 82, 4190, 0.604, 0.622, 0.613, 0.926, 12.438
EMF, 137, 64, 160, 4112, 0.461, 0.682, 0.550, 0.903, 9.265
Hibernate, 139, 62, 69, 4203, 0.668, 0.692, 0.680, 0.933, 13.871
JEdit, 119, 82, 248, 4024, 0.324, 0.592, 0.419, 0.861, 6.216
JFreeChart, 143, 58, 264, 4008, 0.351, 0.711, 0.470, 0.872, 6.819
JMeter, 135, 66, 83, 4189, 0.619, 0.672, 0.644, 0.927, 12.781
JRuby, 143, 58, 44, 4228, 0.765, 0.711, 0.737, 0.941, 16.018
Dubbo, 126, 75, 144, 4128, 0.467, 0.627, 0.535, 0.904, 9.385
Gradle, 110, 91, 95, 4177, 0.537, 0.547, 0.542, 0.916, 10.941
Groovy, 132, 69, 63, 4209, 0.677, 0.657, 0.667, 0.934, 14.064
Hive, 130, 71, 90, 4182, 0.591, 0.647, 0.618, 0.924, 12.150
Maven, 136, 65, 146, 4126, 0.482, 0.677, 0.563, 0.907, 9.732
Poi, 136, 65, 82, 4190, 0.624, 0.677, 0.649, 0.928, 12.883
SpringFramework, 123, 78, 96, 4176, 0.562, 0.612, 0.586, 0.920, 11.499
Storm, 138, 63, 107, 4165, 0.563, 0.687, 0.619, 0.920, 11.535
Tomcat, 133, 68, 135, 4137, 0.496, 0.662, 0.567, 0.909, 10.044
Zookeeper, 126, 75, 116, 4156, 0.521, 0.627, 0.569, 0.914, 10.587
