Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 121, 161, 44, 3822, 0.733, 0.429, 0.541, 0.907, 9.787
ArgoUML, 183, 99, 64, 3802, 0.741, 0.649, 0.692, 0.908, 9.898
Columba, 192, 90, 31, 3835, 0.861, 0.681, 0.760, 0.921, 11.664
EMF, 176, 106, 39, 3827, 0.819, 0.624, 0.708, 0.917, 11.041
Hibernate, 197, 85, 33, 3833, 0.857, 0.699, 0.770, 0.921, 11.599
JEdit, 111, 171, 86, 3780, 0.563, 0.394, 0.463, 0.879, 7.288
JFreeChart, 189, 93, 123, 3743, 0.606, 0.670, 0.636, 0.888, 7.910
JRuby, 204, 78, 23, 3843, 0.899, 0.723, 0.802, 0.924, 12.219
SQuirrel, 197, 85, 38, 3828, 0.838, 0.699, 0.762, 0.919, 11.331
Dubbo, 160, 122, 30, 3836, 0.842, 0.567, 0.678, 0.919, 11.387
Gradle, 146, 136, 25, 3841, 0.854, 0.518, 0.645, 0.920, 11.559
Groovy, 192, 90, 24, 3842, 0.889, 0.681, 0.771, 0.924, 12.075
Hive, 204, 78, 29, 3837, 0.876, 0.723, 0.792, 0.922, 11.878
Maven, 152, 130, 59, 3807, 0.720, 0.539, 0.617, 0.906, 9.596
Poi, 200, 82, 29, 3837, 0.873, 0.709, 0.783, 0.922, 11.846
SpringFramework, 193, 89, 20, 3846, 0.906, 0.684, 0.780, 0.925, 12.328
Storm, 184, 98, 33, 3833, 0.848, 0.652, 0.737, 0.920, 11.472
Tomcat, 194, 88, 40, 3826, 0.829, 0.688, 0.752, 0.918, 11.195
Zookeeper, 164, 118, 33, 3833, 0.832, 0.582, 0.685, 0.918, 11.245
