Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 197, 179, 92, 2023, 0.682, 0.524, 0.592, 0.779, 3.516
ArgoUML, 247, 129, 357, 1758, 0.409, 0.657, 0.504, 0.631, 1.709
Columba, 254, 122, 242, 1873, 0.512, 0.676, 0.583, 0.705, 2.393
EMF, 282, 94, 140, 1975, 0.668, 0.750, 0.707, 0.774, 3.427
Hibernate, 310, 66, 71, 2044, 0.814, 0.824, 0.819, 0.814, 4.390
JEdit, 296, 80, 219, 1896, 0.575, 0.787, 0.664, 0.737, 2.808
JFreeChart, 270, 106, 188, 1927, 0.590, 0.718, 0.647, 0.744, 2.906
JMeter, 263, 113, 121, 1994, 0.685, 0.699, 0.692, 0.780, 3.537
JRuby, 265, 111, 197, 1918, 0.574, 0.705, 0.632, 0.737, 2.800
SQuirrel, 276, 100, 160, 1955, 0.633, 0.734, 0.680, 0.762, 3.194
Dubbo, 163, 213, 168, 1947, 0.492, 0.434, 0.461, 0.693, 2.262
Gradle, 94, 282, 62, 2053, 0.603, 0.250, 0.353, 0.749, 2.992
Groovy, 161, 215, 68, 2047, 0.703, 0.428, 0.532, 0.785, 3.658
Hive, 254, 122, 141, 1974, 0.643, 0.676, 0.659, 0.765, 3.260
Maven, 79, 297, 149, 1966, 0.346, 0.210, 0.262, 0.564, 1.296
Poi, 236, 140, 174, 1941, 0.576, 0.628, 0.601, 0.738, 2.813
SpringFramework, 256, 120, 131, 1984, 0.661, 0.681, 0.671, 0.772, 3.382
Storm, 275, 101, 132, 1983, 0.676, 0.731, 0.702, 0.777, 3.476
Tomcat, 261, 115, 156, 1959, 0.626, 0.694, 0.658, 0.759, 3.147
Zookeeper, 219, 157, 164, 1951, 0.572, 0.582, 0.577, 0.736, 2.788
