Avg., 0.21247116285859682, 0.4507555974130504, 0.2797699923122067
Avg., 0.6788330933693314, 0.6908438444363837, 0.6711152497334452
Avg., 0.4140713537694225, 0.7550766621025873, 0.52307421828763
Avg., 0.207914040647141, 0.4837779313685793, 0.2775218771288595
Avg., 0.6336035962869486, 0.6520156757575171, 0.6314568151756073
Avg., 0.36465970935413633, 0.4172544742463822, 0.3809343364390265
Avg., 0.35687103912977447, 0.677894730063158, 0.45454225081986116
Avg., 0.5151657241701325, 0.6769057851917569, 0.5747212613120217
Avg., 0.6110753369042715, 0.7209975180905273, 0.652854263586139
Avg., 0.35910961666476693, 0.574473681338158, 0.4342878668944361
Avg., 0.40148432525073363, 0.6497493656984725, 0.485858389084888
Avg., 0.39911715843270745, 0.6136513138718133, 0.472067476770003
Avg., 0.38101248435817614, 0.703522917366949, 0.48630746974865957
Avg., 0.25592568865376353, 0.6441198684342344, 0.3590541969528119
Avg., 0.5174786850972751, 0.6335282604144106, 0.5583011487628219
Avg., 0.3242909869485648, 0.7175637623787673, 0.4386543724776686
Avg., 0.12279834270901235, 0.6310363472654962, 0.2019674344579002
Avg., 0.21027284899191148, 0.5893580039341805, 0.30210693064190225
Avg., 0.20327457119875347, 0.6107839507536078, 0.299474054878006
Avg., 0.16515308857763655, 0.49915109551454107, 0.2430782636273566
