Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 347, 270, 845, 13570, 0.291, 0.562, 0.384, 0.859, 6.092
ArgoUML, 427, 190, 1707, 12708, 0.200, 0.692, 0.310, 0.795, 3.875
Columba, 461, 156, 1271, 13144, 0.266, 0.747, 0.393, 0.846, 5.485
EMF, 470, 147, 1163, 13252, 0.288, 0.762, 0.418, 0.857, 6.012
Hibernate, 474, 143, 1192, 13223, 0.285, 0.768, 0.415, 0.856, 5.932
JEdit, 473, 144, 1097, 13318, 0.301, 0.767, 0.433, 0.864, 6.340
JFreeChart, 406, 211, 1148, 13267, 0.261, 0.658, 0.374, 0.843, 5.365
JMeter, 491, 126, 1201, 13214, 0.290, 0.796, 0.425, 0.859, 6.070
JRuby, 462, 155, 1088, 13327, 0.298, 0.749, 0.426, 0.862, 6.262
SQuirrel, 456, 161, 1477, 12938, 0.236, 0.739, 0.358, 0.826, 4.747
Dubbo, 315, 302, 912, 13503, 0.257, 0.511, 0.342, 0.840, 5.255
Gradle, 123, 494, 436, 13979, 0.220, 0.199, 0.209, 0.813, 4.361
Groovy, 348, 269, 465, 13950, 0.428, 0.564, 0.487, 0.904, 9.428
Hive, 471, 146, 824, 13591, 0.364, 0.763, 0.493, 0.887, 7.861
Maven, 249, 368, 1353, 13062, 0.155, 0.404, 0.224, 0.736, 2.787
Poi, 532, 85, 305, 14110, 0.636, 0.862, 0.732, 0.935, 14.485
SpringFramework, 514, 103, 943, 13472, 0.353, 0.833, 0.496, 0.884, 7.595
Storm, 488, 129, 932, 13483, 0.344, 0.791, 0.479, 0.881, 7.373
Tomcat, 484, 133, 840, 13575, 0.366, 0.784, 0.499, 0.888, 7.906
Zookeeper, 421, 196, 880, 13535, 0.324, 0.682, 0.439, 0.873, 6.884
