Avg., 0.17031178605982886, 0.47212089162569215, 0.2440810463676922
Avg., 0.6410277802172116, 0.7326555016354689, 0.6724017085659475
Avg., 0.3470926753158862, 0.8027351780969878, 0.47436672248789225
Avg., 0.16423317299954462, 0.5205479380746858, 0.24071198479611164
Avg., 0.5928236412066967, 0.6774915995419456, 0.6207198519869572
Avg., 0.3079215922169517, 0.4397721084222274, 0.3533604618093136
Avg., 0.31606750526787114, 0.6831578879052632, 0.4222658936884303
Avg., 0.43960489490156296, 0.7016295161395467, 0.5336587711758553
Avg., 0.573612488402929, 0.7378065563490872, 0.6377545121117887
Avg., 0.30614407086841877, 0.614210523244737, 0.4014558882752268
Avg., 0.34493504818446014, 0.6647869595044159, 0.44729649928193443
Avg., 0.350401258135064, 0.6457236821926396, 0.4453521331032332
Avg., 0.3387318614807349, 0.7425721532027012, 0.4579991236063372
Avg., 0.21700569543293002, 0.6751951642997377, 0.324337939421238
Avg., 0.47944834033248623, 0.6635477533694318, 0.5448320566779354
Avg., 0.28834594450401185, 0.751684721122408, 0.41107105212972134
Avg., 0.10333598466638981, 0.664677149957208, 0.1755071953047265
Avg., 0.17667851859369535, 0.6194331915736087, 0.26914575214619807
Avg., 0.16769568263812856, 0.6396761111236942, 0.26187686808272587
Avg., 0.13151323660085393, 0.5127334382496305, 0.2065120425887399
