Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 532, 437, 128, 4329, 0.806, 0.549, 0.653, 0.778, 3.514
Columba, 858, 111, 172, 4285, 0.833, 0.885, 0.858, 0.786, 3.665
EMF, 798, 171, 176, 4281, 0.819, 0.824, 0.821, 0.782, 3.588
Hibernate, 828, 141, 213, 4244, 0.795, 0.854, 0.824, 0.775, 3.454
JEdit, 567, 402, 153, 4304, 0.788, 0.585, 0.671, 0.773, 3.410
JFreeChart, 790, 179, 217, 4240, 0.785, 0.815, 0.800, 0.772, 3.393
JMeter, 797, 172, 167, 4290, 0.827, 0.822, 0.825, 0.784, 3.630
JRuby, 852, 117, 178, 4279, 0.827, 0.879, 0.852, 0.784, 3.632
SQuirrel, 860, 109, 209, 4248, 0.804, 0.888, 0.844, 0.778, 3.505
Dubbo, 627, 342, 131, 4326, 0.827, 0.647, 0.726, 0.784, 3.632
Gradle, 665, 304, 125, 4332, 0.842, 0.686, 0.756, 0.788, 3.714
Groovy, 637, 332, 115, 4342, 0.847, 0.657, 0.740, 0.789, 3.743
Hive, 801, 168, 170, 4287, 0.825, 0.827, 0.826, 0.784, 3.619
Maven, 736, 233, 163, 4294, 0.819, 0.760, 0.788, 0.782, 3.584
Poi, 823, 146, 162, 4295, 0.836, 0.849, 0.842, 0.786, 3.679
SpringFramework, 789, 180, 184, 4273, 0.811, 0.814, 0.813, 0.780, 3.541
Storm, 800, 169, 184, 4273, 0.813, 0.826, 0.819, 0.780, 3.553
Tomcat, 754, 215, 167, 4290, 0.819, 0.778, 0.798, 0.782, 3.584
Zookeeper, 762, 207, 171, 4286, 0.817, 0.786, 0.801, 0.781, 3.573
