Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 169, 117, 577, 11354, 0.227, 0.591, 0.328, 0.897, 8.677
ArgoUML, 204, 82, 1684, 10247, 0.108, 0.713, 0.188, 0.783, 3.616
Columba, 207, 79, 1285, 10646, 0.139, 0.724, 0.233, 0.831, 4.927
EMF, 166, 120, 875, 11056, 0.159, 0.580, 0.250, 0.853, 5.812
Hibernate, 196, 90, 980, 10951, 0.167, 0.685, 0.268, 0.860, 6.119
JEdit, 176, 110, 1110, 10821, 0.137, 0.615, 0.224, 0.829, 4.846
JFreeChart, 153, 133, 702, 11229, 0.179, 0.535, 0.268, 0.869, 6.644
JMeter, 178, 108, 520, 11411, 0.255, 0.622, 0.362, 0.908, 9.893
JRuby, 187, 99, 624, 11307, 0.231, 0.654, 0.341, 0.898, 8.850
SQuirrel, 155, 131, 681, 11250, 0.185, 0.542, 0.276, 0.874, 6.920
Dubbo, 110, 176, 627, 11304, 0.149, 0.385, 0.215, 0.843, 5.376
Gradle, 60, 226, 325, 11606, 0.156, 0.210, 0.179, 0.850, 5.657
Groovy, 127, 159, 413, 11518, 0.235, 0.444, 0.308, 0.900, 9.046
Hive, 208, 78, 607, 11324, 0.255, 0.727, 0.378, 0.908, 9.902
Maven, 114, 172, 919, 11012, 0.110, 0.399, 0.173, 0.788, 3.714
Poi, 176, 110, 748, 11183, 0.190, 0.615, 0.291, 0.877, 7.137
SpringFramework, 152, 134, 484, 11447, 0.239, 0.531, 0.330, 0.902, 9.209
Storm, 198, 88, 802, 11129, 0.198, 0.692, 0.308, 0.882, 7.458
Tomcat, 230, 56, 411, 11520, 0.359, 0.804, 0.496, 0.935, 14.327
Zookeeper, 195, 91, 733, 11198, 0.210, 0.682, 0.321, 0.889, 7.976
