Avg., 0.2126526301543098, 0.45596664478198745, 0.282216465463648
Avg., 0.6744310903137203, 0.6877990423516646, 0.6689552972431523
Avg., 0.42808126497340543, 0.7571487714936481, 0.5365268676297917
Avg., 0.21460529304675555, 0.4844989118922284, 0.282586246255849
Avg., 0.6471615709203992, 0.6461366164226489, 0.6363180118670207
Avg., 0.37139856603681326, 0.4243081909761651, 0.3854233921642216
Avg., 0.3613931787849866, 0.6821052563368422, 0.45932147430391457
Avg., 0.5051975577848576, 0.6774676881678431, 0.5682942142908608
Avg., 0.6271434223867765, 0.730090932230404, 0.6675495776676342
Avg., 0.37632794159422095, 0.5752631550184212, 0.4475334817562954
Avg., 0.4151333151183562, 0.6522556313327964, 0.4960734682577204
Avg., 0.4098883739085466, 0.6143092086065997, 0.4804679767957102
Avg., 0.3878172683841939, 0.707979623630812, 0.4937382479414846
Avg., 0.2713386411525455, 0.6379249553200415, 0.3735975425236566
Avg., 0.5185500331493821, 0.6261208530618728, 0.5562870358192362
Avg., 0.3320716852028374, 0.7208052534594132, 0.4454257452952773
Avg., 0.1233394675217026, 0.6337493152245052, 0.20318466121728748
Avg., 0.22584678629089555, 0.5801041000451255, 0.3160961548635816
Avg., 0.20465984250682578, 0.618513063718854, 0.30187309390393824
Avg., 0.17385114473455549, 0.4949066134098255, 0.2515180607228331
