Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 242, 140, 253, 3016, 0.489, 0.634, 0.552, 0.786, 3.673
ArgoUML, 283, 99, 380, 2889, 0.427, 0.741, 0.542, 0.755, 3.080
Columba, 344, 38, 577, 2692, 0.374, 0.901, 0.528, 0.720, 2.570
EMF, 202, 180, 202, 3067, 0.500, 0.529, 0.514, 0.791, 3.779
Hibernate, 326, 56, 203, 3066, 0.616, 0.853, 0.716, 0.830, 4.890
JEdit, 276, 106, 452, 2817, 0.379, 0.723, 0.497, 0.724, 2.623
JFreeChart, 292, 90, 343, 2926, 0.460, 0.764, 0.574, 0.772, 3.395
JMeter, 334, 48, 282, 2987, 0.542, 0.874, 0.669, 0.807, 4.182
JRuby, 353, 29, 166, 3103, 0.680, 0.924, 0.784, 0.846, 5.501
SQuirrel, 236, 146, 387, 2882, 0.379, 0.618, 0.470, 0.724, 2.621
Dubbo, 296, 86, 300, 2969, 0.497, 0.775, 0.605, 0.789, 3.747
Gradle, 176, 206, 144, 3125, 0.550, 0.461, 0.501, 0.810, 4.257
Groovy, 317, 65, 284, 2985, 0.527, 0.830, 0.645, 0.802, 4.041
Hive, 341, 41, 253, 3016, 0.574, 0.893, 0.699, 0.818, 4.487
Maven, 230, 152, 335, 2934, 0.407, 0.602, 0.486, 0.743, 2.891
Poi, 324, 58, 428, 2841, 0.431, 0.848, 0.571, 0.757, 3.118
SpringFramework, 318, 64, 898, 2371, 0.262, 0.832, 0.398, 0.600, 1.499
Storm, 330, 52, 309, 2960, 0.516, 0.864, 0.646, 0.797, 3.936
Tomcat, 326, 56, 213, 3056, 0.605, 0.853, 0.708, 0.827, 4.781
Zookeeper, 344, 38, 394, 2875, 0.466, 0.901, 0.614, 0.776, 3.455
