Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 210, 76, 1386, 10545, 0.132, 0.734, 0.223, 0.822, 4.621
ArgoUML, 204, 82, 1684, 10247, 0.108, 0.713, 0.188, 0.783, 3.616
Columba, 236, 50, 1979, 9952, 0.107, 0.825, 0.189, 0.780, 3.551
EMF, 164, 122, 887, 11044, 0.156, 0.573, 0.245, 0.850, 5.666
Hibernate, 195, 91, 1062, 10869, 0.155, 0.682, 0.253, 0.849, 5.627
JEdit, 223, 63, 2241, 9690, 0.091, 0.780, 0.162, 0.741, 2.866
JFreeChart, 185, 101, 1377, 10554, 0.118, 0.647, 0.200, 0.802, 4.059
JMeter, 195, 91, 941, 10990, 0.172, 0.682, 0.274, 0.864, 6.333
JRuby, 216, 70, 1216, 10715, 0.151, 0.755, 0.251, 0.845, 5.443
SQuirrel, 177, 109, 1401, 10530, 0.112, 0.619, 0.190, 0.791, 3.791
Dubbo, 169, 117, 1362, 10569, 0.110, 0.591, 0.186, 0.788, 3.715
Gradle, 132, 154, 752, 11179, 0.149, 0.462, 0.226, 0.843, 5.379
Groovy, 191, 95, 1229, 10702, 0.135, 0.668, 0.224, 0.826, 4.746
Hive, 225, 61, 1232, 10699, 0.154, 0.787, 0.258, 0.848, 5.597
Maven, 159, 127, 1899, 10032, 0.077, 0.556, 0.136, 0.697, 2.300
Poi, 228, 58, 1853, 10078, 0.110, 0.797, 0.193, 0.786, 3.680
SpringFramework, 205, 81, 1173, 10758, 0.149, 0.717, 0.246, 0.843, 5.355
Storm, 217, 69, 1259, 10672, 0.147, 0.759, 0.246, 0.841, 5.280
Tomcat, 246, 40, 804, 11127, 0.234, 0.860, 0.368, 0.900, 9.008
Zookeeper, 229, 57, 1303, 10628, 0.149, 0.801, 0.252, 0.843, 5.385
