Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 520, 526, 412, 27882, 0.558, 0.497, 0.526, 0.936, 14.650
ArgoUML, 648, 398, 546, 27748, 0.543, 0.620, 0.579, 0.934, 14.223
Columba, 782, 264, 412, 27882, 0.655, 0.748, 0.698, 0.946, 17.371
EMF, 700, 346, 528, 27766, 0.570, 0.669, 0.616, 0.937, 14.989
Hibernate, 759, 287, 616, 27678, 0.552, 0.726, 0.627, 0.935, 14.483
JEdit, 605, 441, 1618, 26676, 0.272, 0.578, 0.370, 0.869, 6.634
JFreeChart, 772, 274, 800, 27494, 0.491, 0.738, 0.590, 0.927, 12.775
JMeter, 744, 302, 367, 27927, 0.670, 0.711, 0.690, 0.947, 17.784
JRuby, 776, 270, 348, 27946, 0.690, 0.742, 0.715, 0.948, 18.365
SQuirrel, 751, 295, 550, 27744, 0.577, 0.718, 0.640, 0.938, 15.192
Dubbo, 514, 532, 402, 27892, 0.561, 0.491, 0.524, 0.936, 14.740
Gradle, 561, 485, 413, 27881, 0.576, 0.536, 0.555, 0.938, 15.156
Groovy, 661, 385, 320, 27974, 0.674, 0.632, 0.652, 0.947, 17.900
Maven, 638, 408, 664, 27630, 0.490, 0.610, 0.543, 0.927, 12.745
Poi, 803, 243, 421, 27873, 0.656, 0.768, 0.707, 0.946, 17.402
SpringFramework, 764, 282, 457, 27837, 0.626, 0.730, 0.674, 0.943, 16.551
Storm, 701, 345, 351, 27943, 0.666, 0.670, 0.668, 0.946, 17.691
Tomcat, 745, 301, 525, 27769, 0.587, 0.712, 0.643, 0.939, 15.454
Zookeeper, 634, 412, 486, 27808, 0.566, 0.606, 0.585, 0.937, 14.878
