Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 30, 33, 44, 2584, 0.405, 0.476, 0.438, 0.942, 16.317
ArgoUML, 19, 44, 40, 2588, 0.322, 0.302, 0.311, 0.927, 12.755
Columba, 29, 34, 41, 2587, 0.414, 0.460, 0.436, 0.943, 16.696
EMF, 25, 38, 34, 2594, 0.424, 0.397, 0.410, 0.945, 17.099
Hibernate, 27, 36, 50, 2578, 0.351, 0.429, 0.386, 0.933, 13.978
JEdit, 30, 33, 132, 2496, 0.185, 0.476, 0.267, 0.874, 6.910
JFreeChart, 32, 31, 52, 2576, 0.381, 0.508, 0.435, 0.939, 15.272
JMeter, 22, 41, 27, 2601, 0.449, 0.349, 0.393, 0.948, 18.178
JRuby, 34, 29, 28, 2600, 0.548, 0.540, 0.544, 0.957, 22.424
SQuirrel, 26, 37, 34, 2594, 0.433, 0.413, 0.423, 0.946, 17.510
Dubbo, 22, 41, 32, 2596, 0.407, 0.349, 0.376, 0.943, 16.402
Gradle, 23, 40, 18, 2610, 0.561, 0.365, 0.442, 0.958, 22.962
Groovy, 24, 39, 32, 2596, 0.429, 0.381, 0.403, 0.945, 17.306
Hive, 32, 31, 27, 2601, 0.542, 0.508, 0.525, 0.957, 22.167
Maven, 24, 39, 46, 2582, 0.343, 0.381, 0.361, 0.932, 13.645
Poi, 34, 29, 30, 2598, 0.531, 0.540, 0.535, 0.956, 21.692
SpringFramework, 26, 37, 32, 2596, 0.448, 0.413, 0.430, 0.948, 18.148
Storm, 27, 36, 29, 2599, 0.482, 0.429, 0.454, 0.951, 19.594
Tomcat, 40, 23, 24, 2604, 0.625, 0.635, 0.630, 0.963, 25.696
