Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 173, 209, 130, 3139, 0.571, 0.453, 0.505, 0.817, 4.457
ArgoUML, 283, 99, 380, 2889, 0.427, 0.741, 0.542, 0.755, 3.080
Columba, 306, 76, 254, 3015, 0.546, 0.801, 0.650, 0.809, 4.223
EMF, 222, 160, 326, 2943, 0.405, 0.581, 0.477, 0.742, 2.872
Hibernate, 322, 60, 185, 3084, 0.635, 0.843, 0.724, 0.835, 5.070
JEdit, 228, 154, 237, 3032, 0.490, 0.597, 0.538, 0.787, 3.686
JFreeChart, 274, 108, 267, 3002, 0.506, 0.717, 0.594, 0.793, 3.841
JMeter, 320, 62, 193, 3076, 0.624, 0.838, 0.715, 0.832, 4.962
JRuby, 338, 44, 71, 3198, 0.826, 0.885, 0.855, 0.873, 6.898
SQuirrel, 204, 178, 204, 3065, 0.500, 0.534, 0.516, 0.791, 3.779
Dubbo, 185, 197, 179, 3090, 0.508, 0.484, 0.496, 0.794, 3.858
Gradle, 71, 311, 101, 3168, 0.413, 0.186, 0.256, 0.747, 2.945
Groovy, 270, 112, 107, 3162, 0.716, 0.707, 0.711, 0.854, 5.845
Hive, 314, 68, 128, 3141, 0.710, 0.822, 0.762, 0.853, 5.790
Maven, 210, 172, 205, 3064, 0.506, 0.550, 0.527, 0.793, 3.836
Poi, 301, 81, 206, 3063, 0.594, 0.788, 0.677, 0.824, 4.674
SpringFramework, 287, 95, 854, 2415, 0.252, 0.751, 0.377, 0.584, 1.404
Storm, 317, 65, 171, 3098, 0.650, 0.830, 0.729, 0.839, 5.209
Tomcat, 308, 74, 129, 3140, 0.705, 0.806, 0.752, 0.852, 5.736
Zookeeper, 299, 83, 216, 3053, 0.581, 0.783, 0.667, 0.820, 4.549
