Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 176, 105, 122, 3744, 0.591, 0.626, 0.608, 0.885, 7.716
ArgoUML, 190, 91, 453, 3413, 0.295, 0.676, 0.411, 0.771, 3.361
Columba, 198, 83, 278, 3588, 0.416, 0.705, 0.523, 0.837, 5.139
EMF, 219, 62, 307, 3559, 0.416, 0.779, 0.543, 0.837, 5.144
Hibernate, 216, 65, 254, 3612, 0.460, 0.769, 0.575, 0.853, 5.782
JEdit, 218, 63, 265, 3601, 0.451, 0.776, 0.571, 0.850, 5.661
JFreeChart, 209, 72, 216, 3650, 0.492, 0.744, 0.592, 0.862, 6.257
JMeter, 239, 42, 47, 3819, 0.836, 0.851, 0.843, 0.919, 11.333
JRuby, 197, 84, 217, 3649, 0.476, 0.701, 0.567, 0.858, 6.023
SQuirrel, 208, 73, 234, 3632, 0.471, 0.740, 0.575, 0.856, 5.945
Dubbo, 74, 207, 165, 3701, 0.310, 0.263, 0.285, 0.781, 3.569
Gradle, 74, 207, 134, 3732, 0.356, 0.263, 0.303, 0.810, 4.250
Groovy, 158, 123, 104, 3762, 0.603, 0.562, 0.582, 0.888, 7.900
Hive, 200, 81, 160, 3706, 0.556, 0.712, 0.624, 0.878, 7.199
Maven, 80, 201, 206, 3660, 0.280, 0.285, 0.282, 0.758, 3.128
Poi, 191, 90, 161, 3705, 0.543, 0.680, 0.603, 0.875, 7.008
SpringFramework, 184, 97, 175, 3691, 0.513, 0.655, 0.575, 0.868, 6.564
Storm, 203, 78, 250, 3616, 0.448, 0.722, 0.553, 0.849, 5.613
Tomcat, 207, 74, 172, 3694, 0.546, 0.737, 0.627, 0.876, 7.060
Zookeeper, 154, 127, 183, 3683, 0.457, 0.548, 0.498, 0.852, 5.744
