Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 22, 40, 135, 2493, 0.140, 0.355, 0.201, 0.836, 5.080
ArgoUML, 33, 29, 366, 2262, 0.083, 0.532, 0.143, 0.721, 2.588
Columba, 36, 26, 195, 2433, 0.156, 0.581, 0.246, 0.852, 5.762
EMF, 30, 32, 245, 2383, 0.109, 0.484, 0.178, 0.789, 3.733
Hibernate, 32, 30, 270, 2358, 0.106, 0.516, 0.176, 0.782, 3.597
JEdit, 34, 28, 243, 2385, 0.123, 0.548, 0.201, 0.812, 4.325
JFreeChart, 29, 33, 176, 2452, 0.141, 0.468, 0.217, 0.837, 5.138
JMeter, 26, 36, 94, 2534, 0.217, 0.419, 0.286, 0.894, 8.401
JRuby, 34, 28, 190, 2438, 0.152, 0.548, 0.238, 0.848, 5.586
SQuirrel, 29, 33, 212, 2416, 0.120, 0.468, 0.191, 0.808, 4.221
Dubbo, 15, 47, 172, 2456, 0.080, 0.242, 0.120, 0.713, 2.480
Gradle, 9, 53, 91, 2537, 0.090, 0.145, 0.111, 0.744, 2.905
Groovy, 24, 38, 157, 2471, 0.133, 0.387, 0.198, 0.826, 4.753
Hive, 40, 22, 120, 2508, 0.250, 0.645, 0.360, 0.908, 9.847
Maven, 16, 46, 213, 2415, 0.070, 0.258, 0.110, 0.670, 2.031
Poi, 30, 32, 189, 2439, 0.137, 0.484, 0.214, 0.832, 4.943
SpringFramework, 30, 32, 211, 2417, 0.124, 0.484, 0.198, 0.815, 4.401
Storm, 32, 30, 110, 2518, 0.225, 0.516, 0.314, 0.898, 8.777
Tomcat, 36, 26, 138, 2490, 0.207, 0.581, 0.305, 0.889, 7.977
Zookeeper, 52, 10, 94, 2534, 0.356, 0.839, 0.500, 0.935, 14.453
