Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 54, 38, 261, 3286, 0.171, 0.587, 0.265, 0.853, 5.781
ArgoUML, 51, 41, 72, 3475, 0.415, 0.554, 0.474, 0.939, 15.401
Columba, 60, 32, 153, 3394, 0.282, 0.652, 0.393, 0.910, 10.142
EMF, 58, 34, 245, 3302, 0.191, 0.630, 0.294, 0.868, 6.571
Hibernate, 68, 24, 137, 3410, 0.332, 0.739, 0.458, 0.924, 12.120
JEdit, 61, 31, 451, 3096, 0.119, 0.663, 0.202, 0.788, 3.713
JFreeChart, 71, 21, 296, 3251, 0.193, 0.772, 0.309, 0.869, 6.652
JMeter, 57, 35, 110, 3437, 0.341, 0.620, 0.440, 0.926, 12.501
JRuby, 61, 31, 72, 3475, 0.459, 0.663, 0.542, 0.945, 17.141
SQuirrel, 59, 33, 121, 3426, 0.328, 0.641, 0.434, 0.923, 11.965
Dubbo, 59, 33, 133, 3414, 0.307, 0.641, 0.415, 0.918, 11.155
Gradle, 50, 42, 90, 3457, 0.357, 0.543, 0.431, 0.929, 13.127
Groovy, 63, 29, 101, 3446, 0.384, 0.685, 0.492, 0.934, 14.195
Hive, 66, 26, 87, 3460, 0.431, 0.717, 0.539, 0.941, 16.063
Maven, 57, 35, 170, 3377, 0.251, 0.620, 0.357, 0.899, 8.932
Poi, 62, 30, 97, 3450, 0.390, 0.674, 0.494, 0.935, 14.424
SpringFramework, 56, 36, 86, 3461, 0.394, 0.609, 0.479, 0.936, 14.599
Tomcat, 65, 27, 118, 3429, 0.355, 0.707, 0.473, 0.929, 13.049
Zookeeper, 59, 33, 192, 3355, 0.235, 0.641, 0.344, 0.892, 8.298
