Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 741, 305, 1881, 26413, 0.283, 0.708, 0.404, 0.874, 6.927
ArgoUML, 703, 343, 687, 27607, 0.506, 0.672, 0.577, 0.930, 13.186
Columba, 838, 208, 1170, 27124, 0.417, 0.801, 0.549, 0.915, 10.706
EMF, 796, 250, 1801, 26493, 0.307, 0.761, 0.437, 0.884, 7.597
Hibernate, 814, 232, 1100, 27194, 0.425, 0.778, 0.550, 0.916, 10.929
JEdit, 722, 324, 4128, 24166, 0.149, 0.690, 0.245, 0.761, 3.176
JFreeChart, 857, 189, 2004, 26290, 0.300, 0.819, 0.439, 0.881, 7.402
JMeter, 793, 253, 1077, 27217, 0.424, 0.758, 0.544, 0.916, 10.895
JRuby, 840, 206, 665, 27629, 0.558, 0.803, 0.659, 0.936, 14.656
SQuirrel, 816, 230, 1087, 27207, 0.429, 0.780, 0.553, 0.917, 11.028
Dubbo, 818, 228, 1344, 26950, 0.378, 0.782, 0.510, 0.906, 9.613
Gradle, 697, 349, 810, 27484, 0.463, 0.666, 0.546, 0.923, 11.973
Groovy, 787, 259, 676, 27618, 0.538, 0.752, 0.627, 0.934, 14.089
Maven, 766, 280, 1341, 26953, 0.364, 0.732, 0.486, 0.902, 9.197
Poi, 854, 192, 721, 27573, 0.542, 0.816, 0.652, 0.934, 14.209
SpringFramework, 774, 272, 700, 27594, 0.525, 0.740, 0.614, 0.932, 13.729
Storm, 837, 209, 1488, 26806, 0.360, 0.800, 0.497, 0.901, 9.098
Tomcat, 843, 203, 1010, 27284, 0.455, 0.806, 0.582, 0.922, 11.761
Zookeeper, 791, 255, 1500, 26794, 0.345, 0.756, 0.474, 0.897, 8.685
