Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 213, 170, 162, 3107, 0.568, 0.556, 0.562, 0.815, 4.416
ArgoUML, 180, 203, 59, 3210, 0.753, 0.470, 0.579, 0.861, 6.181
Columba, 321, 62, 91, 3178, 0.779, 0.838, 0.808, 0.865, 6.429
EMF, 238, 145, 167, 3102, 0.588, 0.621, 0.604, 0.822, 4.603
Hibernate, 290, 93, 99, 3170, 0.746, 0.757, 0.751, 0.859, 6.109
JEdit, 231, 152, 277, 2992, 0.455, 0.603, 0.519, 0.769, 3.336
JFreeChart, 336, 47, 210, 3059, 0.615, 0.877, 0.723, 0.830, 4.868
JMeter, 263, 120, 84, 3185, 0.758, 0.687, 0.721, 0.862, 6.227
SQuirrel, 230, 153, 124, 3145, 0.650, 0.601, 0.624, 0.839, 5.195
Dubbo, 321, 62, 109, 3160, 0.747, 0.838, 0.790, 0.860, 6.118
Gradle, 169, 214, 50, 3219, 0.772, 0.441, 0.561, 0.864, 6.358
Groovy, 260, 123, 53, 3216, 0.831, 0.679, 0.747, 0.874, 6.921
Hive, 335, 48, 101, 3168, 0.768, 0.875, 0.818, 0.864, 6.326
Maven, 244, 139, 124, 3145, 0.663, 0.637, 0.650, 0.842, 5.322
Poi, 330, 53, 72, 3197, 0.821, 0.862, 0.841, 0.872, 6.827
SpringFramework, 240, 143, 74, 3195, 0.764, 0.627, 0.689, 0.863, 6.288
Storm, 292, 91, 139, 3130, 0.677, 0.762, 0.717, 0.845, 5.460
Tomcat, 332, 51, 119, 3150, 0.736, 0.867, 0.796, 0.858, 6.019
Zookeeper, 288, 95, 166, 3103, 0.634, 0.752, 0.688, 0.835, 5.049
