Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 237, 44, 507, 3359, 0.319, 0.843, 0.462, 0.787, 3.701
ArgoUML, 197, 84, 582, 3284, 0.253, 0.701, 0.372, 0.732, 2.732
Columba, 213, 68, 625, 3241, 0.254, 0.758, 0.381, 0.733, 2.751
EMF, 231, 50, 724, 3142, 0.242, 0.822, 0.374, 0.720, 2.570
Hibernate, 225, 56, 294, 3572, 0.434, 0.801, 0.562, 0.844, 5.398
JEdit, 242, 39, 690, 3176, 0.260, 0.861, 0.399, 0.739, 2.832
JFreeChart, 209, 72, 349, 3517, 0.375, 0.744, 0.498, 0.819, 4.528
JMeter, 251, 30, 302, 3564, 0.454, 0.893, 0.602, 0.851, 5.698
JRuby, 233, 48, 411, 3455, 0.362, 0.829, 0.504, 0.813, 4.339
SQuirrel, 241, 40, 507, 3359, 0.322, 0.858, 0.468, 0.790, 3.755
Dubbo, 207, 74, 705, 3161, 0.227, 0.737, 0.347, 0.701, 2.350
Gradle, 188, 93, 356, 3510, 0.346, 0.669, 0.456, 0.804, 4.100
Groovy, 201, 80, 320, 3546, 0.386, 0.715, 0.501, 0.824, 4.694
Hive, 222, 59, 279, 3587, 0.443, 0.790, 0.568, 0.847, 5.539
Maven, 152, 129, 514, 3352, 0.228, 0.541, 0.321, 0.703, 2.368
Poi, 222, 59, 605, 3261, 0.268, 0.790, 0.401, 0.748, 2.962
SpringFramework, 215, 66, 382, 3484, 0.360, 0.765, 0.490, 0.812, 4.315
Storm, 223, 58, 511, 3355, 0.304, 0.794, 0.439, 0.777, 3.484
Tomcat, 209, 72, 302, 3564, 0.409, 0.744, 0.528, 0.834, 5.036
Zookeeper, 214, 67, 441, 3425, 0.327, 0.762, 0.457, 0.793, 3.822
