Avg., 0.12220353319186855, 0.562793115845196, 0.1990662226094934
Avg., 0.5757154626013082, 0.8560243575323803, 0.6845169736190164
Avg., 0.2648016027871714, 0.8644840379506022, 0.4011526820648501
Avg., 0.11998357161254794, 0.633020899763953, 0.19997945418145316
Avg., 0.4922725067795225, 0.7946528534296748, 0.6035925805578232
Avg., 0.23736567734804268, 0.5550732472744461, 0.32293430772613535
Avg., 0.26072587073015874, 0.7805263079842106, 0.3879008234942255
Avg., 0.3458380652498651, 0.8113878974683703, 0.4805365183801159
Avg., 0.4666924527510612, 0.841003028936476, 0.5962117714126599
Avg., 0.2529885752218542, 0.7478947331026318, 0.3736236718012145
Avg., 0.27814451943619556, 0.7644110184687911, 0.403811683664729
Avg., 0.28348842463062524, 0.7731907870574631, 0.41314056053134973
Avg., 0.2489579223887338, 0.8442275008403386, 0.3805833760993396
Avg., 0.17085151328603868, 0.7956685965692417, 0.27912887708650724
Avg., 0.4046954641892614, 0.7918128596317955, 0.5334600140205503
Avg., 0.21960425375437023, 0.8319542765668233, 0.3455087809202173
Avg., 0.06889872220562201, 0.7927292376224333, 0.12603265611503628
Avg., 0.12685546083333937, 0.7437825250827831, 0.21587759398531067
Avg., 0.12017025086374129, 0.755428779103212, 0.2060795339643024
Avg., 0.10207886296528428, 0.6468590727586396, 0.17529431961410502
