Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 107, 28, 162, 921, 0.398, 0.793, 0.530, 0.721, 2.589
ArgoUML, 95, 40, 194, 889, 0.329, 0.704, 0.448, 0.663, 1.966
Columba, 104, 31, 177, 906, 0.370, 0.770, 0.500, 0.701, 2.339
EMF, 109, 26, 163, 920, 0.401, 0.807, 0.536, 0.723, 2.616
Hibernate, 99, 36, 153, 930, 0.393, 0.733, 0.512, 0.718, 2.544
JEdit, 116, 19, 245, 838, 0.321, 0.859, 0.468, 0.655, 1.899
JFreeChart, 100, 35, 127, 956, 0.441, 0.741, 0.552, 0.748, 2.975
JMeter, 94, 41, 152, 931, 0.382, 0.696, 0.493, 0.710, 2.448
JRuby, 107, 28, 164, 919, 0.395, 0.793, 0.527, 0.719, 2.562
SQuirrel, 114, 21, 178, 905, 0.390, 0.844, 0.534, 0.716, 2.522
Dubbo, 91, 44, 196, 887, 0.317, 0.674, 0.431, 0.650, 1.861
Gradle, 93, 42, 127, 956, 0.423, 0.689, 0.524, 0.738, 2.814
Groovy, 96, 39, 194, 889, 0.331, 0.711, 0.452, 0.665, 1.987
Hive, 92, 43, 130, 953, 0.414, 0.681, 0.515, 0.733, 2.739
Maven, 99, 36, 97, 986, 0.505, 0.733, 0.598, 0.781, 3.557
Poi, 111, 24, 177, 906, 0.385, 0.822, 0.525, 0.712, 2.477
SpringFramework, 93, 42, 195, 888, 0.323, 0.689, 0.440, 0.657, 1.913
Storm, 106, 29, 181, 902, 0.369, 0.785, 0.502, 0.700, 2.332
Tomcat, 104, 31, 169, 914, 0.381, 0.770, 0.510, 0.709, 2.437
Zookeeper, 101, 34, 139, 944, 0.421, 0.748, 0.539, 0.737, 2.797
