Training project, TP, FN, FP, TN, P, R, F1, ER, RI
Ant, 98, 96, 292, 4157, 0.251, 0.505, 0.336, 0.834, 5.014
ArgoUML, 120, 74, 365, 4084, 0.247, 0.619, 0.353, 0.831, 4.922
Columba, 121, 73, 361, 4088, 0.251, 0.624, 0.358, 0.834, 5.008
EMF, 99, 95, 1950, 2499, 0.048, 0.510, 0.088, 0.135, 0.156
Hibernate, 90, 104, 231, 4218, 0.280, 0.464, 0.350, 0.851, 5.710
JEdit, 158, 36, 394, 4055, 0.286, 0.814, 0.424, 0.854, 5.850
JFreeChart, 86, 108, 253, 4196, 0.254, 0.443, 0.323, 0.835, 5.071
JMeter, 101, 93, 274, 4175, 0.269, 0.521, 0.355, 0.845, 5.446
JRuby, 112, 82, 313, 4136, 0.264, 0.577, 0.362, 0.841, 5.307
SQuirrel, 117, 77, 361, 4088, 0.245, 0.603, 0.348, 0.829, 4.858
Dubbo, 90, 104, 491, 3958, 0.155, 0.464, 0.232, 0.730, 2.707
Gradle, 88, 106, 211, 4238, 0.294, 0.454, 0.357, 0.858, 6.044
Groovy, 84, 110, 226, 4223, 0.271, 0.433, 0.333, 0.846, 5.485
Hive, 112, 82, 179, 4270, 0.385, 0.577, 0.462, 0.891, 8.211
Maven, 65, 129, 1934, 2515, 0.033, 0.335, 0.059, -0.285, -0.222
Poi, 111, 83, 626, 3823, 0.151, 0.572, 0.238, 0.723, 2.605
SpringFramework, 96, 98, 286, 4163, 0.251, 0.495, 0.333, 0.834, 5.015
Storm, 104, 90, 515, 3934, 0.168, 0.536, 0.256, 0.751, 3.021
Tomcat, 97, 97, 274, 4175, 0.261, 0.500, 0.343, 0.840, 5.257
Zookeeper, 97, 97, 572, 3877, 0.145, 0.500, 0.225, 0.712, 2.470
